Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
incapaz de usar palangana (hallazgo)	284914006	hallazgo	0	4	[170637003, 714894005, 285867001, 301630003, 365277003, 285879001, 705398002, 304659002, 224818002, 284925002]	0	1.0	1	1.0	[116680003]	170637003	2	1.0	[116680003, 363714003]	365277003	[[116680003, -1]]	[[308502002, 308429009, 395047006, 308510001, 243875009, 243877001, 243861002, 243879003, 268542002, 415630002]]	[[116680003, -1], [363714003, -1]]	[[705382009, 705385006, 705428009, 705438004, 224717003, 224818002, 102384007, 715537001, 705394000, 706518009], [277014005, 706521006, 360296002, 183254008, 360273002, 89149003, 38277008, 228610003, 705329002, 705288005]]
componente C4 del complemento (sustancia)	300899005	sustancia	0	9	[47769009, 104168003, 261626008, 116759000, 251619005, 112120002, 112119008, 127426009, 269720009, 259784004]	0	1.0	1	1.0	[116680003]	47769009	2	1.0	[116680003, 726542003]	259784004	[[116680003, -1]]	[[346454001, 359065006, 227729000, 56245008, 346458003, 25743006, 388344007, 412611009, 126240004, 787378005]]	[[116680003, -1], [726542003, -1]]	[[47769009, 346602001, 12642003, 11282001, 1496005, 127426009, 443241000124106, 104168003, 439370002, 42165002], [68101005, 129456006, 44121006, 736203008, 74628008, 736204002, 736199008, 130090009, 106562006, 736215007]]
producto que contiene exactamente mesalazina 500 miligramos por cada comprimido de liberación prolongada para administración oral (fármaco de uso clínico)	765648000	fármaco de uso clínico	-1	-1	[185402003, 43564000, 717961004, 364061003, 114846000, 110360004, 256458005, 705495003, 262183004, 255242001]	0	1.0	1	1.0	[116680003]	185402003	0	0.0	[]	-1	[[116680003, -1]]	[[732550003, 732553001, 732573006, 732753004, 732614001, 732899009, 732891007, 732854001, 732418005, 732593003]]		
soplo orbitario (hallazgo)	111977003	hallazgo	-1	-1	[399167005, 371935004, 250838006, 371936003, 364364001, 706005008, 277635008, 364139006, 362021000, 302286009]	0	1.0	1	1.0	[116680003]	399167005	0	0.0	[]	-1	[[116680003, -1]]	[[311000221102, 767385003, 351000221101, 733616009, 131326007, 226862009, 227636007, 331000221105, 131324005, 272679001]]		
producto que contiene minociclina en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779911002	forma farmacéutica de producto medicinal	-1	-1	[109090004, 404868002, 422170002, 126233000, 408112000, 111127002, 71516007, 788110002, 426801002, 433127001]	0	1.0	1	1.0	[116680003]	109090004	0	0.0	[]	-1	[[116680003, -1]]	[[109090004, 404868002, 422170002, 71516007, 43564000, 408112000, 126233000, 418726007, 111127002, 325235002]]		
monobenzoato de resorcinol (sustancia)	256103001	sustancia	4	-1	[305587005, 166358008, 226457002, 308034001, 373724007, 425430008, 219200007, 423909006, 428333005, 226274004]	1	0.6667000000000001	1	1.0	[116680003]	305587005	1	1.0	[116680003]	373724007	[[116680003, -1]]	[[84270004, 404834008, 42841002, 395933009, 768551000, 387372003, 62036000, 42109006, 395952003, 78032005]]	[[116680003, -1]]	[[113631003, 260419006, 414076008, 307824009, 422789008, 131325006, 106028002, 427269001, 371000221108, 315358001]]
polo uterino del ovario [como un todo] (estructura corporal)	279913006	estructura corporal	0	-1	[279896003, 279933005, 314734009, 279366003, 245066008, 79430002, 1584001, 110607009, 279934004, 308778000]	0	1.0	1	1.0	[116680003]	279896003	1	1.0	[116680003]	279896003	[[116680003, -1]]	[[79430002, 245066008, 110607009, 49927009, 256770005, 66030008, 54584001, 279577008, 279701008, 36827006]]	[[116680003, -1]]	[[79430002, 245066008, 110607009, 49927009, 256770005, 66030008, 54584001, 279577008, 279701008, 36827006]]
anestesia para procedimiento cerrado en húmero y codo (procedimiento)	1861004	procedimiento	-1	-1	[159001001, 256630007, 768897007, 464218008, 257621007, 469247003, 368098008, 462510003, 465221004, 705336001]	0	1.0	1	1.0	[116680003]	159001001	0	0.0	[]	-1	[[116680003, -1]]	[[159001001, 256630007, 464218008, 700878002, 705336001, 768897007, 469247003, 368098008, 705459006, 257621007]]		
epinefrina (sustancia)	387362001	sustancia	4	-1	[307466001, 282378006, 258746003, 396176002, 256458005, 258904003, 282339007, 257452000, 16179001, 16073002]	0	1.0	1	1.0	[116680003]	307466001	1	1.0	[116680003]	256458005	[[116680003, -1]]	[[707728009, 103465003, 131325006, 361000221104, 226862009, 450828004, 31874001, 371000221108, 391105003, 103468001]]	[[116680003, -1]]	[[700878002, 706156002, 464767009, 705746002, 705435001, 469573009, 373849002, 706081001, 397287009, 706187000]]
venas bronquiales izquierdas (estructura corporal)	361640008	estructura corporal	0	-1	[369376003, 245278003, 42321004, 277731006, 282837000, 279798006, 303139006, 33515005, 249191003, 360819004]	0	1.0	1	1.0	[116680003]	369376003	1	1.0	[116680003]	369376003	[[116680003, -1]]	[[369376003, 245278003, 129386003, 258309004, 303139006, 279798006, 21479005, 312507009, 277731006, 249191003]]	[[116680003, -1]]	[[369376003, 245278003, 129386003, 258309004, 303139006, 279798006, 21479005, 312507009, 277731006, 249191003]]
