Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
insuficiencia respiratoria hipoxémica crónica reagudizada (trastorno)	10672271000119100	trastorno	0	-1	[49547008, 242677009, 111482003, 27387000, 59702004, 237858001, 217803008, 274952002, 737427001, 389087006]	0	1.0	1	1.0	[116680003]	49547008	1	1.0	[116680003]	49547008	[[116680003, -1]]	[[49547008, 242677009, 217803008, 27387000, 111482003, 59702004, 274952002, 389087006, 237858001, 195951007]]	[[116680003, -1]]	[[49547008, 242677009, 217803008, 27387000, 111482003, 59702004, 274952002, 389087006, 237858001, 195951007]]
resonancia magnética de columna vertebral de feto (procedimiento)	443079000	procedimiento	-1	-1	[4201000179104, 701770009, 302554003, 110547006, 110859001, 110867009, 110517009, 706340001, 786830009, 83939006]	0	1.0	1	1.0	[116680003]	4201000179104	0	0.0	[]	-1	[[116680003, -1]]	[[417687007, 364422002, 298479009, 95956003, 110859001, 699934001, 281208009, 110547006, 23370003, 298482004]]		
llanto excesivo en el recién nacido (hallazgo)	95629002	hallazgo	1	-1	[160625004, 20272009, 85418005, 367494004, 289247008, 10761241000119104, 702452007, 23332002, 17333005, 289242002]	0	1.0	1	1.0	[116680003]	160625004	1	1.0	[116680003]	20272009	[[116680003, -1]]	[[160625004, 363907005, 228421001, 390900001, 228489002, 228425005, 102424008, 228415000, 274222001, 247962006]]	[[116680003, -1]]	[[281583001, 85418005, 46762006, 18491000119109, 247962006, 271794005, 10811201000119102, 106021008, 118190003, 274644002]]
obtención y preparación de epiplón mayor (procedimiento)	180850006	procedimiento	0	-1	[719571004, 180800004, 384630000, 736381005, 314471005, 700472005, 441200004, 256848000, 384626003, 115267000]	0	1.0	1	1.0	[116680003]	719571004	1	1.0	[116680003]	719571004	[[116680003, -1]]	[[227989005, 24441001, 441898007, 386286005, 115267000, 224776003, 704373005, 370901008, 390810009, 250872003]]	[[116680003, -1]]	[[227989005, 24441001, 441898007, 386286005, 115267000, 224776003, 704373005, 370901008, 390810009, 250872003]]
catarata en hipoparatiroidismo (trastorno)	231971006	trastorno	0	-1	[83176005, 410688004, 185222001, 770752005, 466361006, 22408000, 19694002, 74894000, 40934004, 702821002]	0	1.0	1	1.0	[116680003]	83176005	1	1.0	[116680003]	83176005	[[116680003, -1]]	[[49808004, 74894000, 22408000, 247050005, 105436006, 281583001, 251727006, 410688004, 185222001, 770752005]]	[[116680003, -1]]	[[49808004, 74894000, 22408000, 247050005, 105436006, 281583001, 251727006, 410688004, 185222001, 770752005]]
placa superior de laminilla espiral coclear [como un todo] (estructura corporal)	729132006	estructura corporal	1	-1	[24206002, 67498004, 360386009, 70138005, 62010007, 369317003, 397425002, 333595006, 65962002, 91758003]	0	1.0	1	1.0	[116680003]	24206002	1	1.0	[116680003]	67498004	[[116680003, -1]]	[[67498004, 24206002, 70138005, 8560002, 369317003, 91758003, 277709003, 371942004, 333595006, 65962002]]	[[116680003, -1]]	[[24206002, 360412001, 360386009, 62010007, 70138005, 397425002, 67498004, 314308004, 369317003, 65962002]]
histerectomía vaginal asistida por laparoscopia con salpingo-ooforectomía bilateral (procedimiento)	441820006	procedimiento	8	-1	[46839001, 200138003, 385410000, 397329007, 405206001, 24657005, 251685007, 385406003, 441200004, 470274008]	0	1.0	1	1.0	[116680003]	46839001	1	1.0	[116680003]	441200004	[[116680003, -1]]	[[46839001, 385410000, 405206001, 441200004, 200138003, 251685007, 24657005, 700472005, 279677000, 423844009]]	[[116680003, -1]]	[[200138003, 700472005, 24657005, 158763000, 46839001, 256848000, 159150005, 409085004, 251685007, 258124003]]
síndrome de Bloom (trastorno)	4434006	trastorno	-1	-1	[281990002, 3359009, 388774001, 256295007, 117107008, 256848000, 727955001, 14176005, 700472005, 426466001]	1	0.6667000000000001	1	1.0	[116680003]	281990002	0	0.0	[]	-1	[[116680003, -1]]	[[41110003, 49880009, 285404001, 428200002, 242657002, 283858004, 708534003, 232284007, 19614001, 418124002]]		
síndrome de aspiración de meconio (trastorno)	206292002	trastorno	-1	-1	[256848000, 700472005, 117107008, 55948006, 22408000, 56189001, 714089006, 225879006, 242677009, 409085004]	0	1.0	1	1.0	[116680003]	256848000	0	0.0	[]	-1	[[116680003, -1]]	[[7078001, 47815000, 397381007, 62753000, 227601008, 235810006, 226784002, 228425005, 36731009, 271959005]]		
estudios de captación/excreción de isótopos (procedimiento)	169123003	procedimiento	8	-1	[251392008, 700472005, 251957008, 55948006, 442951000124105, 706260007, 59318008, 185386002, 24587005, 256848000]	0	1.0	1	1.0	[116680003]	251392008	1	1.0	[116680003]	24587005	[[116680003, -1]]	[[706260007, 442951000124105, 371487005, 185386002, 384813000, 371490004, 229518007, 273451007, 396645007, 700472005]]	[[116680003, -1]]	[[251392008, 700472005, 251957008, 59318008, 11987000, 258746003, 250864000, 442951000124105, 302316002, 252009002]]
rilpivirina (sustancia)	703123005	sustancia	0	-1	[831000221104, 412595005, 370597006, 417526007, 262314005, 261843008, 419765001, 276940007, 419079003, 226759000]	0	1.0	1	1.0	[116680003]	831000221104	1	1.0	[116680003]	831000221104	[[116680003, -1]]	[[227636007, 765226004, 767383005, 131323004, 351000221101, 341000221103, 371151008, 365267000, 371150009, 371157007]]	[[116680003, -1]]	[[227636007, 765226004, 767383005, 131323004, 351000221101, 341000221103, 371151008, 365267000, 371150009, 371157007]]
método de tinción de eosina-azur (procedimiento)	117046008	procedimiento	0	6	[104207001, 67122001, 255808002, 84675000, 20543007, 117298004, 117055006, 27671009, 108256005, 22021002]	0	1.0	1	1.0	[116680003]	104207001	2	1.0	[116680003, 424361007]	117055006	[[116680003, -1]]	[[104207001, 67122001, 84675000, 258048005, 20543007, 117298004, 227601008, 411221007, 104199002, 255808002]]	[[116680003, -1], [424361007, -1]]	[[104207001, 255808002, 108256005, 67122001, 406985001, 84675000, 117055006, 706344005, 406951002, 36879007], [104207001, 84675000, 264792009, 24338009, 411221007, 22021002, 728459001, 411223005, 256528002, 27671009]]
hemólisis extravascular (hallazgo)	51467008	hallazgo	8	-1	[256385002, 11987000, 216954001, 258744000, 53362006, 112164005, 409879005, 358240007, 117063007, 310008001]	0	1.0	1	1.0	[116680003]	256385002	1	1.0	[116680003]	117063007	[[116680003, -1]]	[[117063007, 282336000, 442006003, 11987000, 706048002, 117112009, 713812004, 216928009, 706071000, 358240007]]	[[116680003, -1]]	[[397381007, 256385002, 256377006, 53362006, 125513006, 219318007, 74925009, 107679001, 450940003, 62753000]]
sobredosis voluntaria de tranilcipromina (trastorno)	295904009	trastorno	0	1	[295999006, 296161006, 295991009, 296213007, 296010004, 296152006, 296079008, 295860002, 295885006, 441527004]	0	1.0	1	1.0	[116680003]	295999006	2	1.0	[116680003, 246075003]	296161006	[[116680003, -1]]	[[441527004, 295999006, 216782002, 242268009, 407566003, 242380004, 217011004, 296213007, 296079008, 296010004]]	[[116680003, -1], [246075003, -1]]	[[441527004, 295999006, 296213007, 296079008, 296010004, 295197009, 295991009, 296152006, 295860002, 295868009], [296161006, 295999006, 295197009, 295885006, 295991009, 295149008, 291553008, 296213007, 295860002, 296010004]]
reclamo de indemnización pendiente (hallazgo)	160811003	hallazgo	0	-1	[308582000, 309031000, 308996003, 270116006, 310455000, 413148009, 308575004, 308578002, 105430000, 309021007]	0	1.0	1	1.0	[116680003]	308582000	1	1.0	[116680003]	308582000	[[116680003, -1]]	[[308582000, 308981002, 270116006, 308575004, 308996003, 413148009, 308399000, 308578002, 309031000, 310455000]]	[[116680003, -1]]	[[308582000, 308981002, 270116006, 308575004, 308996003, 413148009, 308399000, 308578002, 309031000, 310455000]]
