Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
insuficiencia respiratoria hipoxémica crónica reagudizada (trastorno)	10672271000119100	trastorno	0	0	[7361000175106, 67905004, 428173007, 426896000, 20091000175107, 427896006, 709111008, 709110009, 443344007, 735386008]	0	1.0	3	1.0	[116680003, 263502005, 363698007]	7361000175106	3	1.0	[116680003, 263502005, 363698007]	7361000175106	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 428173007, 426896000, 427896006, 20091000175107, 709111008, 709110009, 443344007, 236433006], [255212004, 238561006, 90734009, 716771000, 160900005, 25649003, 314017009, 13550009, 32979008, 79955004], [20139000, 50043002, 448708002, 118969007, 714323000, 386043001, 268925001, 86762007, 113257007, 287532007]]	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 428173007, 426896000, 427896006, 20091000175107, 709111008, 709110009, 443344007, 236433006], [255212004, 238561006, 90734009, 716771000, 160900005, 25649003, 314017009, 13550009, 32979008, 79955004], [20139000, 50043002, 448708002, 118969007, 714323000, 386043001, 268925001, 86762007, 113257007, 287532007]]
resonancia magnética de columna vertebral de feto (procedimiento)	443079000	procedimiento	0	0	[241645008, 711185003, 417525006, 241648005, 432152009, 417726009, 711184004, 241647000, 711312000, 419356006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	241645008	3	1.0	[116680003, 260686004, 405813007]	241645008	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 495741000119105, 430829000, 411611000119102, 411571000119106, 764568007, 409771000119104, 394451000119106, 571891000119109], [312250003, 764577000, 4251000179103, 16327691000119101, 719178004, 720705001, 489801000119103, 764550009, 382911000119105, 465552002], [53418001, 30340003, 6989001, 304037003, 297174005, 75160005, 3865001, 297171002, 720694000, 7874003]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 495741000119105, 430829000, 411611000119102, 411571000119106, 764568007, 409771000119104, 394451000119106, 571891000119109], [312250003, 764577000, 4251000179103, 16327691000119101, 719178004, 720705001, 489801000119103, 764550009, 382911000119105, 465552002], [53418001, 30340003, 6989001, 304037003, 297174005, 75160005, 3865001, 297171002, 720694000, 7874003]]
llanto excesivo en el recién nacido (hallazgo)	95629002	hallazgo	2	2	[735747007, 431335002, 240301009, 276632003, 48000002, 87476004, 134251000119105, 276715006, 433237003, 35683002]	0	1.0	1	0.25	[116680003]	735747007	2	1.0	[116680003, 363714003]	240301009	[[116680003, 0]]	[[162213003, 233776003, 271812002, 247784003, 735640004, 735639001, 788918005, 248799000, 275386008, 31788005]]	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 371105007, 134251000119105, 431335002, 735747007, 51978008, 433237003, 87476004, 276715006], [364645004, 364660001, 364647007, 364656004, 364538006, 363896009, 364663004, 406202006, 363924004, 397252009]]
obtención y preparación de epiplón mayor (procedimiento)	180850006	procedimiento	0	0	[180826009, 180851005, 309065004, 733474006, 177961005, 180793002, 426098003, 180718007, 180662008, 262886005]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	180826009	3	1.0	[116680003, 260686004, 405813007]	180826009	[[116680003, 6], [260686004, 0], [405813007, -1]]	[[44945006, 67954006, 233462003, 448365004, 180660000, 57299007, 53958007, 709106006, 74909004, 89106004], [360025001, 53958007, 67954006, 233462003, 439587001, 448361008, 448365004, 180660000, 177037000, 44945006], [245136004, 245076006, 245183002, 25541006, 245141007, 82465007, 81440007, 307037006, 245085006, 40717002]]	[[116680003, 6], [260686004, 0], [405813007, -1]]	[[44945006, 67954006, 233462003, 448365004, 180660000, 57299007, 53958007, 709106006, 74909004, 89106004], [360025001, 53958007, 67954006, 233462003, 439587001, 448361008, 448365004, 180660000, 177037000, 44945006], [245136004, 245076006, 245183002, 25541006, 245141007, 82465007, 81440007, 307037006, 245085006, 40717002]]
catarata en hipoparatiroidismo (trastorno)	231971006	trastorno	0	0	[717893006, 247064005, 52421005, 95724003, 267626000, 68216000, 64741003, 204128001, 264443002, 446474007]	0	1.0	4	1.0	[116676008, 116680003, 363698007, 42752001]	717893006	4	1.0	[116676008, 116680003, 363698007, 42752001]	717893006	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 49755003, 38422002, 737269000, 363952008, 247075009, 304530009, 51083003, 124021000, 36350006], [128306009, 193570009, 285096004, 247064005, 95724003, 68216000, 267626000, 110998005, 193576003, 53889007], [78076003, 840672002, 40049005, 38881003, 840671009, 280536008, 363936005, 82819003, 302151004, 70278005], [36976004, 359743001, 240091005, 190455009, 237654002, 717903003, 237527007, 3909009, 420862001, 62322000]]	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 49755003, 38422002, 737269000, 363952008, 247075009, 304530009, 51083003, 124021000, 36350006], [128306009, 193570009, 285096004, 247064005, 95724003, 68216000, 267626000, 110998005, 193576003, 53889007], [78076003, 840672002, 40049005, 38881003, 840671009, 280536008, 363936005, 82819003, 302151004, 70278005], [36976004, 359743001, 240091005, 190455009, 237654002, 717903003, 237527007, 3909009, 420862001, 62322000]]
placa superior de laminilla espiral coclear [como un todo] (estructura corporal)	729132006	estructura corporal	0	0	[729131004, 729129008, 729149004, 729128000, 729130003, 279790004, 729148007, 279840005, 729147002, 730956009]	0	1.0	2	1.0	[116680003, 272741003]	729131004	2	1.0	[116680003, 272741003]	729131004	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 279788000, 279843007, 279786001, 4871003, 279791000, 86178001, 28784008], [182353008, 709880000, 437882009, 384727002, 369146004, 361314007, 277446000, 369038002, 181911000, 361561007]]	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 279788000, 279843007, 279786001, 4871003, 279791000, 86178001, 28784008], [182353008, 709880000, 437882009, 384727002, 369146004, 361314007, 277446000, 369038002, 181911000, 361561007]]
histerectomía vaginal asistida por laparoscopia con salpingo-ooforectomía bilateral (procedimiento)	441820006	procedimiento	0	0	[608806004, 75835007, 739673001, 739674007, 739670003, 414575003, 739669004, 116144002, 429763009, 765470006]	0	1.0	5	0.8333	[116680003, 424876005, 405813007, 260686004, 425391005]	608806004	5	0.8333	[116680003, 424876005, 405813007, 260686004, 425391005]	608806004	[[116680003, 3], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[391996005, 739673001, 739674007, 29827000, 76876009, 609275002, 116144002, 739670003, 739669004, 427851004], [391996005, 739674007, 739673001, 609275002, 739670003, 116028008, 29827000, 386634006, 739669004, 83152002], [391996005, 76876009, 29827000, 302340005, 739674007, 739673001, 386634006, 391083006, 83152002, 387656003], [391996005, 739674007, 739673001, 29827000, 765470006, 129399000, 76876009, 765469005, 302340005, 129296005], [116028008, 609275002, 76876009, 391996005, 302340005, 609230000, 29827000, 386634006, 83152002, 739674007]]	[[116680003, 3], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[391996005, 739673001, 739674007, 29827000, 76876009, 609275002, 116144002, 739670003, 739669004, 427851004], [391996005, 739674007, 739673001, 609275002, 739670003, 116028008, 29827000, 386634006, 739669004, 83152002], [391996005, 76876009, 29827000, 302340005, 739674007, 739673001, 386634006, 391083006, 83152002, 387656003], [391996005, 739674007, 739673001, 29827000, 765470006, 129399000, 76876009, 765469005, 302340005, 129296005], [116028008, 609275002, 76876009, 391996005, 302340005, 609230000, 29827000, 386634006, 83152002, 739674007]]
síndrome de Bloom (trastorno)	4434006	trastorno	0	3	[32123005, 427698009, 309776008, 14785004, 403595006, 277850002, 230264003, 24956004, 278098005, 76129002]	1	0.6667000000000001	1	1.0	[116680003]	32123005	1	0.5	[116680003]	14785004	[[116680003, -1]]	[[5181007, 63656007, 16754006, 237979002, 237913008, 238043005, 238050009, 71638002, 30913008, 60853003]]	[[116680003, -1]]	[[45030009, 246789004, 118941004, 34406007, 127346000, 420443006, 85418005, 415238003, 60984000, 260295004]]
síndrome de aspiración de meconio (trastorno)	206292002	trastorno	0	0	[10269001, 278927005, 129571008, 350353007, 77925001, 238826008, 191853003, 32891000, 176480008, 313426007]	0	1.0	2	1.0	[246454002, 116680003]	10269001	2	1.0	[246454002, 116680003]	10269001	[[246454002, -1], [116680003, -1]]	[[450426006, 26291002, 111467008, 22067002, 278927005, 303114002, 9936001, 303112003, 21404001, 723111007], [106012007, 5984000, 62714009, 49725005, 90108007, 179924009, 17082004, 82719008, 67480003, 17766007]]	[[246454002, -1], [116680003, -1]]	[[450426006, 26291002, 111467008, 22067002, 278927005, 303114002, 9936001, 303112003, 21404001, 723111007], [106012007, 5984000, 62714009, 49725005, 90108007, 179924009, 17082004, 82719008, 67480003, 17766007]]
estudios de captación/excreción de isótopos (procedimiento)	169123003	procedimiento	0	0	[241386007, 12341000, 308111008, 50621006, 444125003, 250725006, 71977002, 445881001, 409082001, 470270004]	0	1.0	3	0.75	[116680003, 260686004, 424361007]	241386007	3	0.75	[116680003, 260686004, 424361007]	241386007	[[116680003, -1], [260686004, -1], [424361007, 1]]	[[15373003, 88583006, 258909008, 47678007, 118524006, 762918005, 118569000, 784316008, 118527004, 391089005], [258006003, 258039000, 414468001, 84203001, 258110002, 262063002, 229193006, 442496003, 45120003, 420560003], [33638001, 89457008, 32926003, 38327007, 72927002, 54190007, 72578004, 438288003, 437899005, 439645005]]	[[116680003, -1], [260686004, -1], [424361007, 1]]	[[15373003, 88583006, 258909008, 47678007, 118524006, 762918005, 118569000, 784316008, 118527004, 391089005], [258006003, 258039000, 414468001, 84203001, 258110002, 262063002, 229193006, 442496003, 45120003, 420560003], [33638001, 89457008, 32926003, 38327007, 72927002, 54190007, 72578004, 438288003, 437899005, 439645005]]
rilpivirina (sustancia)	703123005	sustancia	1	1	[709133005, 713464000, 772193003, 781493004, 763591004, 404856006, 715220007, 719641001, 385556006, 772093001]	0	1.0	1	0.3333	[116680003]	709133005	2	1.0	[116680003, 726542003]	713464000	[[116680003, -1]]	[[227637003, 721963009, 388024008, 284736004, 106918009, 421360007, 420899001, 421150006, 115214000, 420907009]]	[[116680003, -1], [726542003, -1]]	[[301451006, 412046002, 300067003, 770949007, 707154008, 299987008, 301457005, 304366009, 304325009, 707137000], [734613006, 427965001, 774300000, 428617003, 774302008, 774308007, 304382005, 782584000, 782582001, 771383001]]
