Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
incapaz de usar palangana (hallazgo)	284914006	hallazgo	0	0	[285869003, 284913000, 284921006, 285868006, 289984003, 289980007, 284920007, 285862007, 289979009, 289985002]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	285869003	3	1.0	[363713009, 116680003, 363714003]	285869003	[[363713009, 0], [116680003, -1], [363714003, -1]]	[[371151008, 371150009, 282926000, 282976003, 289118006, 288807004, 282608001, 284986003, 286658006, 286106001], [365269002, 365268005, 365274005, 365367003, 365209004, 365122002, 365216003, 365271002, 364979001, 365357008], [285867001, 285860004, 285898004, 288474001, 288615004, 288473007, 304659002, 285885008, 289059003, 300675008]]	[[363713009, 0], [116680003, -1], [363714003, -1]]	[[371151008, 371150009, 282926000, 282976003, 289118006, 288807004, 282608001, 284986003, 286658006, 286106001], [365269002, 365268005, 365274005, 365367003, 365209004, 365122002, 365216003, 365271002, 364979001, 365357008], [285867001, 285860004, 285898004, 288474001, 288615004, 288473007, 304659002, 285885008, 289059003, 300675008]]
componente C4 del complemento (sustancia)	300899005	sustancia	0	0	[62699008, 29776002, 20057002, 52313003, 10473000, 923009, 44728009, 27273002, 84720003, 79973001]	0	1.0	2	1.0	[116680003, 726542003]	62699008	2	1.0	[116680003, 726542003]	62699008	[[116680003, -1], [726542003, 0]]	[[259784004, 86091003, 27960005, 234624002, 234593008, 250330007, 15615005, 250340005, 70818006, 116723006], [734544007, 734605005, 734596005, 734559001, 422745008, 75777003, 734562003, 734551003, 782494007, 734587005]]	[[116680003, -1], [726542003, 0]]	[[259784004, 86091003, 27960005, 234624002, 234593008, 250330007, 15615005, 250340005, 70818006, 116723006], [734544007, 734605005, 734596005, 734559001, 422745008, 75777003, 734562003, 734551003, 782494007, 734587005]]
producto que contiene exactamente mesalazina 500 miligramos por cada comprimido de liberación prolongada para administración oral (fármaco de uso clínico)	765648000	fármaco de uso clínico	0	0	[765726003, 439147003, 765507008, 324797001, 317431008, 376655004, 319855002, 329613005, 386052005, 409489002]	0	1.0	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 437759001, 733000006, 370164001, 426061004, 370169006, 765570009], [385060002, 421155001, 764774009, 421620004, 385053008, 421026006, 422353003, 766233005, 421752008, 764780001], [732775002, 441252003, 441254002, 441251005, 732862009, 317402009, 409121008, 409122001, 433216006, 766062001], [779815007, 780541005, 778453003, 780658009, 789139006, 778925008, 779826001, 779002004, 779038006, 780222008], [385055001, 732936001, 421595009, 761877007, 437759001, 733000006, 370164001, 426061004, 370169006, 765570009], [38112003, 262052000, 261768000, 262049008, 697941000, 264614004, 697940004, 708708008, 264615003, 82609006], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 418830004, 258834009, 258798001, 396163008], [38112003, 262052000, 261768000, 262049008, 697941000, 264614004, 697940004, 708708008, 264615003, 82609006], [387501005, 387248006, 391819000, 703350008, 428698007, 704313003, 395833008, 386975001, 419985007, 87599003], [387501005, 387248006, 391819000, 703350008, 428698007, 704313003, 395833008, 386975001, 419985007, 87599003]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 437759001, 733000006, 370164001, 426061004, 370169006, 765570009], [385060002, 421155001, 764774009, 421620004, 385053008, 421026006, 422353003, 766233005, 421752008, 764780001], [732775002, 441252003, 441254002, 441251005, 732862009, 317402009, 409121008, 409122001, 433216006, 766062001], [779815007, 780541005, 778453003, 780658009, 789139006, 778925008, 779826001, 779002004, 779038006, 780222008], [385055001, 732936001, 421595009, 761877007, 437759001, 733000006, 370164001, 426061004, 370169006, 765570009], [38112003, 262052000, 261768000, 262049008, 697941000, 264614004, 697940004, 708708008, 264615003, 82609006], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 418830004, 258834009, 258798001, 396163008], [38112003, 262052000, 261768000, 262049008, 697941000, 264614004, 697940004, 708708008, 264615003, 82609006], [387501005, 387248006, 391819000, 703350008, 428698007, 704313003, 395833008, 386975001, 419985007, 87599003], [387501005, 387248006, 391819000, 703350008, 428698007, 704313003, 395833008, 386975001, 419985007, 87599003]]
soplo orbitario (hallazgo)	111977003	hallazgo	0	0	[9559002, 65254001, 422325003, 68494000, 71201008, 89985004, 23795000, 79758006, 30782001, 31574009]	0	1.0	3	0.75	[418775008, 116680003, 363698007]	9559002	3	0.75	[418775008, 116680003, 363698007]	9559002	[[418775008, -1], [116680003, -1], [363698007, -1]]	[[263826004, 80096003, 464005008, 280547001, 255001009, 287414009, 95772002, 414520005, 253105004, 303515008], [30782001, 31574009, 65254001, 71201008, 79758006, 23795000, 422325003, 68494000, 89985004, 9559002], [277712000, 773935004, 773934000, 25388009, 263168002, 118506009, 4061004, 113252001, 5854009, 773939005]]	[[418775008, -1], [116680003, -1], [363698007, -1]]	[[263826004, 80096003, 464005008, 280547001, 255001009, 287414009, 95772002, 414520005, 253105004, 303515008], [30782001, 31574009, 65254001, 71201008, 79758006, 23795000, 422325003, 68494000, 89985004, 9559002], [277712000, 773935004, 773934000, 25388009, 263168002, 118506009, 4061004, 113252001, 5854009, 773939005]]
producto que contiene minociclina en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779911002	forma farmacéutica de producto medicinal	0	0	[786246007, 773248007, 778808005, 780193003, 779273004, 779968000, 779072003, 780166001, 779994009, 779617001]	0	1.0	4	1.0	[127489000, 116680003, 411116001, 766952006]	786246007	4	1.0	[127489000, 116680003, 411116001, 766952006]	786246007	[[127489000, 0], [116680003, 0], [411116001, 0], [766952006, 0]]	[[372653009, 372478003, 71417000, 372844004, 373550009, 372838003, 387536009, 395978007, 387474003, 372594008], [425427001, 785541007, 350597007, 349870007, 430217001, 440284000, 772637003, 440295006, 772676002, 772641004], [385287007, 440132002, 772805002, 385268001, 761845009, 740575007, 745991000, 764362007, 789504003, 838484005], [38112003, 261768000, 262049008, 262052000, 708708008, 697941000, 264614004, 697940004, 82609006, 96002002]]	[[127489000, 0], [116680003, 0], [411116001, 0], [766952006, 0]]	[[372653009, 372478003, 71417000, 372844004, 373550009, 372838003, 387536009, 395978007, 387474003, 372594008], [425427001, 785541007, 350597007, 349870007, 430217001, 440284000, 772637003, 440295006, 772676002, 772641004], [385287007, 440132002, 772805002, 385268001, 761845009, 740575007, 745991000, 764362007, 789504003, 838484005], [38112003, 261768000, 262049008, 262052000, 708708008, 697941000, 264614004, 697940004, 82609006, 96002002]]
monobenzoato de resorcinol (sustancia)	256103001	sustancia	0	1	[78032005, 724034007, 63379003, 434295000, 422294009, 412301005, 227401004, 772929008, 470350008, 255905003]	1	0.6667000000000001	1	1.0	[116680003]	78032005	2	1.0	[116680003, 738774007]	724034007	[[116680003, 0]]	[[302221001, 255853000, 273963008, 255767004, 256209008, 256164005, 288847006, 255878001, 256006006, 288841007]]	[[116680003, -1], [738774007, 0]]	[[1520008, 311950005, 439718001, 438465002, 16073002, 442296001, 417174002, 301843001, 769039004, 116280007], [78032005, 398713003, 387054001, 387067003, 22192002, 772246001, 387357002, 421208001, 387204001, 25307002]]
polo uterino del ovario [como un todo] (estructura corporal)	279913006	estructura corporal	0	0	[279912001, 258222009, 729049002, 258665002, 730128003, 279909004, 279373008, 181453009, 279374002, 728284000]	0	1.0	2	1.0	[116680003, 272741003]	279912001	2	1.0	[116680003, 272741003]	279912001	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 57117003, 71252005, 19931006, 7755000, 7435002, 370106002, 370103005, 74676009], [182353008, 729166002, 728612004, 728729007, 728540001, 729167006, 277418002, 728490004, 263354004, 728640009]]	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 57117003, 71252005, 19931006, 7755000, 7435002, 370106002, 370103005, 74676009], [182353008, 729166002, 728612004, 728729007, 728540001, 729167006, 277418002, 728490004, 263354004, 728640009]]
anestesia para procedimiento cerrado en húmero y codo (procedimiento)	1861004	procedimiento	0	0	[57179005, 79038001, 63675002, 30796007, 75154005, 69749003, 16342009, 112995002, 22156001, 49480004]	0	1.0	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 78382006, 79038001, 86921005, 69749003, 239284006, 81862004, 239281003, 232604000], [129445006, 257878002, 129334007, 257935006, 256644001, 288468001, 360038009, 129442009, 410460000, 129333001], [373266007, 373288007, 25228008, 257228005, 28069006, 373520001, 373477003, 29179001, 373504006, 250886004], [118704009, 118706006, 16342009, 79038001, 119638001, 71936001, 118712001, 283246005, 283412007, 118897002]]	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 78382006, 79038001, 86921005, 69749003, 239284006, 81862004, 239281003, 232604000], [129445006, 257878002, 129334007, 257935006, 256644001, 288468001, 360038009, 129442009, 410460000, 129333001], [373266007, 373288007, 25228008, 257228005, 28069006, 373520001, 373477003, 29179001, 373504006, 250886004], [118704009, 118706006, 16342009, 79038001, 119638001, 71936001, 118712001, 283246005, 283412007, 118897002]]
epinefrina (sustancia)	387362001	sustancia	1	2	[468846009, 126133006, 126134000, 50685004, 96254001, 131033001, 64722001, 313191000, 346385006, 111564004]	0	1.0	1	1.0	[116680003]	468846009	2	1.0	[116680003, 726542003]	126134000	[[116680003, -1]]	[[706160004, 438833006, 449812006, 410942007, 18629005, 433215005, 269696000, 386357005, 386356001, 386352004]]	[[116680003, -1], [726542003, 0]]	[[86988001, 54190007, 40868009, 88364000, 1288002, 284453007, 25250009, 112463009, 45809001, 20477000], [734672009, 21568003, 734671002, 38254008, 79580006, 734668005, 75025002, 127023007, 129637007, 91968002]]
venas bronquiales izquierdas (estructura corporal)	361640008	estructura corporal	0	0	[361641007, 360700004, 161992004, 248498007, 360694005, 360695006, 267042006, 248743003, 272998002, 277731006]	0	1.0	2	1.0	[116680003, 272741003]	361641007	2	1.0	[116680003, 272741003]	361641007	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 46704009, 90895003, 64468002, 75207001, 56341001, 90776001, 84680009, 27284009], [24028007, 7771000, 51440002, 15989551000119101, 16001231000119100, 448600002, 334691000119106, 15989591000119106, 447673004, 332241000119106]]	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 46704009, 90895003, 64468002, 75207001, 56341001, 90776001, 84680009, 27284009], [24028007, 7771000, 51440002, 15989551000119101, 16001231000119100, 448600002, 334691000119106, 15989591000119106, 447673004, 332241000119106]]
