Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
incapaz de usar palangana (hallazgo)	284914006	hallazgo	0	0	[284913000, 285869003, 285868006, 285862007, 285861000, 289984003, 284921006, 284920007, 284908004, 284907009]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	284913000	3	1.0	[363713009, 116680003, 363714003]	284913000	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[371151008, 371150009, 282976003, 225601007, 282981007, 282955008, 288970004, 248591004, 284793009, 284829009], [365213006, 365108002, 365209004, 364935004, 365127008, 365333008, 364923003, 365210009, 365272009, 365211008], [284912005, 284906000, 714893004, 365213006, 714892009, 714895006, 301549009, 302274006, 714894005, 715095004]]	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[371151008, 371150009, 282976003, 225601007, 282981007, 282955008, 288970004, 248591004, 284793009, 284829009], [365213006, 365108002, 365209004, 364935004, 365127008, 365333008, 364923003, 365210009, 365272009, 365211008], [284912005, 284906000, 714893004, 365213006, 714892009, 714895006, 301549009, 302274006, 714894005, 715095004]]
componente C4 del complemento (sustancia)	300899005	sustancia	0	0	[62699008, 29776002, 20057002, 44728009, 10473000, 724195008, 923009, 52313003, 84720003, 103200008]	0	1.0	2	1.0	[116680003, 726542003]	62699008	2	1.0	[116680003, 726542003]	62699008	[[116680003, -1], [726542003, 0]]	[[259784004, 116646001, 63244002, 259787006, 22923001, 234618008, 104365005, 116183000, 234624002, 104364009], [734544007, 108940007, 372558009, 261019009, 763342006, 372823004, 103192001, 734801003, 106192008, 734597001]]	[[116680003, -1], [726542003, 0]]	[[259784004, 116646001, 63244002, 259787006, 22923001, 234618008, 104365005, 116183000, 234624002, 104364009], [734544007, 108940007, 372558009, 261019009, 763342006, 372823004, 103192001, 734801003, 106192008, 734597001]]
producto que contiene exactamente mesalazina 500 miligramos por cada comprimido de liberación prolongada para administración oral (fármaco de uso clínico)	765648000	fármaco de uso clínico	0	0	[765726003, 439147003, 317431008, 374938003, 376655004, 421916001, 371386000, 324426003, 324985007, 329613005]	0	1.0	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 4], [732945000, 0], [732946004, 4], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 387501005, 761877007, 733000006, 385192004, 421595009, 385059007, 437759001, 317408008], [385060002, 421155001, 764774009, 421620004, 421026006, 385053008, 421752008, 764780001, 385061003, 422353003], [732775002, 387501005, 317402009, 732834002, 317432001, 317401002, 322250004, 329853005, 317408008, 370184002], [779815007, 780061009, 780541005, 778427006, 778453003, 779002004, 780415002, 780084002, 780348003, 780518002], [385055001, 732936001, 387501005, 761877007, 733000006, 385192004, 421595009, 385059007, 437759001, 317408008], [387501005, 788426009, 86977007, 386890003, 38112003, 16755671000119107, 317408008, 387248006, 370184002, 349821008], [258684004, 408169001, 414718005, 396163008, 258796002, 418830004, 258798001, 418670008, 258803005, 258797006], [387501005, 788426009, 86977007, 386890003, 38112003, 16755671000119107, 317408008, 387248006, 370184002, 349821008], [387501005, 387248006, 386890003, 788426009, 86977007, 420557005, 717856000, 16755671000119107, 387116004, 391819000], [387501005, 387248006, 386890003, 788426009, 86977007, 420557005, 717856000, 16755671000119107, 387116004, 391819000]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 4], [732945000, 0], [732946004, 4], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 387501005, 761877007, 733000006, 385192004, 421595009, 385059007, 437759001, 317408008], [385060002, 421155001, 764774009, 421620004, 421026006, 385053008, 421752008, 764780001, 385061003, 422353003], [732775002, 387501005, 317402009, 732834002, 317432001, 317401002, 322250004, 329853005, 317408008, 370184002], [779815007, 780061009, 780541005, 778427006, 778453003, 779002004, 780415002, 780084002, 780348003, 780518002], [385055001, 732936001, 387501005, 761877007, 733000006, 385192004, 421595009, 385059007, 437759001, 317408008], [387501005, 788426009, 86977007, 386890003, 38112003, 16755671000119107, 317408008, 387248006, 370184002, 349821008], [258684004, 408169001, 414718005, 396163008, 258796002, 418830004, 258798001, 418670008, 258803005, 258797006], [387501005, 788426009, 86977007, 386890003, 38112003, 16755671000119107, 317408008, 387248006, 370184002, 349821008], [387501005, 387248006, 386890003, 788426009, 86977007, 420557005, 717856000, 16755671000119107, 387116004, 391819000], [387501005, 387248006, 386890003, 788426009, 86977007, 420557005, 717856000, 16755671000119107, 387116004, 391819000]]
soplo orbitario (hallazgo)	111977003	hallazgo	0	0	[414786004, 422325003, 88610006, 421493004, 414069003, 68494000, 79758006, 65254001, 89985004, 71201008]	0	1.0	2	1.0	[418775008, 116680003]	414786004	2	1.0	[418775008, 116680003]	414786004	[[418775008, 0], [116680003, -1]]	[[37931006, 449263002, 118241009, 225158009, 718480008, 364457004, 106070007, 718483005, 129436005, 718481007], [118241009, 421891006, 300428002, 106070007, 301272007, 128254003, 118242002, 118244001, 366465004, 271656000]]	[[418775008, 0], [116680003, -1]]	[[37931006, 449263002, 118241009, 225158009, 718480008, 364457004, 106070007, 718483005, 129436005, 718481007], [118241009, 421891006, 300428002, 106070007, 301272007, 128254003, 118242002, 118244001, 366465004, 271656000]]
producto que contiene minociclina en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779911002	forma farmacéutica de producto medicinal	0	0	[779072003, 781659008, 779151003, 780613003, 779713007, 780105000, 778417000, 778786000, 779514004, 780230009]	0	1.0	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	779072003	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	779072003	[[411116001, 0], [766939001, 0], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 761845009, 385268001, 767319000, 764378009, 838484005, 764194006, 768965008, 428646005], [787994008, 788067009, 789691007, 773837006, 787992007, 789696002, 788020005, 788026004, 773838001, 766941000], [776800005, 775698003, 775308003, 776646007, 776593005, 777769009, 781651006, 781655002, 775476004, 776705005], [38112003, 264615003, 129480005, 260303000, 256179003, 277752003, 14209008, 259134001, 264617006, 303183002], [372653009, 372478003, 6162007, 387548007, 419950007, 418313005, 418895007, 372779007, 71417000, 781643008]]	[[411116001, 0], [766939001, 0], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 761845009, 385268001, 767319000, 764378009, 838484005, 764194006, 768965008, 428646005], [787994008, 788067009, 789691007, 773837006, 787992007, 789696002, 788020005, 788026004, 773838001, 766941000], [776800005, 775698003, 775308003, 776646007, 776593005, 777769009, 781651006, 781655002, 775476004, 776705005], [38112003, 264615003, 129480005, 260303000, 256179003, 277752003, 14209008, 259134001, 264617006, 303183002], [372653009, 372478003, 6162007, 387548007, 419950007, 418313005, 418895007, 372779007, 71417000, 781643008]]
monobenzoato de resorcinol (sustancia)	256103001	sustancia	0	3	[78032005, 772929008, 48078005, 54086007, 255858009, 412100000, 256167003, 20056006, 255860006, 387263009]	0	1.0	1	1.0	[116680003]	78032005	1	0.5	[116680003]	54086007	[[116680003, 0]]	[[302221001, 255853000, 273963008, 255767004, 288841007, 256164005, 255878001, 288847006, 255873005, 256209008]]	[[116680003, 1]]	[[255853000, 255767004, 302221001, 273963008, 255873005, 256120002, 256164005, 255878001, 42959003, 255836007]]
polo uterino del ovario [como un todo] (estructura corporal)	279913006	estructura corporal	0	0	[279912001, 258222009, 730128003, 729049002, 279374002, 280124008, 279373008, 728285004, 181464007, 279909004]	0	1.0	2	1.0	[116680003, 272741003]	279912001	2	1.0	[116680003, 272741003]	279912001	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 71252005, 7435002, 7755000, 37397003, 57117003, 370106002, 43754007, 370103005], [182353008, 73391008, 289787004, 253832006, 285432005, 54535009, 80914001, 360580004, 127898005, 278058008]]	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 71252005, 7435002, 7755000, 37397003, 57117003, 370106002, 43754007, 370103005], [182353008, 73391008, 289787004, 253832006, 285432005, 54535009, 80914001, 360580004, 127898005, 278058008]]
anestesia para procedimiento cerrado en húmero y codo (procedimiento)	1861004	procedimiento	0	0	[57179005, 79038001, 16342009, 75154005, 69749003, 63675002, 30796007, 22156001, 45146004, 112995002]	0	1.0	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 79038001, 78382006, 232604000, 16342009, 69749003, 86921005, 45146004, 232622002], [129445006, 129334007, 129325002, 302196006, 129378003, 257878002, 129271007, 129333001, 288468001, 386746003], [373266007, 29179001, 373288007, 373477003, 28069006, 373520001, 231206009, 373504006, 25228008, 303355006], [118704009, 118706006, 79038001, 16342009, 8363004, 119638001, 69749003, 71936001, 107768003, 118695007]]	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 79038001, 78382006, 232604000, 16342009, 69749003, 86921005, 45146004, 232622002], [129445006, 129334007, 129325002, 302196006, 129378003, 257878002, 129271007, 129333001, 288468001, 386746003], [373266007, 29179001, 373288007, 373477003, 28069006, 373520001, 231206009, 373504006, 25228008, 303355006], [118704009, 118706006, 79038001, 16342009, 8363004, 119638001, 69749003, 71936001, 107768003, 118695007]]
epinefrina (sustancia)	387362001	sustancia	0	0	[415227003, 96262009, 126134000, 131033001, 126133006, 468846009, 96254001, 50685004, 64722001, 111564004]	0	1.0	2	1.0	[116680003, 726542003]	415227003	2	1.0	[116680003, 726542003]	415227003	[[116680003, 0], [726542003, 0]]	[[75025002, 79580006, 734668005, 734672009, 237781008, 55003009, 35284004, 21568003, 734671002, 75217006], [734672009, 21568003, 734671002, 38254008, 79580006, 734668005, 129637007, 127023007, 75025002, 782889000]]	[[116680003, 0], [726542003, 0]]	[[75025002, 79580006, 734668005, 734672009, 237781008, 55003009, 35284004, 21568003, 734671002, 75217006], [734672009, 21568003, 734671002, 38254008, 79580006, 734668005, 129637007, 127023007, 75025002, 782889000]]
venas bronquiales izquierdas (estructura corporal)	361640008	estructura corporal	0	0	[361641007, 360700004, 272998002, 161992004, 161991006, 181284009, 206486005, 248498007, 360695006, 267042006]	0	1.0	2	1.0	[116680003, 272741003]	361641007	2	1.0	[116680003, 272741003]	361641007	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 64468002, 46704009, 84680009, 90895003, 46686004, 9086005, 64141005, 313762007], [24028007, 7771000, 51440002, 447673004, 448600002, 264176005, 21834000, 19801004, 264065008, 277593009]]	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 64468002, 46704009, 84680009, 90895003, 46686004, 9086005, 64141005, 313762007], [24028007, 7771000, 51440002, 447673004, 448600002, 264176005, 21834000, 19801004, 264065008, 277593009]]
