Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
supervisión de embarazo de alto riesgo con antecedente de muerte intrauterina (régimen/tratamiento)	713234005	régimen/tratamiento	0	0	[713233004, 713241004, 713242006, 702740001, 713237003, 32531000119102, 713240003, 702739003, 10761551000119100, 713238008]	0	1.0	2	1.0	[116680003, 363702006]	713233004	2	1.0	[116680003, 363702006]	713233004	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 702742009, 47200007, 10761591000119105, 386322007, 702740001, 32531000119102], [47200007, 702738006, 702741002, 702758007, 401330008, 15508007, 74491000119109, 237239003, 394685004, 386322007]]	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 702742009, 47200007, 10761591000119105, 386322007, 702740001, 32531000119102], [47200007, 702738006, 702741002, 702758007, 401330008, 15508007, 74491000119109, 237239003, 394685004, 386322007]]
linfoma semejante a hidroa vacciniforme (trastorno)	763719001	trastorno	3	3	[450907007, 419094004, 733875004, 277654008, 789440003, 200837006, 277622004, 414754009, 788491008, 783220004]	0	1.0	1	1.0	[116680003]	450907007	2	1.0	[116676008, 116680003]	277654008	[[116680003, 7]]	[[789440003, 722958008, 445964006, 441946009, 20991001, 71951000119107, 397351004, 277466009, 414629003, 722956007]]	[[116676008, -1], [116680003, -1]]	[[276815004, 67915005, 243645002, 243649008, 24455009, 23230007, 261093006, 103686008, 359799003, 59968008], [772292003, 277617004, 399611001, 277626001, 703563003, 277615007, 277627005, 277643003, 703615007, 447084007]]
cinamil - alcohol deshidrogenasa (sustancia)	69095004	sustancia	0	0	[26148001, 13305006, 45717000, 68826003, 26753001, 34690002, 129986007, 33709008, 9675007, 29308000]	1	0.75	2	1.0	[116680003, 726542003]	26148001	2	1.0	[116680003, 726542003]	26148001	[[116680003, 0], [726542003, -1]]	[[68101005, 372558009, 129922006, 130944003, 771387000, 771370002, 59027002, 304264009, 14815000, 130945002], [736199008, 83469008, 783767001, 80562001, 74985007, 12194000, 734728001, 783768006, 1047008, 717046003]]	[[116680003, 0], [726542003, -1]]	[[68101005, 372558009, 129922006, 130944003, 771387000, 771370002, 59027002, 304264009, 14815000, 130945002], [736199008, 83469008, 783767001, 80562001, 74985007, 12194000, 734728001, 783768006, 1047008, 717046003]]
remoción colposcópica de cuerpo extraño de la vagina (procedimiento)	176740000	procedimiento	0	0	[176738005, 343973002, 176354006, 363282007, 234928001, 78362007, 232574005, 172828005, 300231003, 112914002]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 262604009, 42014008, 231852005, 308890008, 57690004, 371650005, 287164009, 371648002, 80097007], [128395003, 128394004, 235262002, 78905003, 429593000, 235233003, 235196003, 405705001, 49619003, 174001003], [129303008, 129306000, 360325005, 129398008, 129395006, 129443004, 360146007, 129396007, 129394005, 261518005], [76784001, 12817009, 85802006, 18857001, 312597003, 41218000, 28004004, 391988000, 70660007, 37956000]]	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 262604009, 42014008, 231852005, 308890008, 57690004, 371650005, 287164009, 371648002, 80097007], [128395003, 128394004, 235262002, 78905003, 429593000, 235233003, 235196003, 405705001, 49619003, 174001003], [129303008, 129306000, 360325005, 129398008, 129395006, 129443004, 360146007, 129396007, 129394005, 261518005], [76784001, 12817009, 85802006, 18857001, 312597003, 41218000, 28004004, 391988000, 70660007, 37956000]]
neoplasia maligna del recto, unión rectosigmoide y ano (trastorno)	187760008	trastorno	0	0	[109839004, 187734007, 189380000, 96281000119107, 449416001, 187757001, 443488001, 448315008, 781076008, 188184006]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	109839004	3	1.0	[116676008, 116680003, 363698007]	109839004	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[86049000, 783615009, 722533007, 734070002, 93980002, 127576008, 49937004, 188253000, 397010005, 145831000119103], [109821008, 128415001, 187734007, 443488001, 188253000, 722533007, 188302003, 187810005, 188289008, 187811009], [306789001, 263976001, 110599008, 110598000, 61990008, 413244001, 280876005, 72257001, 85036004, 22301005]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[86049000, 783615009, 722533007, 734070002, 93980002, 127576008, 49937004, 188253000, 397010005, 145831000119103], [109821008, 128415001, 187734007, 443488001, 188253000, 722533007, 188302003, 187810005, 188289008, 187811009], [306789001, 263976001, 110599008, 110598000, 61990008, 413244001, 280876005, 72257001, 85036004, 22301005]]
hipersensibilidad gastrointestinal causada por alimento (trastorno)	735459007	trastorno	0	0	[402390008, 735455001, 735468009, 402384009, 419452009, 421429008, 42953002, 865890009, 10852006, 75426006]	0	1.0	3	0.75	[116680003, 370135005, 246075003]	402390008	3	0.75	[116680003, 370135005, 246075003]	402390008	[[116680003, -1], [370135005, 1], [246075003, -1]]	[[252522004, 111798006, 187101004, 240384004, 421807004, 95516005, 252632002, 235157009, 428291006, 197483008], [472964009, 472963003, 719983008, 716234001, 263680009, 441862004, 272515006, 702640006, 442614005, 308490002], [421807004, 187101004, 252632002, 111798006, 240384004, 705509004, 95516005, 235157009, 242003008, 163128002]]	[[116680003, -1], [370135005, 1], [246075003, -1]]	[[252522004, 111798006, 187101004, 240384004, 421807004, 95516005, 252632002, 235157009, 428291006, 197483008], [472964009, 472963003, 719983008, 716234001, 263680009, 441862004, 272515006, 702640006, 442614005, 308490002], [421807004, 187101004, 252632002, 111798006, 240384004, 705509004, 95516005, 235157009, 242003008, 163128002]]
piel de la cara posterior del antebrazo [como un todo] (estructura corporal)	181539006	estructura corporal	0	0	[181538003, 727628007, 181548001, 727626006, 727856004, 181549009, 727621001, 727852002, 727633006, 181550009]	0	1.0	2	1.0	[116680003, 272741003]	181538003	2	1.0	[116680003, 272741003]	181538003	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 244137003, 88200005, 73958006, 66420006, 181536004, 244139000, 66624007], [182353008, 709880000, 437882009, 24614000, 384727002, 80240000, 14290002, 68289003, 22041007, 12707005]]	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 244137003, 88200005, 73958006, 66420006, 181536004, 244139000, 66624007], [182353008, 709880000, 437882009, 24614000, 384727002, 80240000, 14290002, 68289003, 22041007, 12707005]]
tuberculosis en la madre que complica el nacimiento (trastorno)	10759881000119100	trastorno	0	0	[10754031000119105, 10809061000119106, 10760041000119103, 10759921000119107, 10812131000119108, 10759761000119100, 10750551000119100, 10753101000119102, 10750951000119106, 10806241000119108]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 10760001000119100, 10745291000119103, 40609001, 10743001000119103, 10809061000119106, 10759921000119107, 10760041000119103], [441862004, 472964009, 263680009, 308490002, 442614005, 702640006, 716234001, 272515006, 702639009, 737093003], [68704007, 424392009, 49074002, 75566007, 66768001, 26247002, 125040002, 54915000, 116412006, 450421001]]	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 10760001000119100, 10745291000119103, 40609001, 10743001000119103, 10809061000119106, 10759921000119107, 10760041000119103], [441862004, 472964009, 263680009, 308490002, 442614005, 702640006, 716234001, 272515006, 702639009, 737093003], [68704007, 424392009, 49074002, 75566007, 66768001, 26247002, 125040002, 54915000, 116412006, 450421001]]
colágeno ADP (sustancia)	391381000	sustancia	0	4	[61472002, 109010000, 17420003, 412028008, 261267006, 334715001, 62183001, 44133001, 816029007, 419293003]	0	1.0	1	1.0	[116680003]	61472002	2	1.0	[116680003, 738774007]	261267006	[[116680003, -1]]	[[304381003, 115494003, 78242001, 20993003, 33034000, 43936003, 89064001, 304372009, 50912007, 41469002]]	[[116680003, -1], [738774007, -1]]	[[304381003, 88878007, 707735001, 304372009, 66796007, 412631008, 16267005, 259778002, 115494003, 41469002], [61472002, 17420003, 412028008, 109010000, 44133001, 62183001, 816029007, 334715001, 419293003, 57090003]]
tratamiento hipolipemiante suspendido (situación)	764637000	situación	0	0	[170588009, 764968003, 170586008, 308116003, 170712003, 427314002, 698456001, 170711005, 266709005, 707311008]	0	1.0	4	1.0	[408731000, 116680003, 408730004, 408732007]	170588009	4	1.0	[408731000, 116680003, 408730004, 408732007]	170588009	[[408731000, 0], [116680003, 0], [408730004, 0], [408732007, 0]]	[[410512000, 410511007, 465187009, 370922002, 426794005, 410584005, 160245001, 420082003, 364702002, 69290001], [394908001, 394906002, 183932001, 708538000, 169443000, 400999005, 308539001, 118662001, 417451006, 14734007], [410545000, 307155000, 769562006, 309606002, 307165006, 243884009, 707762009, 228344004, 225020008, 417995008], [410604004, 444199001, 444147003, 444191003, 444055008, 444242001, 444053001, 444280000, 444279003, 444292000]]	[[408731000, 0], [116680003, 0], [408730004, 0], [408732007, 0]]	[[410512000, 410511007, 465187009, 370922002, 426794005, 410584005, 160245001, 420082003, 364702002, 69290001], [394908001, 394906002, 183932001, 708538000, 169443000, 400999005, 308539001, 118662001, 417451006, 14734007], [410545000, 307155000, 769562006, 309606002, 307165006, 243884009, 707762009, 228344004, 225020008, 417995008], [410604004, 444199001, 444147003, 444191003, 444055008, 444242001, 444053001, 444280000, 444279003, 444292000]]
