Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
citrilo - CoA liasa (sustancia)	89453007	sustancia	0	0	[424006, 66103001, 44048005, 130176009, 63307000, 47888005, 785897001, 51880001, 87033006, 79006006]	0	1.0	2	1.0	[116680003, 726542003]	424006	2	1.0	[116680003, 726542003]	424006	[[116680003, 0], [726542003, 0]]	[[21533003, 130944003, 304264009, 28598003, 771370002, 129921004, 130093006, 130055001, 74628008, 14815000], [736202003, 28752001, 130850007, 19013008, 82671008, 130824008, 26304004, 49846006, 28767002, 130859008]]	[[116680003, 0], [726542003, 0]]	[[21533003, 130944003, 304264009, 28598003, 771370002, 129921004, 130093006, 130055001, 74628008, 14815000], [736202003, 28752001, 130850007, 19013008, 82671008, 130824008, 26304004, 49846006, 28767002, 130859008]]
derivación para endoscopia (procedimiento)	266755007	procedimiento	0	0	[183876007, 306730008, 183875006, 183597004, 183874005, 703939004, 183822007, 390791001, 390864007, 440378000]	0	1.0	2	1.0	[116680003, 260686004]	183876007	2	1.0	[116680003, 260686004]	183876007	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 308460009, 306125004, 306207001, 183543004, 183659006, 183523005, 309625004, 183545006], [129276002, 424208002, 397633005, 233227005, 397591000, 413091002, 413090001, 413092009, 129275003, 27217005]]	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 308460009, 306125004, 306207001, 183543004, 183659006, 183523005, 309625004, 183545006], [129276002, 424208002, 397633005, 233227005, 397591000, 413091002, 413090001, 413092009, 129275003, 27217005]]
hipertrofia de papila anal (trastorno)	85316008	trastorno	0	0	[112721000119106, 235582004, 70957002, 7892006, 441787004, 235584003, 46689006, 764845008, 361202002, 235580007]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	112721000119106	3	1.0	[116676008, 116680003, 363698007]	112721000119106	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[111591002, 89770003, 235584003, 34344004, 123675000, 9235006, 249634007, 47396005, 73174000, 110600006], [109800008, 418973007, 128331005, 397174009, 299692008, 312999006, 737201004, 123863008, 33064008, 59698003], [26140008, 7892006, 70957002, 46563004, 52045001, 370096007, 370097003, 370095006, 28346004, 23083006]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[111591002, 89770003, 235584003, 34344004, 123675000, 9235006, 249634007, 47396005, 73174000, 110600006], [109800008, 418973007, 128331005, 397174009, 299692008, 312999006, 737201004, 123863008, 33064008, 59698003], [26140008, 7892006, 70957002, 46563004, 52045001, 370096007, 370097003, 370095006, 28346004, 23083006]]
clorhidrato de memantina (sustancia)	426610008	sustancia	0	0	[386856007, 108653007, 108404000, 385555005, 108656004, 783113003, 63083007, 108527006, 71043005, 395848002]	0	1.0	2	1.0	[116680003, 726542003]	386856007	2	1.0	[116680003, 726542003]	386856007	[[116680003, -1], [726542003, -1]]	[[372521009, 418104001, 429890005, 417422007, 91384006, 419614002, 418407000, 406780001, 419151007, 416198000], [734716009, 735857003, 763159006, 734735009, 783924002, 734690005, 782206004, 788628004, 734619005, 763195003]]	[[116680003, -1], [726542003, -1]]	[[372521009, 418104001, 429890005, 417422007, 91384006, 419614002, 418407000, 406780001, 419151007, 416198000], [734716009, 735857003, 763159006, 734735009, 783924002, 734690005, 782206004, 788628004, 734619005, 763195003]]
cloxacilina (sustancia)	373276005	sustancia	0	0	[96066001, 108866009, 372858002, 387273006, 420762008, 372704003, 273945008, 387163002, 387282000, 372873001]	0	1.0	2	1.0	[116680003, 726542003]	96066001	2	1.0	[116680003, 726542003]	96066001	[[116680003, 0], [726542003, 0]]	[[373277001, 113727004, 372598006, 431109006, 443474000, 416597004, 443457000, 710333000, 404680007, 710334006], [768681000, 88704000, 768682007, 419241000, 764148008, 764436002, 33635003, 387406002, 767125008, 373219008]]	[[116680003, 0], [726542003, 0]]	[[373277001, 113727004, 372598006, 431109006, 443474000, 416597004, 443457000, 710333000, 404680007, 710334006], [768681000, 88704000, 768682007, 419241000, 764148008, 764436002, 33635003, 387406002, 767125008, 373219008]]
enfermedad de Paget de metacarpiano (trastorno)	203338008	trastorno	0	0	[203349002, 203332009, 203337003, 203344007, 203334005, 203343001, 235117006, 71447003, 301027009, 232336001]	0	1.0	2	1.0	[116680003, 363698007]	203349002	2	1.0	[116680003, 363698007]	203349002	[[116680003, 0], [363698007, -1]]	[[2089002, 55413008, 109714003, 276481006, 84727000, 240681003, 203356008, 203168008, 302728008, 203326004], [312780007, 53884002, 11052003, 113194005, 421663001, 9498009, 65609007, 37858003, 64807000, 7160008]]	[[116680003, 0], [363698007, -1]]	[[2089002, 55413008, 109714003, 276481006, 84727000, 240681003, 203356008, 203168008, 302728008, 203326004], [312780007, 53884002, 11052003, 113194005, 421663001, 9498009, 65609007, 37858003, 64807000, 7160008]]
medición sérica de GH a 180 minutos (procedimiento)	313932005	procedimiento	0	0	[313906004, 313905000, 313902002, 313907008, 313926000, 313908003, 313985003, 313894005, 313925001, 313912009]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	313906004	4	1.0	[116686009, 246093002, 116680003, 260686004]	313906004	[[116686009, 0], [246093002, -1], [116680003, -1], [260686004, 0]]	[[119364003, 258590006, 122591000, 119362004, 258432004, 119333000, 710069003, 119329007, 119348006, 258652006], [396458002, 708195009, 126150008, 51612003, 109063008, 50665003, 169198004, 109066000, 79380007, 387325003], [313553008, 313504008, 270997002, 166793003, 250258001, 271286004, 270975004, 271050007, 313803008, 271224004], [129266000, 104497009, 412988008, 121683003, 415587000, 104636005, 121352009, 121712009, 121804009, 104911001]]	[[116686009, 0], [246093002, -1], [116680003, -1], [260686004, 0]]	[[119364003, 258590006, 122591000, 119362004, 258432004, 119333000, 710069003, 119329007, 119348006, 258652006], [396458002, 708195009, 126150008, 51612003, 109063008, 50665003, 169198004, 109066000, 79380007, 387325003], [313553008, 313504008, 270997002, 166793003, 250258001, 271286004, 270975004, 271050007, 313803008, 271224004], [129266000, 104497009, 412988008, 121683003, 415587000, 104636005, 121352009, 121712009, 121804009, 104911001]]
sinfisectomía púbica (procedimiento)	133867001	procedimiento	2	2	[426006006, 263012009, 21922009, 724617000, 209716000, 263038009, 69119007, 280009001, 239998007, 208207008]	1	0.5	1	0.25	[116680003]	426006006	3	1.0	[116680003, 260686004, 405813007]	21922009	[[116680003, -1]]	[[397434007, 397454008, 86375009, 264207005, 15246001, 63194008, 406621006, 111805009, 276197005, 406622004]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[34896006, 19484001, 260653003, 119608007, 278735000, 260655005, 278703000, 278718004, 5572009, 278724005], [360038009, 129318009, 367558000, 277763000, 257890000, 129372002, 129299003, 129291000, 129298006, 256644001], [95323007, 426809000, 272955001, 223791007, 226064009, 48156001, 111059006, 236477004, 262316007, 429539003]]
campo quirúrgico para uso general, reutilizable, estéril (objeto físico)	470548001	objeto físico	0	0	[470401001, 470531009, 470740005, 738496002, 470556003, 470634007, 468446000, 711268006, 701772001, 711267001]	0	1.0	2	1.0	[840562008, 116680003]	470401001	2	1.0	[840562008, 116680003]	470401001	[[840562008, 0], [116680003, 0]]	[[261029002, 275742001, 196081006, 134823007, 415584007, 336964001, 718249000, 718252008, 391683007, 863956004], [706785002, 465180006, 464948004, 468647002, 65105002, 700806004, 465470002, 417185000, 470181009, 866145009]]	[[840562008, 0], [116680003, 0]]	[[261029002, 275742001, 196081006, 134823007, 415584007, 336964001, 718249000, 718252008, 391683007, 863956004], [706785002, 465180006, 464948004, 468647002, 65105002, 700806004, 465470002, 417185000, 470181009, 866145009]]
producto que contiene exactamente primidona 50 miligramos/1 mililitro, suspensión de liberación convencional para administración oral (fármaco de uso clínico)	371194003	fármaco de uso clínico	0	0	[413804001, 324005008, 375391008, 784817005, 323888003, 317430009, 376631009, 408039005, 324602005, 323573004]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	413804001	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	413804001	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385024007, 421366001, 385071001, 385029002, 769120006, 385032004, 421382000, 385039008, 421873001, 422353003], [780287000, 780711005, 780763003, 779213006, 780660006, 780098005, 780198007, 779212001, 778576003, 779689007], [38112003, 697940004, 262052000, 697941000, 262049008, 261768000, 708708008, 264614004, 102782009, 96002002], [732774003, 337572003, 409079006, 278495003, 337568002, 337570006, 278496002, 337566003, 59932003, 409645006], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 396163008, 427264006, 258798001, 258916009], [258773002, 419346007, 413913003, 258811000, 417932008, 418948007, 414733002, 426229009, 426960000, 418081005], [387256009, 70732003, 273951003, 387244008, 373481003, 126101002, 387222003, 386991003, 32800009, 387523009], [38112003, 697940004, 262052000, 697941000, 262049008, 261768000, 708708008, 264614004, 102782009, 96002002], [387256009, 70732003, 273951003, 387244008, 373481003, 126101002, 387222003, 386991003, 32800009, 387523009]]	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385024007, 421366001, 385071001, 385029002, 769120006, 385032004, 421382000, 385039008, 421873001, 422353003], [780287000, 780711005, 780763003, 779213006, 780660006, 780098005, 780198007, 779212001, 778576003, 779689007], [38112003, 697940004, 262052000, 697941000, 262049008, 261768000, 708708008, 264614004, 102782009, 96002002], [732774003, 337572003, 409079006, 278495003, 337568002, 337570006, 278496002, 337566003, 59932003, 409645006], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 396163008, 427264006, 258798001, 258916009], [258773002, 419346007, 413913003, 258811000, 417932008, 418948007, 414733002, 426229009, 426960000, 418081005], [387256009, 70732003, 273951003, 387244008, 373481003, 126101002, 387222003, 386991003, 32800009, 387523009], [38112003, 697940004, 262052000, 697941000, 262049008, 261768000, 708708008, 264614004, 102782009, 96002002], [387256009, 70732003, 273951003, 387244008, 373481003, 126101002, 387222003, 386991003, 32800009, 387523009]]
