Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
producto que contiene exactamente clorhidrato de desipramina 50 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	375530008	fármaco de uso clínico	0	0	[321843006, 376658002, 371743002, 376689003, 375370000, 374626009, 371142000, 321499001, 371955003, 374537002]	0	1.0	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	321843006	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	321843006	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385057009, 385087003, 66076007, 337358008, 375986003, 733000006], [421026006, 764780001, 385032004, 421366001, 385039008, 784575004, 421873001, 783749008, 764774009, 385060002], [732774003, 409079006, 278496002, 278495003, 337572003, 337570006, 337568002, 337566003, 409646007, 409645006], [778938000, 778810007, 778799002, 778314006, 778930007, 779771003, 780120006, 779982000, 779923008, 779343006], [385055001, 732936001, 421595009, 761877007, 385057009, 385087003, 66076007, 337358008, 375986003, 733000006], [38112003, 262049008, 261768000, 262052000, 697941000, 697940004, 708708008, 264614004, 124218005, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 396163008, 258916009, 258798001, 258834009], [26120001, 387027004, 10424009, 40404004, 108436007, 81017004, 46950002, 53405009, 419484002, 395795008], [38112003, 262049008, 261768000, 262052000, 697941000, 697940004, 708708008, 264614004, 124218005, 96002002], [773864007, 773893007, 773905006, 773865008, 773860003, 774027008, 773862006, 788077006, 773845001, 773888009], [26120001, 387027004, 10424009, 40404004, 108436007, 81017004, 46950002, 53405009, 419484002, 395795008]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385057009, 385087003, 66076007, 337358008, 375986003, 733000006], [421026006, 764780001, 385032004, 421366001, 385039008, 784575004, 421873001, 783749008, 764774009, 385060002], [732774003, 409079006, 278496002, 278495003, 337572003, 337570006, 337568002, 337566003, 409646007, 409645006], [778938000, 778810007, 778799002, 778314006, 778930007, 779771003, 780120006, 779982000, 779923008, 779343006], [385055001, 732936001, 421595009, 761877007, 385057009, 385087003, 66076007, 337358008, 375986003, 733000006], [38112003, 262049008, 261768000, 262052000, 697941000, 697940004, 708708008, 264614004, 124218005, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 396163008, 258916009, 258798001, 258834009], [26120001, 387027004, 10424009, 40404004, 108436007, 81017004, 46950002, 53405009, 419484002, 395795008], [38112003, 262049008, 261768000, 262052000, 697941000, 697940004, 708708008, 264614004, 124218005, 96002002], [773864007, 773893007, 773905006, 773865008, 773860003, 774027008, 773862006, 788077006, 773845001, 773888009], [26120001, 387027004, 10424009, 40404004, 108436007, 81017004, 46950002, 53405009, 419484002, 395795008]]
fractura de Quervain (trastorno)	46773004	trastorno	0	0	[263241008, 30060003, 263180005, 87905008, 27094009, 26176009, 426467005, 82640004, 61653009, 58722007]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	263241008	4	1.0	[116676008, 116680003, 42752001, 363698007]	263241008	[[116676008, -1], [116680003, -1], [42752001, 0], [363698007, -1]]	[[135898001, 135897006, 135899009, 135896002, 135901000, 428133001, 426947006, 470744001, 426164005, 870211003], [278537006, 263242001, 208637008, 263199001, 263232003, 208638003, 280017009, 441496000, 208639006, 263205008], [773760007, 201279004, 232249008, 699013006, 391180006, 231954005, 233648002, 263904004, 360444002, 405576001], [280017009, 280012003, 278537006, 314626006, 129111008, 280014002, 119551003, 430505004, 263242001, 239313009]]	[[116676008, -1], [116680003, -1], [42752001, 0], [363698007, -1]]	[[135898001, 135897006, 135899009, 135896002, 135901000, 428133001, 426947006, 470744001, 426164005, 870211003], [278537006, 263242001, 208637008, 263199001, 263232003, 208638003, 280017009, 441496000, 208639006, 263205008], [773760007, 201279004, 232249008, 699013006, 391180006, 231954005, 233648002, 263904004, 360444002, 405576001], [280017009, 280012003, 278537006, 314626006, 129111008, 280014002, 119551003, 430505004, 263242001, 239313009]]
vena safena externa [como un todo] (estructura corporal)	181404009	estructura corporal	0	0	[181402008, 9231002, 181373000, 714756002, 731339000, 181400000, 14885008, 732135003, 181372005, 34114008]	0	1.0	2	1.0	[116680003, 272741003]	181402008	2	1.0	[116680003, 272741003]	181402008	[[116680003, 0], [272741003, 0]]	[[26805005, 422849006, 60734001, 423152005, 71585003, 424733003, 295876006, 175831002, 424813009, 175818007], [182353008, 709880000, 437882009, 24614000, 384727002, 397206002, 409056005, 264263006, 774209001, 8803008]]	[[116680003, 0], [272741003, 0]]	[[26805005, 422849006, 60734001, 423152005, 71585003, 424733003, 295876006, 175831002, 424813009, 175818007], [182353008, 709880000, 437882009, 24614000, 384727002, 397206002, 409056005, 264263006, 774209001, 8803008]]
hiperplasia congénita de las glándulas sebáceas del labio (trastorno)	27680009	trastorno	0	0	[235700007, 19845004, 65274008, 126884005, 123638005, 123637000, 92833001, 35419003, 10587002, 126490003]	0	1.0	2	0.6667	[116676008, 116680003]	235700007	2	0.6667	[116676008, 116680003]	235700007	[[116676008, 9], [116680003, -1]]	[[10653003, 697962004, 28041003, 112669001, 254665009, 86042009, 237676006, 2953007, 40159009, 76197007], [128337009, 128232000, 128048008, 128336000, 49701002, 20673009, 8684002, 428543009, 118931002, 397320006]]	[[116676008, 9], [116680003, -1]]	[[10653003, 697962004, 28041003, 112669001, 254665009, 86042009, 237676006, 2953007, 40159009, 76197007], [128337009, 128232000, 128048008, 128336000, 49701002, 20673009, 8684002, 428543009, 118931002, 397320006]]
apófisis clinoides media [como un todo] (estructura corporal)	139885000	estructura corporal	0	1	[369004005, 729830000, 727164007, 730054009, 730196005, 140188009, 244276007, 139986003, 727140006, 731114003]	0	1.0	1	1.0	[116680003]	369004005	2	1.0	[116680003, 272741003]	729830000	[[116680003, 2]]	[[8854008, 43466000, 82932007, 69148001, 64322004, 124002, 42881009, 67183008, 46117001, 78492002]]	[[116680003, -1], [272741003, 0]]	[[232500000, 417522009, 306373001, 370529001, 49252004, 202850001, 255264005, 181904004, 279013009, 181895009], [182353008, 709880000, 437882009, 24614000, 384727002, 397206002, 180919005, 32176000, 49252004, 82497007]]
termometría con cristales líquidos (procedimiento)	252463007	procedimiento	1	1	[439061000124104, 430701006, 435741000124103, 251840008, 444874004, 78534001, 104424009, 405687003, 225954007, 251854000]	0	1.0	2	0.6667	[116680003, 260686004]	439061000124104	3	0.6	[116680003, 260686004, 405814001]	430701006	[[116680003, -1], [260686004, -1]]	[[762104002, 35891008, 282118007, 10888001, 435731000124108, 167340007, 54500007, 713361007, 88847008, 168129007], [129445006, 257890000, 129318009, 129372002, 256644001, 277763000, 129299003, 360038009, 367558000, 129399000]]	[[116680003, -1], [260686004, -1], [405814001, -1]]	[[14152002, 36576007, 764794000, 225202008, 718520009, 233562001, 300036000, 68268007, 225198006, 225203003], [129330003, 129399000, 257890000, 129372002, 129402004, 129318009, 277763000, 360038009, 129299003, 367558000], [29092000, 62662008, 360557007, 363575007, 79014000, 33805007, 27367001, 423500004, 27232003, 41194006]]
cuerpo extraño en la piel de la palma de la mano (trastorno)	298082009	trastorno	0	0	[298080001, 298081002, 298099005, 298100002, 298064006, 298072008, 298097007, 298066008, 298079004, 298095004]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	298080001	3	1.0	[116676008, 116680003, 363698007]	298080001	[[116676008, -1], [116680003, -1], [363698007, 3]]	[[298099005, 298100002, 234928001, 298072008, 298064006, 283162007, 450579003, 298066008, 298097007, 405706000], [298092001, 298073003, 298100002, 298099005, 298064006, 298097007, 298079004, 298081002, 298095004, 298072008], [33712006, 89784008, 26795005, 70887009, 428195006, 23747009, 21548009, 24785000, 782450001, 36141000]]	[[116676008, -1], [116680003, -1], [363698007, 3]]	[[298099005, 298100002, 234928001, 298072008, 298064006, 283162007, 450579003, 298066008, 298097007, 405706000], [298092001, 298073003, 298100002, 298099005, 298064006, 298097007, 298079004, 298081002, 298095004, 298072008], [33712006, 89784008, 26795005, 70887009, 428195006, 23747009, 21548009, 24785000, 782450001, 36141000]]
producto que contiene exactamente clorhidrato de milnaciprán 25 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	441568008	fármaco de uso clínico	0	0	[410916007, 375369001, 374536006, 375539009, 321842001, 321498009, 409460004, 373949001, 703778007, 321817005]	0	1.0	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	410916007	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	410916007	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 421595009, 385057009, 385087003, 66076007, 409221004, 409223001, 375986003], [421026006, 764780001, 385032004, 421366001, 385039008, 784575004, 421873001, 764774009, 783749008, 385060002], [725124009, 707603007, 278495003, 67517005, 278494004, 273092009, 74023000, 334254004, 102373000, 75565006], [779905000, 778492005, 778555008, 778464000, 778202001, 778933009, 779263001, 779032007, 779801005, 779914005], [385055001, 732936001, 761877007, 421595009, 385057009, 385087003, 66076007, 409221004, 409223001, 375986003], [261768000, 38112003, 697941000, 262052000, 697940004, 262049008, 708708008, 264614004, 124218005, 96002002], [258684004, 408169001, 418670008, 414718005, 258797006, 258796002, 396163008, 258798001, 408105009, 441253008], [261768000, 38112003, 697941000, 262052000, 697940004, 262049008, 708708008, 264614004, 124218005, 96002002], [442642007, 108531000, 1956002, 6088007, 32030002, 387363006, 87090006, 442699004, 395848002, 55124001], [442642007, 108531000, 1956002, 6088007, 32030002, 387363006, 87090006, 442699004, 395848002, 55124001]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 421595009, 385057009, 385087003, 66076007, 409221004, 409223001, 375986003], [421026006, 764780001, 385032004, 421366001, 385039008, 784575004, 421873001, 764774009, 783749008, 385060002], [725124009, 707603007, 278495003, 67517005, 278494004, 273092009, 74023000, 334254004, 102373000, 75565006], [779905000, 778492005, 778555008, 778464000, 778202001, 778933009, 779263001, 779032007, 779801005, 779914005], [385055001, 732936001, 761877007, 421595009, 385057009, 385087003, 66076007, 409221004, 409223001, 375986003], [261768000, 38112003, 697941000, 262052000, 697940004, 262049008, 708708008, 264614004, 124218005, 96002002], [258684004, 408169001, 418670008, 414718005, 258797006, 258796002, 396163008, 258798001, 408105009, 441253008], [261768000, 38112003, 697941000, 262052000, 697940004, 262049008, 708708008, 264614004, 124218005, 96002002], [442642007, 108531000, 1956002, 6088007, 32030002, 387363006, 87090006, 442699004, 395848002, 55124001], [442642007, 108531000, 1956002, 6088007, 32030002, 387363006, 87090006, 442699004, 395848002, 55124001]]
endocarditis de prótesis de válvula tricúspide (trastorno)	703190002	trastorno	0	0	[703179007, 703189006, 703287002, 703201004, 703292000, 703157002, 703200003, 701897008, 17107009, 465077008]	0	1.0	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	[[116676008, 0], [116680003, 0], [255234002, 2], [363698007, 4]]	[[409774005, 409775006, 127582006, 85607003, 409776007, 409777003, 72724002, 723198002, 44190001, 73623007], [473086001, 473090004, 473095009, 473036007, 473060006, 473101005, 473025000, 473075003, 248662005, 473049002], [77181006, 79917009, 8069005, 47432005, 35350000, 39883008, 62826009, 733689006, 703289004, 31940004], [708080005, 711577003, 711570001, 46030003, 711576007, 711579000, 711578008, 32427001, 279317000, 91134007]]	[[116676008, 0], [116680003, 0], [255234002, 2], [363698007, 4]]	[[409774005, 409775006, 127582006, 85607003, 409776007, 409777003, 72724002, 723198002, 44190001, 73623007], [473086001, 473090004, 473095009, 473036007, 473060006, 473101005, 473025000, 473075003, 248662005, 473049002], [77181006, 79917009, 8069005, 47432005, 35350000, 39883008, 62826009, 733689006, 703289004, 31940004], [708080005, 711577003, 711570001, 46030003, 711576007, 711579000, 711578008, 32427001, 279317000, 91134007]]
puente de estómago por anastomosis de esófago a duodeno (procedimiento)	173740007	procedimiento	0	0	[265365007, 173748000, 305621000, 265381002, 173858006, 173586007, 173857001, 173913004, 173560002, 173959002]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	265365007	3	1.0	[116680003, 260686004, 405813007]	265365007	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[110772008, 82393007, 302914006, 34885003, 89057003, 235628006, 427225008, 39392002, 169005008, 735725007], [360021005, 129433002, 129354008, 129286001, 360082000, 129333001, 303996000, 360323003, 281698007, 257878002], [38848004, 9566001, 78540008, 714325007, 32849002, 871756001, 77763002, 44365008, 12515005, 19017009]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[110772008, 82393007, 302914006, 34885003, 89057003, 235628006, 427225008, 39392002, 169005008, 735725007], [360021005, 129433002, 129354008, 129286001, 360082000, 129333001, 303996000, 360323003, 281698007, 257878002], [38848004, 9566001, 78540008, 714325007, 32849002, 871756001, 77763002, 44365008, 12515005, 19017009]]
