Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
producto que contiene exactamente clorhidrato de desipramina 50 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	375530008	fármaco de uso clínico	0	0	[321843006, 374626009, 376689003, 375370000, 371142000, 376658002, 371743002, 441611004, 371955003, 321499001]	0	1.0	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	321843006	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	321843006	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 421595009, 385087003, 385059007, 66076007, 733000006, 784980001, 322992003], [421026006, 764780001, 421366001, 764774009, 385085006, 420692007, 385032004, 385060002, 783749008, 385024007], [732774003, 278495003, 278496002, 409079006, 337570006, 337566003, 337572003, 337568002, 235469009, 409646007], [778938000, 779771003, 778314006, 778810007, 778799002, 780319009, 779542002, 780685002, 779928004, 778278001], [385055001, 732936001, 761877007, 421595009, 385087003, 385059007, 66076007, 733000006, 784980001, 322992003], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 264614004, 82609006, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 258916009, 258796002, 396163008, 258834009], [26120001, 10424009, 387027004, 46950002, 3378009, 37765000, 58956008, 55124001, 108436007, 6088007], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 264614004, 82609006, 96002002], [773864007, 773883000, 773862006, 773865008, 773873004, 773870001, 789696002, 773912002, 773899006, 773915000], [26120001, 10424009, 387027004, 46950002, 3378009, 37765000, 58956008, 55124001, 108436007, 6088007]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 421595009, 385087003, 385059007, 66076007, 733000006, 784980001, 322992003], [421026006, 764780001, 421366001, 764774009, 385085006, 420692007, 385032004, 385060002, 783749008, 385024007], [732774003, 278495003, 278496002, 409079006, 337570006, 337566003, 337572003, 337568002, 235469009, 409646007], [778938000, 779771003, 778314006, 778810007, 778799002, 780319009, 779542002, 780685002, 779928004, 778278001], [385055001, 732936001, 761877007, 421595009, 385087003, 385059007, 66076007, 733000006, 784980001, 322992003], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 264614004, 82609006, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 258916009, 258796002, 396163008, 258834009], [26120001, 10424009, 387027004, 46950002, 3378009, 37765000, 58956008, 55124001, 108436007, 6088007], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 264614004, 82609006, 96002002], [773864007, 773883000, 773862006, 773865008, 773873004, 773870001, 789696002, 773912002, 773899006, 773915000], [26120001, 10424009, 387027004, 46950002, 3378009, 37765000, 58956008, 55124001, 108436007, 6088007]]
fractura de Quervain (trastorno)	46773004	trastorno	0	0	[263241008, 87905008, 30060003, 27094009, 263180005, 26176009, 123973009, 82640004, 123971006, 61653009]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	263241008	4	1.0	[116676008, 116680003, 42752001, 363698007]	263241008	[[116676008, -1], [116680003, -1], [42752001, 0], [363698007, -1]]	[[135898001, 135897006, 135899009, 135896002, 135901000, 428133001, 426947006, 428153002, 870215007, 426164005], [278537006, 263242001, 208637008, 263232003, 31978002, 208638003, 263199001, 208639006, 6990005, 111645003], [773760007, 263904004, 272379006, 405615003, 231954005, 391180006, 232249008, 233648002, 699013006, 201279004], [280017009, 314626006, 129111008, 280012003, 280014002, 119551003, 304905002, 314628007, 761940003, 278537006]]	[[116676008, -1], [116680003, -1], [42752001, 0], [363698007, -1]]	[[135898001, 135897006, 135899009, 135896002, 135901000, 428133001, 426947006, 428153002, 870215007, 426164005], [278537006, 263242001, 208637008, 263232003, 31978002, 208638003, 263199001, 208639006, 6990005, 111645003], [773760007, 263904004, 272379006, 405615003, 231954005, 391180006, 232249008, 233648002, 699013006, 201279004], [280017009, 314626006, 129111008, 280012003, 280014002, 119551003, 304905002, 314628007, 761940003, 278537006]]
vena safena externa [como un todo] (estructura corporal)	181404009	estructura corporal	0	0	[181402008, 731339000, 361642000, 732135003, 730650001, 714755003, 730649001, 9231002, 181400000, 181373000]	0	1.0	2	1.0	[116680003, 272741003]	181402008	2	1.0	[116680003, 272741003]	181402008	[[116680003, 0], [272741003, 0]]	[[26805005, 60734001, 422849006, 423152005, 210871006, 362072009, 79908009, 175831002, 175818007, 721080005], [182353008, 709880000, 437882009, 384727002, 24614000, 369104008, 279204001, 369068006, 139582005, 368205009]]	[[116680003, 0], [272741003, 0]]	[[26805005, 60734001, 422849006, 423152005, 210871006, 362072009, 79908009, 175831002, 175818007, 721080005], [182353008, 709880000, 437882009, 384727002, 24614000, 369104008, 279204001, 369068006, 139582005, 368205009]]
hiperplasia congénita de las glándulas sebáceas del labio (trastorno)	27680009	trastorno	0	0	[235700007, 19845004, 65274008, 35419003, 126884005, 123637000, 92833001, 723001002, 253755003, 177629009]	0	1.0	2	0.6667	[116676008, 116680003]	235700007	2	0.6667	[116676008, 116680003]	235700007	[[116676008, 5], [116680003, 0]]	[[88000003, 112669001, 254665009, 783152005, 2953007, 76197007, 237677002, 125528006, 237676006, 33387006], [109549008, 428543009, 11102005, 48477009, 90678009, 128336000, 364128008, 204647002, 7652006, 32032005]]	[[116676008, 5], [116680003, 0]]	[[88000003, 112669001, 254665009, 783152005, 2953007, 76197007, 237677002, 125528006, 237676006, 33387006], [109549008, 428543009, 11102005, 48477009, 90678009, 128336000, 364128008, 204647002, 7652006, 32032005]]
apófisis clinoides media [como un todo] (estructura corporal)	139885000	estructura corporal	0	0	[729830000, 727164007, 140188009, 369004005, 139986003, 730236002, 730275006, 727419002, 730054009, 244276007]	0	1.0	2	1.0	[116680003, 272741003]	729830000	2	1.0	[116680003, 272741003]	729830000	[[116680003, -1], [272741003, 0]]	[[306373001, 360777002, 281910003, 241045007, 279226000, 239564006, 65000005, 360836007, 276478001, 181904004], [182353008, 82497007, 49252004, 255586005, 117145009, 417522009, 279190006, 244276007, 67288008, 2272004]]	[[116680003, -1], [272741003, 0]]	[[306373001, 360777002, 281910003, 241045007, 279226000, 239564006, 65000005, 360836007, 276478001, 181904004], [182353008, 82497007, 49252004, 255586005, 117145009, 417522009, 279190006, 244276007, 67288008, 2272004]]
termometría con cristales líquidos (procedimiento)	252463007	procedimiento	3	3	[264514008, 6528000, 251840008, 104424009, 167347005, 167346001, 24426001, 167344003, 167342004, 706036000]	0	1.0	1	1.0	[116680003]	264514008	2	0.5	[116680003, 260686004]	104424009	[[116680003, -1]]	[[228061007, 225579004, 430701006, 789022006, 413097003, 435741000124103, 288949005, 713075008, 251840008, 251854000]]	[[116680003, -1], [260686004, -1]]	[[86988001, 312278002, 396275006, 450922002, 718815000, 709305001, 718780009, 438056001, 437987004, 440060002], [129410003, 129286001, 129318009, 129291000, 257890000, 367558000, 256644001, 360393008, 277763000, 129404003]]
cuerpo extraño en la piel de la palma de la mano (trastorno)	298082009	trastorno	0	0	[298081002, 298080001, 298097007, 298099005, 298079004, 298066008, 298100002, 298064006, 283203007, 298072008]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	298081002	3	1.0	[116676008, 116680003, 363698007]	298081002	[[116676008, -1], [116680003, 0], [363698007, 1]]	[[234928001, 405706000, 248141008, 211311003, 283162007, 10849003, 302418000, 302421003, 420537006, 343973002], [298080001, 298097007, 298099005, 298079004, 275453008, 283162007, 298066008, 298094000, 298100002, 298063000], [21548009, 70887009, 52876008, 33712006, 89784008, 782450001, 782451002, 281642007, 26795005, 24527008]]	[[116676008, -1], [116680003, 0], [363698007, 1]]	[[234928001, 405706000, 248141008, 211311003, 283162007, 10849003, 302418000, 302421003, 420537006, 343973002], [298080001, 298097007, 298099005, 298079004, 275453008, 283162007, 298066008, 298094000, 298100002, 298063000], [21548009, 70887009, 52876008, 33712006, 89784008, 782450001, 782451002, 281642007, 26795005, 24527008]]
producto que contiene exactamente clorhidrato de milnaciprán 25 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	441568008	fármaco de uso clínico	0	0	[410916007, 375369001, 375539009, 374536006, 321842001, 409460004, 703778007, 321498009, 373949001, 375529003]	0	1.0	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	410916007	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	410916007	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 421595009, 66076007, 733000006, 385087003, 447079001, 322992003, 785042007], [421026006, 764780001, 421366001, 385085006, 764774009, 420692007, 385032004, 385060002, 385024007, 421873001], [725124009, 67517005, 278495003, 278494004, 707603007, 707053000, 273092009, 447678008, 377264009, 377483004], [779905000, 780765005, 778766004, 779903007, 780566009, 778950006, 779032007, 779801005, 778991008, 780376006], [385055001, 732936001, 761877007, 421595009, 66076007, 733000006, 385087003, 447079001, 322992003, 785042007], [38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 697940004, 264614004, 82609006, 102782009], [258684004, 408169001, 414718005, 418670008, 258797006, 427264006, 258916009, 258798001, 418830004, 396163008], [38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 697940004, 264614004, 82609006, 102782009], [442642007, 442699004, 32030002, 387363006, 55124001, 1956002, 6088007, 395904008, 2991007, 395848002], [442642007, 442699004, 32030002, 387363006, 55124001, 1956002, 6088007, 395904008, 2991007, 395848002]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 421595009, 66076007, 733000006, 385087003, 447079001, 322992003, 785042007], [421026006, 764780001, 421366001, 385085006, 764774009, 420692007, 385032004, 385060002, 385024007, 421873001], [725124009, 67517005, 278495003, 278494004, 707603007, 707053000, 273092009, 447678008, 377264009, 377483004], [779905000, 780765005, 778766004, 779903007, 780566009, 778950006, 779032007, 779801005, 778991008, 780376006], [385055001, 732936001, 761877007, 421595009, 66076007, 733000006, 385087003, 447079001, 322992003, 785042007], [38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 697940004, 264614004, 82609006, 102782009], [258684004, 408169001, 414718005, 418670008, 258797006, 427264006, 258916009, 258798001, 418830004, 396163008], [38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 697940004, 264614004, 82609006, 102782009], [442642007, 442699004, 32030002, 387363006, 55124001, 1956002, 6088007, 395904008, 2991007, 395848002], [442642007, 442699004, 32030002, 387363006, 55124001, 1956002, 6088007, 395904008, 2991007, 395848002]]
endocarditis de prótesis de válvula tricúspide (trastorno)	703190002	trastorno	0	0	[703179007, 703189006, 703201004, 703191003, 703292000, 472831008, 703287002, 17107009, 84683006, 703200003]	0	1.0	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	[[116676008, 0], [116680003, 0], [255234002, 1], [363698007, 2]]	[[409774005, 409776007, 409777003, 409775006, 72724002, 723198002, 417373000, 708039003, 50540008, 127582006], [473086001, 473090004, 473060006, 473036007, 473101005, 473095009, 473088000, 473048005, 473075003, 473100006], [77181006, 8069005, 79917009, 35350000, 47432005, 39883008, 700982004, 733689006, 700981006, 13316004], [708080005, 711570001, 711576007, 711577003, 46030003, 711579000, 711578008, 711571002, 711572009, 280654004]]	[[116676008, 0], [116680003, 0], [255234002, 1], [363698007, 2]]	[[409774005, 409776007, 409777003, 409775006, 72724002, 723198002, 417373000, 708039003, 50540008, 127582006], [473086001, 473090004, 473060006, 473036007, 473101005, 473095009, 473088000, 473048005, 473075003, 473100006], [77181006, 8069005, 79917009, 35350000, 47432005, 39883008, 700982004, 733689006, 700981006, 13316004], [708080005, 711570001, 711576007, 711577003, 46030003, 711579000, 711578008, 711571002, 711572009, 280654004]]
puente de estómago por anastomosis de esófago a duodeno (procedimiento)	173740007	procedimiento	0	0	[265365007, 173748000, 305621000, 173858006, 173586007, 173857001, 303566003, 265381002, 235282003, 235176006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	265365007	3	1.0	[116680003, 260686004, 405813007]	265365007	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[110772008, 302914006, 195565004, 450466005, 74284004, 173586007, 448346007, 427225008, 169005008, 78974003], [360021005, 360324009, 129407005, 256644001, 360084004, 281698007, 360082000, 129297001, 129372002, 48537004], [38848004, 9566001, 714325007, 77763002, 302914006, 69686006, 78540008, 60075002, 19017009, 30811009]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[110772008, 302914006, 195565004, 450466005, 74284004, 173586007, 448346007, 427225008, 169005008, 78974003], [360021005, 360324009, 129407005, 256644001, 360084004, 281698007, 360082000, 129297001, 129372002, 48537004], [38848004, 9566001, 714325007, 77763002, 302914006, 69686006, 78540008, 60075002, 19017009, 30811009]]
