Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
citrilo - CoA liasa (sustancia)	89453007	sustancia	0	0	[424006, 66103001, 37023004, 63307000, 87033006, 785897001, 79006006, 51880001, 87504000, 130934000]	0	1.0	2	1.0	[116680003, 726542003]	424006	2	1.0	[116680003, 726542003]	424006	[[116680003, 0], [726542003, 0]]	[[21533003, 28598003, 130932001, 771370002, 129922006, 130944003, 68101005, 1672007, 26160000, 130945002], [736202003, 130824008, 26304004, 86813000, 19013008, 130859008, 82671008, 2883002, 28767002, 49846006]]	[[116680003, 0], [726542003, 0]]	[[21533003, 28598003, 130932001, 771370002, 129922006, 130944003, 68101005, 1672007, 26160000, 130945002], [736202003, 130824008, 26304004, 86813000, 19013008, 130859008, 82671008, 2883002, 28767002, 49846006]]
derivación para endoscopia (procedimiento)	266755007	procedimiento	0	0	[306730008, 183876007, 183822007, 440378000, 183597004, 703939004, 183875006, 183874005, 700274009, 415261001]	0	1.0	2	1.0	[116680003, 260686004]	306730008	2	1.0	[116680003, 260686004]	306730008	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 306158008, 308460009, 309625004, 306157003, 183543004, 306125004, 183523005, 306124000], [129276002, 424208002, 44383000, 103702004, 129265001, 103701006, 81294000, 129278001, 103699006, 27217005]]	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 306158008, 308460009, 309625004, 306157003, 183543004, 306125004, 183523005, 306124000], [129276002, 424208002, 44383000, 103702004, 129265001, 103701006, 81294000, 129278001, 103699006, 27217005]]
hipertrofia de papila anal (trastorno)	85316008	trastorno	0	0	[237466001, 45338009, 406428006, 28401004, 29748005, 111410004, 416658003, 255225007, 112721000119106, 235582004]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	237466001	3	1.0	[116676008, 116680003, 363698007]	237466001	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[56246009, 47396005, 123675000, 264570007, 9235006, 125520004, 249829006, 34344004, 266249003, 263939004], [248830009, 249653002, 347954002, 247232005, 392027008, 249629008, 61902006, 366251003, 366502002, 79648003], [78293005, 49475008, 47612000, 66532008, 51540000, 7892006, 78540008, 82139002, 70957002, 46563004]]	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[56246009, 47396005, 123675000, 264570007, 9235006, 125520004, 249829006, 34344004, 266249003, 263939004], [248830009, 249653002, 347954002, 247232005, 392027008, 249629008, 61902006, 366251003, 366502002, 79648003], [78293005, 49475008, 47612000, 66532008, 51540000, 7892006, 78540008, 82139002, 70957002, 46563004]]
clorhidrato de memantina (sustancia)	426610008	sustancia	0	0	[386856007, 71043005, 395848002, 108653007, 2991007, 395768003, 385555005, 391812009, 116345005, 334196006]	0	1.0	2	1.0	[116680003, 726542003]	386856007	2	1.0	[116680003, 726542003]	386856007	[[116680003, -1], [726542003, -1]]	[[372521009, 419614002, 418104001, 417422007, 429890005, 91384006, 764391005, 406780001, 764429003, 764422007], [734716009, 734690005, 763159006, 734735009, 734720008, 735857003, 788628004, 734619005, 734546009, 782206004]]	[[116680003, -1], [726542003, -1]]	[[372521009, 419614002, 418104001, 417422007, 429890005, 91384006, 764391005, 406780001, 764429003, 764422007], [734716009, 734690005, 763159006, 734735009, 734720008, 735857003, 788628004, 734619005, 734546009, 782206004]]
cloxacilina (sustancia)	373276005	sustancia	0	0	[96066001, 387544009, 16492006, 372873001, 387091007, 426208000, 346320003, 387170002, 96070009, 387282000]	0	1.0	2	1.0	[116680003, 726542003]	96066001	2	1.0	[116680003, 726542003]	96066001	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 113727004, 68892006, 431109006, 443474000, 416597004, 443457000, 404681006, 415622003], [768681000, 88704000, 768682007, 787994008, 767125008, 80343000, 768683002, 765175006, 764393008, 724423003]]	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 113727004, 68892006, 431109006, 443474000, 416597004, 443457000, 404681006, 415622003], [768681000, 88704000, 768682007, 787994008, 767125008, 80343000, 768683002, 765175006, 764393008, 724423003]]
enfermedad de Paget de metacarpiano (trastorno)	203338008	trastorno	0	0	[203349002, 203337003, 203344007, 203332009, 203334005, 203335006, 235117006, 203343001, 203336007, 203342006]	0	1.0	2	1.0	[116680003, 363698007]	203349002	2	1.0	[116680003, 363698007]	203349002	[[116680003, 0], [363698007, 2]]	[[2089002, 55413008, 203356008, 111254007, 109714003, 203355007, 36963005, 84727000, 44615006, 240681003], [312780007, 119542006, 36455000, 9498009, 11052003, 126579006, 53884002, 37858003, 65609007, 272697009]]	[[116680003, 0], [363698007, 2]]	[[2089002, 55413008, 203356008, 111254007, 109714003, 203355007, 36963005, 84727000, 44615006, 240681003], [312780007, 119542006, 36455000, 9498009, 11052003, 126579006, 53884002, 37858003, 65609007, 272697009]]
medición sérica de GH a 180 minutos (procedimiento)	313932005	procedimiento	0	0	[313902002, 313905000, 313906004, 313926000, 313931003, 313924002, 313908003, 313894005, 313912009, 313985003]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	[[116686009, -1], [246093002, 0], [116680003, 1], [260686004, 0]]	[[119361006, 467082002, 119362004, 419185008, 444265006, 119363009, 122588000, 442445000, 703432000, 122591000], [395883003, 395886006, 395887002, 395885005, 109052005, 395915003, 27345002, 395765000, 395870004, 129495007], [313439006, 271534009, 313879006, 313878003, 313877008, 49466006, 271541003, 269851009, 122445005, 313873007], [129266000, 412988008, 104497009, 121683003, 121712009, 257890000, 367558000, 256644001, 277763000, 360038009]]	[[116686009, -1], [246093002, 0], [116680003, 1], [260686004, 0]]	[[119361006, 467082002, 119362004, 419185008, 444265006, 119363009, 122588000, 442445000, 703432000, 122591000], [395883003, 395886006, 395887002, 395885005, 109052005, 395915003, 27345002, 395765000, 395870004, 129495007], [313439006, 271534009, 313879006, 313878003, 313877008, 49466006, 271541003, 269851009, 122445005, 313873007], [129266000, 412988008, 104497009, 121683003, 121712009, 257890000, 367558000, 256644001, 277763000, 360038009]]
sinfisectomía púbica (procedimiento)	133867001	procedimiento	3	3	[426006006, 724617000, 263012009, 21922009, 69119007, 263038009, 209716000, 280009001, 209232001, 208207008]	1	0.5	1	0.25	[116680003]	426006006	3	1.0	[116680003, 260686004, 405813007]	21922009	[[116680003, -1]]	[[397434007, 264207005, 86375009, 397454008, 276197005, 15246001, 722551008, 782715005, 406621006, 68690000]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[34896006, 19484001, 119608007, 278735000, 260653003, 278721002, 263771001, 278718004, 304622003, 10255001], [129298006, 129264002, 257890000, 277763000, 129324003, 256644001, 367558000, 360060007, 360038009, 360165004], [86988001, 16157006, 437769007, 439646006, 227637003, 430931005, 438920001, 438984008, 705157000, 439680009]]
campo quirúrgico para uso general, reutilizable, estéril (objeto físico)	470548001	objeto físico	0	0	[470401001, 470531009, 701713004, 704736009, 701714005, 470556003, 704914002, 701557002, 465440007, 700628001]	0	1.0	2	1.0	[840562008, 116680003]	470401001	2	1.0	[840562008, 116680003]	470401001	[[840562008, 0], [116680003, 0]]	[[261029002, 275742001, 336964001, 134823007, 415584007, 196081006, 863956004, 718249000, 718252008, 129124008], [706785002, 464948004, 465180006, 465470002, 469847005, 468647002, 65105002, 470181009, 468505007, 700806004]]	[[840562008, 0], [116680003, 0]]	[[261029002, 275742001, 336964001, 134823007, 415584007, 196081006, 863956004, 718249000, 718252008, 129124008], [706785002, 464948004, 465180006, 465470002, 469847005, 468647002, 65105002, 470181009, 468505007, 700806004]]
producto que contiene exactamente primidona 50 miligramos/1 mililitro, suspensión de liberación convencional para administración oral (fármaco de uso clínico)	371194003	fármaco de uso clínico	0	0	[413804001, 375391008, 324005008, 376631009, 408039005, 323888003, 317430009, 784817005, 323573004, 322239002]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	413804001	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	413804001	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385024007, 421366001, 769120006, 385193009, 422353003, 385071001, 422080000, 385032004, 385188006, 421026006], [780287000, 779213006, 780711005, 780098005, 779214000, 780616006, 779212001, 778213003, 778799002, 778582000], [38112003, 262052000, 261768000, 708708008, 262049008, 697940004, 697941000, 82609006, 96002002, 102782009], [732774003, 278495003, 278496002, 409079006, 409646007, 409645006, 387256009, 337570006, 337568002, 337566003], [258684004, 408169001, 414718005, 427264006, 418670008, 418148006, 258916009, 258797006, 258927006, 418830004], [258773002, 419346007, 259035002, 418261000, 419805009, 418081005, 258798001, 426229009, 418342002, 418948007], [387256009, 387244008, 126101002, 70732003, 387222003, 373754002, 64463006, 387210001, 78702007, 32800009], [38112003, 262052000, 261768000, 708708008, 262049008, 697940004, 697941000, 82609006, 96002002, 102782009], [387256009, 387244008, 126101002, 70732003, 387222003, 373754002, 64463006, 387210001, 78702007, 32800009]]	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385024007, 421366001, 769120006, 385193009, 422353003, 385071001, 422080000, 385032004, 385188006, 421026006], [780287000, 779213006, 780711005, 780098005, 779214000, 780616006, 779212001, 778213003, 778799002, 778582000], [38112003, 262052000, 261768000, 708708008, 262049008, 697940004, 697941000, 82609006, 96002002, 102782009], [732774003, 278495003, 278496002, 409079006, 409646007, 409645006, 387256009, 337570006, 337568002, 337566003], [258684004, 408169001, 414718005, 427264006, 418670008, 418148006, 258916009, 258797006, 258927006, 418830004], [258773002, 419346007, 259035002, 418261000, 419805009, 418081005, 258798001, 426229009, 418342002, 418948007], [387256009, 387244008, 126101002, 70732003, 387222003, 373754002, 64463006, 387210001, 78702007, 32800009], [38112003, 262052000, 261768000, 708708008, 262049008, 697940004, 697941000, 82609006, 96002002, 102782009], [387256009, 387244008, 126101002, 70732003, 387222003, 373754002, 64463006, 387210001, 78702007, 32800009]]
