Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
supervisión de embarazo de alto riesgo con antecedente de muerte intrauterina (régimen/tratamiento)	713234005	régimen/tratamiento	0	0	[713233004, 713241004, 713242006, 702740001, 32531000119102, 713240003, 702739003, 713237003, 702736005, 713239000]	0	1.0	2	1.0	[116680003, 363702006]	713233004	2	1.0	[116680003, 363702006]	713233004	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 702742009, 10761591000119105, 47200007, 386322007, 713242006, 10761551000119100], [47200007, 702738006, 15508007, 386322007, 702741002, 401330008, 702758007, 237239003, 74491000119109, 702742009]]	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 702742009, 10761591000119105, 47200007, 386322007, 713242006, 10761551000119100], [47200007, 702738006, 15508007, 386322007, 702741002, 401330008, 702758007, 237239003, 74491000119109, 702742009]]
linfoma semejante a hidroa vacciniforme (trastorno)	763719001	trastorno	3	3	[450907007, 789440003, 783220004, 200837006, 419094004, 782919005, 419879004, 419770008, 866098005, 783744003]	0	1.0	1	1.0	[116680003]	450907007	3	0.75	[116676008, 116680003, 246075003]	200837006	[[116680003, 2]]	[[789440003, 450907007, 277466009, 414629003, 722958008, 20991001, 445964006, 397351004, 128871009, 200837006]]	[[116676008, 0], [116680003, -1], [246075003, -1]]	[[450907007, 419094004, 419879004, 363417006, 77381001, 118617000, 783220004, 314947008, 277622004, 419770008], [238513004, 733210008, 762664003, 402179009, 733209003, 386667005, 736883000, 402318000, 418970005, 788671008], [286631004, 403721009, 286632006, 450907007, 403714009, 403713003, 403712008, 419201009, 68697002, 733210008]]
cinamil - alcohol deshidrogenasa (sustancia)	69095004	sustancia	0	0	[13305006, 45717000, 26148001, 26753001, 68826003, 43821000, 79211004, 87336008, 34690002, 129992001]	1	0.75	2	1.0	[116680003, 726542003]	13305006	2	1.0	[116680003, 726542003]	13305006	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 830279001, 68101005, 28598003, 130945002, 130944003, 130932001, 129922006, 771370002], [736206000, 130126007, 130154000, 40588002, 130088008, 130161001, 130097007, 129961003, 129941009, 130134001]]	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 830279001, 68101005, 28598003, 130945002, 130944003, 130932001, 129922006, 771370002], [736206000, 130126007, 130154000, 40588002, 130088008, 130161001, 130097007, 129961003, 129941009, 130134001]]
remoción colposcópica de cuerpo extraño de la vagina (procedimiento)	176740000	procedimiento	0	0	[176738005, 343973002, 112914002, 363282007, 302421003, 176354006, 450580000, 232574005, 300231003, 37470006]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 42014008, 262604009, 9805008, 397325001, 8210009, 19316008, 371646003, 439722006, 80097007], [128395003, 128394004, 68017002, 315305006, 235196003, 19678009, 1868005, 49619003, 239355000, 90169002], [129303008, 129306000, 360325005, 281698007, 129396007, 129443004, 277763000, 129287005, 129399000, 129291000], [76784001, 85802006, 12817009, 18857001, 289528009, 309880009, 236267004, 464661001, 248906008, 359980002]]	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 42014008, 262604009, 9805008, 397325001, 8210009, 19316008, 371646003, 439722006, 80097007], [128395003, 128394004, 68017002, 315305006, 235196003, 19678009, 1868005, 49619003, 239355000, 90169002], [129303008, 129306000, 360325005, 281698007, 129396007, 129443004, 277763000, 129287005, 129399000, 129291000], [76784001, 85802006, 12817009, 18857001, 289528009, 309880009, 236267004, 464661001, 248906008, 359980002]]
neoplasia maligna del recto, unión rectosigmoide y ano (trastorno)	187760008	trastorno	0	0	[109839004, 187734007, 96281000119107, 188838004, 443488001, 126847008, 189380000, 93980002, 781382000, 92314003]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	109839004	3	1.0	[116676008, 116680003, 363698007]	109839004	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[86049000, 722533007, 93980002, 10987871000119109, 188253000, 92314003, 96981000119102, 422782004, 93849006, 93987004], [109821008, 128415001, 448675008, 187734007, 92314003, 722533007, 10987871000119109, 188253000, 443488001, 126848003], [32004001, 244415001, 280876005, 263976001, 61990008, 278964004, 413244001, 72257001, 110598000, 85036004]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[86049000, 722533007, 93980002, 10987871000119109, 188253000, 92314003, 96981000119102, 422782004, 93849006, 93987004], [109821008, 128415001, 448675008, 187734007, 92314003, 722533007, 10987871000119109, 188253000, 443488001, 126848003], [32004001, 244415001, 280876005, 263976001, 61990008, 278964004, 413244001, 72257001, 110598000, 85036004]]
hipersensibilidad gastrointestinal causada por alimento (trastorno)	735459007	trastorno	0	0	[402390008, 402384009, 419452009, 735455001, 735468009, 200895000, 735456000, 10852006, 762531008, 432989008]	0	1.0	3	0.75	[116680003, 370135005, 246075003]	402390008	3	0.75	[116680003, 370135005, 246075003]	402390008	[[116680003, -1], [370135005, 1], [246075003, -1]]	[[252522004, 428291006, 416389007, 733423003, 111798006, 51338006, 240384004, 187101004, 737315000, 421807004], [472964009, 472963003, 609404002, 781474001, 427640001, 769258001, 441862004, 308490002, 769262007, 272515006], [421807004, 225775007, 225586007, 111798006, 39102003, 235157009, 255620007, 228010002, 252632002, 792904006]]	[[116680003, -1], [370135005, 1], [246075003, -1]]	[[252522004, 428291006, 416389007, 733423003, 111798006, 51338006, 240384004, 187101004, 737315000, 421807004], [472964009, 472963003, 609404002, 781474001, 427640001, 769258001, 441862004, 308490002, 769262007, 272515006], [421807004, 225775007, 225586007, 111798006, 39102003, 235157009, 255620007, 228010002, 252632002, 792904006]]
piel de la cara posterior del antebrazo [como un todo] (estructura corporal)	181539006	estructura corporal	0	0	[181538003, 727628007, 181548001, 727856004, 727626006, 181549009, 727621001, 727852002, 727633006, 727627002]	0	1.0	2	1.0	[116680003, 272741003]	181538003	2	1.0	[116680003, 272741003]	181538003	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 244137003, 52968007, 244139000, 181536004, 66420006, 73958006], [182353008, 709880000, 437882009, 384727002, 24614000, 293134003, 369141009, 730391007, 369053005, 369290003]]	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 244137003, 52968007, 244139000, 181536004, 66420006, 73958006], [182353008, 709880000, 437882009, 384727002, 24614000, 293134003, 369141009, 730391007, 369053005, 369290003]]
tuberculosis en la madre que complica el nacimiento (trastorno)	10759881000119100	trastorno	0	0	[10754031000119105, 10760041000119103, 10759921000119107, 10809061000119106, 32801000119106, 10759961000119102, 10753101000119102, 10759761000119100, 10741751000119100, 10812131000119108]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 10760001000119100, 10745291000119103, 10811201000119102, 10743001000119103, 10760041000119103, 10835871000119104, 10760421000119102], [441862004, 308489006, 415178003, 719982003, 308490002, 29458008, 263680009, 609404002, 442614005, 702640006], [68704007, 450421001, 112341004, 113896009, 450422008, 66768001, 113898005, 116412006, 54915000, 113897000]]	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 10760001000119100, 10745291000119103, 10811201000119102, 10743001000119103, 10760041000119103, 10835871000119104, 10760421000119102], [441862004, 308489006, 415178003, 719982003, 308490002, 29458008, 263680009, 609404002, 442614005, 702640006], [68704007, 450421001, 112341004, 113896009, 450422008, 66768001, 113898005, 116412006, 54915000, 113897000]]
colágeno ADP (sustancia)	391381000	sustancia	0	-1	[109010000, 61472002, 17420003, 62183001, 115498000, 413884004, 26234007, 409080009, 816029007, 121756009]	0	1.0	1	1.0	[116680003]	109010000	1	1.0	[116680003]	109010000	[[116680003, 0]]	[[61472002, 412028008, 261267006, 72084005, 80143005, 109010000, 57090003, 17420003, 54911009, 304085002]]	[[116680003, 0]]	[[61472002, 412028008, 261267006, 72084005, 80143005, 109010000, 57090003, 17420003, 54911009, 304085002]]
tratamiento hipolipemiante suspendido (situación)	764637000	situación	0	0	[170588009, 764968003, 170712003, 170586008, 170711005, 309841001, 135822005, 135797000, 698459008, 170919001]	0	1.0	4	1.0	[408731000, 116680003, 408730004, 408732007]	170588009	4	1.0	[408731000, 116680003, 408730004, 408732007]	170588009	[[408731000, 0], [116680003, 0], [408730004, 0], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410588008, 410586007, 410511007, 308917006, 426794005, 360110003], [394908001, 394906002, 385655000, 183932001, 170712003, 170904002, 170816009, 170894006, 170872003, 170854009], [410545000, 307155000, 769562006, 3091000175105, 309606002, 171072005, 449369001, 171367005, 698485007, 288120003], [410604004, 444279003, 444280000, 444147003, 57646009, 444191003, 444199001, 444055008, 276091008, 444242001]]	[[408731000, 0], [116680003, 0], [408730004, 0], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410588008, 410586007, 410511007, 308917006, 426794005, 360110003], [394908001, 394906002, 385655000, 183932001, 170712003, 170904002, 170816009, 170894006, 170872003, 170854009], [410545000, 307155000, 769562006, 3091000175105, 309606002, 171072005, 449369001, 171367005, 698485007, 288120003], [410604004, 444279003, 444280000, 444147003, 57646009, 444191003, 444199001, 444055008, 276091008, 444242001]]
