Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
insuficiencia respiratoria hipoxémica crónica reagudizada (trastorno)	10672271000119100	trastorno	0	0	[7361000175106, 67905004, 20091000175107, 428173007, 426896000, 709111008, 709110009, 427896006, 735386008, 10676831000119101]	0	1.0	3	1.0	[116680003, 263502005, 363698007]	7361000175106	3	1.0	[116680003, 263502005, 363698007]	7361000175106	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 428173007, 427896006, 20091000175107, 426896000, 709111008, 443344007, 236433006, 709110009], [255212004, 314017009, 238561006, 90734009, 160900005, 236582008, 402219005, 716771000, 25649003, 402221000], [20139000, 50043002, 448708002, 714323000, 118969007, 386043001, 268925001, 86762007, 21514008, 287532007]]	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 428173007, 427896006, 20091000175107, 426896000, 709111008, 443344007, 236433006, 709110009], [255212004, 314017009, 238561006, 90734009, 160900005, 236582008, 402219005, 716771000, 25649003, 402221000], [20139000, 50043002, 448708002, 714323000, 118969007, 386043001, 268925001, 86762007, 21514008, 287532007]]
resonancia magnética de columna vertebral de feto (procedimiento)	443079000	procedimiento	0	0	[241645008, 241648005, 711185003, 241647000, 417726009, 431985004, 711184004, 241646009, 432152009, 433141005]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	241645008	3	1.0	[116680003, 260686004, 405813007]	241645008	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 411571000119106, 495741000119105, 411611000119102, 394451000119106, 571891000119109, 396171000119100, 764568007, 409771000119104], [312250003, 764577000, 16327691000119101, 4251000179103, 764550009, 382911000119105, 764571004, 388321000119101, 396161000119106, 16334561000119101], [53418001, 30340003, 304037003, 6989001, 3865001, 75160005, 7874003, 699692001, 362665007, 286591006]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 411571000119106, 495741000119105, 411611000119102, 394451000119106, 571891000119109, 396171000119100, 764568007, 409771000119104], [312250003, 764577000, 16327691000119101, 4251000179103, 764550009, 382911000119105, 764571004, 388321000119101, 396161000119106, 16334561000119101], [53418001, 30340003, 304037003, 6989001, 3865001, 75160005, 7874003, 699692001, 362665007, 286591006]]
llanto excesivo en el recién nacido (hallazgo)	95629002	hallazgo	2	2	[735747007, 48000002, 240301009, 87476004, 431335002, 51978008, 276715006, 315420004, 433237003, 13094009]	0	1.0	1	0.25	[116680003]	735747007	2	1.0	[116680003, 363714003]	240301009	[[116680003, 0]]	[[162213003, 788918005, 735639001, 233776003, 275925003, 247784003, 735640004, 260378005, 12161000119107, 310827006]]	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 371105007, 735747007, 87476004, 48000002, 276715006, 431335002, 55331005, 13094009], [364645004, 364656004, 364660001, 365968000, 364647007, 110353005, 364393001, 364663004, 473344002, 363896009]]
obtención y preparación de epiplón mayor (procedimiento)	180850006	procedimiento	0	0	[180826009, 256777008, 733474006, 180793002, 309065004, 180851005, 180718007, 180662008, 180758009, 309069005]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	180826009	3	1.0	[116680003, 260686004, 405813007]	180826009	[[116680003, 9], [260686004, 0], [405813007, -1]]	[[180660000, 74909004, 44945006, 233462003, 57299007, 360025001, 89106004, 67954006, 448365004, 53958007], [360025001, 180660000, 233462003, 74909004, 418926001, 67954006, 445223007, 448365004, 53958007, 419656003], [245076006, 280342008, 245136004, 81440007, 82465007, 362925006, 245110006, 245085006, 203064007, 25541006]]	[[116680003, 9], [260686004, 0], [405813007, -1]]	[[180660000, 74909004, 44945006, 233462003, 57299007, 360025001, 89106004, 67954006, 448365004, 53958007], [360025001, 180660000, 233462003, 74909004, 418926001, 67954006, 445223007, 448365004, 53958007, 419656003], [245076006, 280342008, 245136004, 81440007, 82465007, 362925006, 245110006, 245085006, 203064007, 25541006]]
catarata en hipoparatiroidismo (trastorno)	231971006	trastorno	0	0	[717893006, 247064005, 36976004, 95724003, 717894000, 359743001, 240091005, 128306009, 193570009, 285096004]	0	1.0	4	1.0	[116676008, 116680003, 363698007, 42752001]	717893006	4	1.0	[116676008, 116680003, 363698007, 42752001]	717893006	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 38422002, 50822002, 370950002, 128308005, 371880002, 64634000, 401180009, 36350006, 268160006], [128306009, 193570009, 285096004, 247064005, 95724003, 12195004, 267626000, 95723009, 68216000, 370950002], [78076003, 840672002, 38881003, 40049005, 231749006, 70278005, 247051009, 280536008, 39171009, 172525002], [36976004, 359743001, 190455009, 237654002, 240091005, 359742006, 63981007, 717903003, 75316000, 31615009]]	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 38422002, 50822002, 370950002, 128308005, 371880002, 64634000, 401180009, 36350006, 268160006], [128306009, 193570009, 285096004, 247064005, 95724003, 12195004, 267626000, 95723009, 68216000, 370950002], [78076003, 840672002, 38881003, 40049005, 231749006, 70278005, 247051009, 280536008, 39171009, 172525002], [36976004, 359743001, 190455009, 237654002, 240091005, 359742006, 63981007, 717903003, 75316000, 31615009]]
placa superior de laminilla espiral coclear [como un todo] (estructura corporal)	729132006	estructura corporal	0	0	[729131004, 729129008, 729130003, 729128000, 729149004, 279790004, 279840005, 730956009, 149380004, 335290002]	0	1.0	2	1.0	[116680003, 272741003]	729131004	2	1.0	[116680003, 272741003]	729131004	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 279788000, 279791000, 279786001, 279843007, 729131004, 4871003, 14596009], [182353008, 709880000, 272424004, 437882009, 384727002, 24614000, 39509000, 18984004, 180919005, 36368009]]	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 279788000, 279791000, 279786001, 279843007, 729131004, 4871003, 14596009], [182353008, 709880000, 272424004, 437882009, 384727002, 24614000, 39509000, 18984004, 180919005, 36368009]]
histerectomía vaginal asistida por laparoscopia con salpingo-ooforectomía bilateral (procedimiento)	441820006	procedimiento	0	0	[75835007, 739674007, 739673001, 608806004, 739669004, 739670003, 414575003, 116144002, 739672006, 739671004]	0	1.0	5	1.0	[116680003, 424876005, 405813007, 260686004, 425391005]	75835007	5	1.0	[116680003, 424876005, 405813007, 260686004, 425391005]	75835007	[[116680003, -1], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[739674007, 739673001, 116144002, 739672006, 739671004, 739669004, 739670003, 429763009, 765470006, 765469005], [739674007, 739673001, 116144002, 739672006, 739671004, 414575003, 429763009, 765469005, 765470006, 739669004], [739674007, 739673001, 116144002, 739669004, 739672006, 739670003, 739671004, 391996005, 429763009, 765470006], [739673001, 739674007, 391996005, 429763009, 765469005, 765470006, 391083006, 739671004, 116144002, 739672006], [739674007, 739673001, 609275002, 116144002, 609230000, 739672006, 739671004, 429763009, 414575003, 739669004]]	[[116680003, -1], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[739674007, 739673001, 116144002, 739672006, 739671004, 739669004, 739670003, 429763009, 765470006, 765469005], [739674007, 739673001, 116144002, 739672006, 739671004, 414575003, 429763009, 765469005, 765470006, 739669004], [739674007, 739673001, 116144002, 739669004, 739672006, 739670003, 739671004, 391996005, 429763009, 765470006], [739673001, 739674007, 391996005, 429763009, 765469005, 765470006, 391083006, 739671004, 116144002, 739672006], [739674007, 739673001, 609275002, 116144002, 609230000, 739672006, 739671004, 429763009, 414575003, 739669004]]
síndrome de Bloom (trastorno)	4434006	trastorno	0	4	[32123005, 427698009, 309776008, 277850002, 278098005, 24956004, 230264003, 76129002, 403839008, 14785004]	1	0.6667000000000001	1	1.0	[116680003]	32123005	1	0.5	[116680003]	278098005	[[116680003, -1]]	[[5181007, 237979002, 444755001, 444756000, 238043005, 237913008, 190722000, 190724004, 71638002, 16754006]]	[[116680003, -1]]	[[267811000, 37111008, 279425004, 403344005, 247551000, 238734009, 267808001, 403345006, 12496007, 302931004]]
síndrome de aspiración de meconio (trastorno)	206292002	trastorno	0	0	[278927005, 77925001, 10269001, 119340004, 117695009, 276541002, 44075003, 206528005, 129571008, 720367009]	0	1.0	3	0.75	[246454002, 116680003, 363698007]	278927005	3	0.75	[246454002, 116680003, 363698007]	278927005	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[32123005, 427698009, 309776008, 277850002, 278098005, 24956004, 230264003, 76129002, 403839008, 14785004], [276533002, 10269001, 129571008, 129892000, 213015009, 24956004, 312946000, 205826008, 771178004, 75834006], [82094008, 58675001, 47005005, 321667001, 20800006, 89187006, 408418009, 15562006, 309168004, 3153003]]	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[32123005, 427698009, 309776008, 277850002, 278098005, 24956004, 230264003, 76129002, 403839008, 14785004], [276533002, 10269001, 129571008, 129892000, 213015009, 24956004, 312946000, 205826008, 771178004, 75834006], [82094008, 58675001, 47005005, 321667001, 20800006, 89187006, 408418009, 15562006, 309168004, 3153003]]
estudios de captación/excreción de isótopos (procedimiento)	169123003	procedimiento	0	0	[241386007, 12341000, 71977002, 50621006, 7656009, 409082001, 470270004, 706951006, 308111008, 250725006]	0	1.0	3	0.75	[116680003, 260686004, 424361007]	241386007	3	0.75	[116680003, 260686004, 424361007]	241386007	[[116680003, -1], [260686004, -1], [424361007, 0]]	[[13823007, 251392008, 391089005, 251394009, 251396006, 391091002, 391090001, 251393003, 251395005, 407646003], [129265001, 129264002, 394831002, 272524002, 129266000, 110466009, 69736008, 312384001, 398272001, 261518005], [89457008, 33638001, 708552003, 29043006, 68929009, 90355009, 31947001, 33218006, 7156005, 14863002]]	[[116680003, -1], [260686004, -1], [424361007, 0]]	[[13823007, 251392008, 391089005, 251394009, 251396006, 391091002, 391090001, 251393003, 251395005, 407646003], [129265001, 129264002, 394831002, 272524002, 129266000, 110466009, 69736008, 312384001, 398272001, 261518005], [89457008, 33638001, 708552003, 29043006, 68929009, 90355009, 31947001, 33218006, 7156005, 14863002]]
