Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
insuficiencia respiratoria hipoxémica crónica reagudizada (trastorno)	10672271000119100	trastorno	0	0	[7361000175106, 20091000175107, 67905004, 428173007, 426896000, 709110009, 709111008, 427896006, 735386008, 709109004]	0	1.0	3	1.0	[116680003, 263502005, 363698007]	7361000175106	3	1.0	[116680003, 263502005, 363698007]	7361000175106	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 428173007, 20091000175107, 427896006, 426896000, 236433006, 709111008, 443344007, 709110009], [255212004, 314017009, 238561006, 90734009, 236582008, 402219005, 402221000, 702715008, 702716009, 203375003], [20139000, 312419003, 714323000, 21514008, 268925001, 86762007, 118969007, 50043002, 448708002, 287532007]]	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 428173007, 20091000175107, 427896006, 426896000, 236433006, 709111008, 443344007, 709110009], [255212004, 314017009, 238561006, 90734009, 236582008, 402219005, 402221000, 702715008, 702716009, 203375003], [20139000, 312419003, 714323000, 21514008, 268925001, 86762007, 118969007, 50043002, 448708002, 287532007]]
resonancia magnética de columna vertebral de feto (procedimiento)	443079000	procedimiento	0	0	[241645008, 711185003, 241648005, 241647000, 432152009, 431985004, 417726009, 241646009, 419356006, 419636004]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	241645008	3	1.0	[116680003, 260686004, 405813007]	241645008	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 495741000119105, 411611000119102, 411571000119106, 394451000119106, 764568007, 571891000119109, 396171000119100, 431871005], [312250003, 764577000, 16327691000119101, 4251000179103, 764550009, 489801000119103, 382911000119105, 764571004, 764576009, 16334561000119101], [53418001, 304037003, 6989001, 75160005, 699692001, 3865001, 699691008, 30340003, 7874003, 297171002]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 495741000119105, 411611000119102, 411571000119106, 394451000119106, 764568007, 571891000119109, 396171000119100, 431871005], [312250003, 764577000, 16327691000119101, 4251000179103, 764550009, 489801000119103, 382911000119105, 764571004, 764576009, 16334561000119101], [53418001, 304037003, 6989001, 75160005, 699692001, 3865001, 699691008, 30340003, 7874003, 297171002]]
llanto excesivo en el recién nacido (hallazgo)	95629002	hallazgo	0	0	[240301009, 87476004, 431335002, 51978008, 72552008, 48000002, 433237003, 134251000119105, 735747007, 49415001]	0	1.0	2	1.0	[116680003, 363714003]	240301009	2	1.0	[116680003, 363714003]	240301009	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 431335002, 87476004, 206566008, 371105007, 206567004, 55331005, 276717003, 48000002], [364645004, 364656004, 364660001, 365968000, 364654001, 228282009, 364393001, 364171004, 364647007, 364663004]]	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 431335002, 87476004, 206566008, 371105007, 206567004, 55331005, 276717003, 48000002], [364645004, 364656004, 364660001, 365968000, 364654001, 228282009, 364393001, 364171004, 364647007, 364663004]]
obtención y preparación de epiplón mayor (procedimiento)	180850006	procedimiento	0	0	[180826009, 733474006, 256777008, 238307009, 234297005, 177961005, 262886005, 180793002, 309065004, 180758009]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	180826009	3	1.0	[116680003, 260686004, 405813007]	180826009	[[116680003, 5], [260686004, 0], [405813007, -1]]	[[74909004, 180660000, 67954006, 360025001, 44945006, 53958007, 57299007, 233462003, 89106004, 418926001], [360025001, 53958007, 257915005, 418926001, 419656003, 255595002, 67954006, 233462003, 74909004, 180660000], [245136004, 245076006, 245110006, 245085006, 82465007, 81440007, 280342008, 203064007, 781444009, 25541006]]	[[116680003, 5], [260686004, 0], [405813007, -1]]	[[74909004, 180660000, 67954006, 360025001, 44945006, 53958007, 57299007, 233462003, 89106004, 418926001], [360025001, 53958007, 257915005, 418926001, 419656003, 255595002, 67954006, 233462003, 74909004, 180660000], [245136004, 245076006, 245110006, 245085006, 82465007, 81440007, 280342008, 203064007, 781444009, 25541006]]
catarata en hipoparatiroidismo (trastorno)	231971006	trastorno	0	0	[717894000, 717893006, 128306009, 193570009, 285096004, 240091005, 36976004, 267626000, 95724003, 51044000]	0	1.0	4	1.0	[116676008, 116680003, 363698007, 42752001]	717894000	4	1.0	[116676008, 116680003, 363698007, 42752001]	717894000	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 370950002, 50822002, 840576009, 247060001, 247056004, 247054001, 64634000, 247075009, 247057008], [128306009, 193570009, 285096004, 95724003, 95723009, 404628003, 110998005, 54885007, 68216000, 267626000], [78076003, 40049005, 280536008, 70278005, 38881003, 302151004, 840672002, 32259006, 360385008, 280633006], [36976004, 359743001, 58976002, 237658004, 237659007, 190455009, 237654002, 240091005, 359742006, 89965003]]	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 370950002, 50822002, 840576009, 247060001, 247056004, 247054001, 64634000, 247075009, 247057008], [128306009, 193570009, 285096004, 95724003, 95723009, 404628003, 110998005, 54885007, 68216000, 267626000], [78076003, 40049005, 280536008, 70278005, 38881003, 302151004, 840672002, 32259006, 360385008, 280633006], [36976004, 359743001, 58976002, 237658004, 237659007, 190455009, 237654002, 240091005, 359742006, 89965003]]
placa superior de laminilla espiral coclear [como un todo] (estructura corporal)	729132006	estructura corporal	0	0	[729131004, 729129008, 729130003, 729128000, 729149004, 279790004, 279840005, 730956009, 729148007, 149380004]	0	1.0	2	1.0	[116680003, 272741003]	729131004	2	1.0	[116680003, 272741003]	729131004	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 729131004, 279788000, 279791000, 279843007, 279786001, 4871003, 729129008], [182353008, 272424004, 46669005, 709880000, 88288001, 369358005, 437882009, 362075006, 731415006, 24773008]]	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 729131004, 279788000, 279791000, 279843007, 279786001, 4871003, 729129008], [182353008, 272424004, 46669005, 709880000, 88288001, 369358005, 437882009, 362075006, 731415006, 24773008]]
histerectomía vaginal asistida por laparoscopia con salpingo-ooforectomía bilateral (procedimiento)	441820006	procedimiento	0	0	[75835007, 739670003, 414575003, 739669004, 739674007, 739673001, 116144002, 608806004, 302190000, 302191001]	0	1.0	5	1.0	[116680003, 424876005, 405813007, 260686004, 425391005]	75835007	5	1.0	[116680003, 424876005, 405813007, 260686004, 425391005]	75835007	[[116680003, -1], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[739673001, 739674007, 739670003, 739669004, 116144002, 739672006, 739671004, 429763009, 302190000, 740514001], [739673001, 739674007, 116144002, 739669004, 739670003, 414575003, 429763009, 739671004, 739672006, 740515000], [739674007, 739673001, 739670003, 739669004, 116144002, 429763009, 29827000, 739672006, 739671004, 740514001], [739674007, 739673001, 29827000, 429763009, 116144002, 739672006, 739671004, 740514001, 740515000, 739670003], [609275002, 609230000, 739674007, 739673001, 116144002, 414575003, 739670003, 739669004, 429763009, 29827000]]	[[116680003, -1], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[739673001, 739674007, 739670003, 739669004, 116144002, 739672006, 739671004, 429763009, 302190000, 740514001], [739673001, 739674007, 116144002, 739669004, 739670003, 414575003, 429763009, 739671004, 739672006, 740515000], [739674007, 739673001, 739670003, 739669004, 116144002, 429763009, 29827000, 739672006, 739671004, 740514001], [739674007, 739673001, 29827000, 429763009, 116144002, 739672006, 739671004, 740514001, 740515000, 739670003], [609275002, 609230000, 739674007, 739673001, 116144002, 414575003, 739670003, 739669004, 429763009, 29827000]]
síndrome de Bloom (trastorno)	4434006	trastorno	0	0	[32643003, 48982009, 722296002, 32123005, 55602000, 90549003, 445431000, 84801008, 765212008, 40782004]	0	1.0	2	0.5	[116676008, 116680003]	32643003	2	0.5	[116676008, 116680003]	32643003	[[116676008, -1], [116680003, -1]]	[[409774005, 72724002, 723198002, 409775006, 409777003, 409776007, 127582006, 189982000, 417373000, 708039003], [73160007, 115681005, 259870001, 120670006, 315641001, 708109005, 259869002, 405844003, 120838009, 444234002]]	[[116676008, -1], [116680003, -1]]	[[409774005, 72724002, 723198002, 409775006, 409777003, 409776007, 127582006, 189982000, 417373000, 708039003], [73160007, 115681005, 259870001, 120670006, 315641001, 708109005, 259869002, 405844003, 120838009, 444234002]]
síndrome de aspiración de meconio (trastorno)	206292002	trastorno	0	0	[278927005, 10269001, 77925001, 129571008, 238243001, 44075003, 249529000, 119340004, 276533002, 117695009]	0	1.0	3	0.75	[246454002, 116680003, 363698007]	278927005	3	0.75	[246454002, 116680003, 363698007]	278927005	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[32123005, 724207001, 771442003, 90549003, 55602000, 46288008, 236422008, 48982009, 237793004, 350353007], [276533002, 10269001, 129571008, 205826008, 205812004, 427698009, 771178004, 44906001, 274383005, 129112001], [82094008, 58675001, 47005005, 321667001, 119253004, 408418009, 89187006, 15562006, 70791007, 87200008]]	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[32123005, 724207001, 771442003, 90549003, 55602000, 46288008, 236422008, 48982009, 237793004, 350353007], [276533002, 10269001, 129571008, 205826008, 205812004, 427698009, 771178004, 44906001, 274383005, 129112001], [82094008, 58675001, 47005005, 321667001, 119253004, 408418009, 89187006, 15562006, 70791007, 87200008]]
estudios de captación/excreción de isótopos (procedimiento)	169123003	procedimiento	0	0	[71977002, 12341000, 50621006, 241386007, 706951006, 7656009, 43129000, 241406009, 470270004, 69720006]	0	1.0	3	1.0	[116680003, 260686004, 424361007]	71977002	3	1.0	[116680003, 260686004, 424361007]	71977002	[[116680003, 4], [260686004, -1], [424361007, 1]]	[[373205008, 399319009, 399019003, 371572003, 363679005, 830201002, 252820003, 767437000, 767436009, 363244004], [444125003, 250720001, 412853007, 313676001, 313591008, 443779006, 5608002, 313824003, 444144005, 394951002], [29043006, 89457008, 40670003, 67266008, 12414006, 708552003, 15126000, 33638001, 88090008, 69870001]]	[[116680003, 4], [260686004, -1], [424361007, 1]]	[[373205008, 399319009, 399019003, 371572003, 363679005, 830201002, 252820003, 767437000, 767436009, 363244004], [444125003, 250720001, 412853007, 313676001, 313591008, 443779006, 5608002, 313824003, 444144005, 394951002], [29043006, 89457008, 40670003, 67266008, 12414006, 708552003, 15126000, 33638001, 88090008, 69870001]]
