Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
supervisión de embarazo de alto riesgo con antecedente de muerte intrauterina (régimen/tratamiento)	713234005	régimen/tratamiento	0	0	[713233004, 32531000119102, 702740001, 713241004, 713242006, 713240003, 713238008, 10761551000119100, 74961000119106, 713239000]	0	1.0	2	1.0	[116680003, 363702006]	713233004	2	1.0	[116680003, 363702006]	713233004	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 702742009, 386322007, 47200007, 10761591000119105, 713242006, 702740001], [47200007, 702738006, 15508007, 386322007, 702741002, 702758007, 237239003, 723509005, 74491000119109, 258270003]]	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 702742009, 386322007, 47200007, 10761591000119105, 713242006, 702740001], [47200007, 702738006, 15508007, 386322007, 702741002, 702758007, 237239003, 723509005, 74491000119109, 258270003]]
linfoma semejante a hidroa vacciniforme (trastorno)	763719001	trastorno	2	2	[450907007, 789440003, 200837006, 91623008, 733875004, 782910009, 783143001, 450911001, 419094004, 722954005]	0	1.0	1	1.0	[116680003]	450907007	3	0.75	[116676008, 116680003, 246075003]	200837006	[[116680003, 6]]	[[789440003, 450907007, 200837006, 128871009, 397351004, 20991001, 277466009, 414629003, 722958008, 703801008]]	[[116676008, 0], [116680003, -1], [246075003, -1]]	[[450907007, 419094004, 734142002, 722953004, 12351000132102, 722954005, 12341000132100, 277622004, 277654008, 397350003], [238513004, 733210008, 762664003, 698253007, 733209003, 466293001, 425893002, 736883000, 426234008, 218196008], [286631004, 286632006, 313093000, 41355003, 733210008, 403721009, 464184007, 403714009, 403713003, 403712008]]
cinamil - alcohol deshidrogenasa (sustancia)	69095004	sustancia	0	0	[45717000, 43821000, 79211004, 87336008, 34690002, 26148001, 13305006, 68826003, 26753001, 129992001]	0	1.0	2	1.0	[116680003, 726542003]	45717000	2	1.0	[116680003, 726542003]	45717000	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 304257007, 68101005, 773233001, 372569007, 768675008, 784019007, 830279001, 130093006], [736206000, 65480002, 56702000, 66043008, 130083004, 43374003, 62167001, 129994000, 29412007, 74868009]]	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 304257007, 68101005, 773233001, 372569007, 768675008, 784019007, 830279001, 130093006], [736206000, 65480002, 56702000, 66043008, 130083004, 43374003, 62167001, 129994000, 29412007, 74868009]]
remoción colposcópica de cuerpo extraño de la vagina (procedimiento)	176740000	procedimiento	0	0	[176738005, 112914002, 84397009, 343973002, 34124000, 363282007, 88717002, 284904002, 176354006, 315305006]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	[[363700003, 0], [116680003, 8], [260686004, 0], [405814001, 0]]	[[19227008, 173156008, 308890008, 10849003, 819971007, 424959007, 125245002, 142661000119102, 426912003, 283189002], [128395003, 68017002, 128394004, 315305006, 128411005, 86812005, 49619003, 28136008, 176738005, 177996005], [129303008, 129306000, 360325005, 129416009, 129304002, 129410003, 129287005, 425362007, 129399000, 129318009], [76784001, 85802006, 12817009, 312597003, 451024007, 359980002, 309880009, 450709004, 18857001, 426193005]]	[[363700003, 0], [116680003, 8], [260686004, 0], [405814001, 0]]	[[19227008, 173156008, 308890008, 10849003, 819971007, 424959007, 125245002, 142661000119102, 426912003, 283189002], [128395003, 68017002, 128394004, 315305006, 128411005, 86812005, 49619003, 28136008, 176738005, 177996005], [129303008, 129306000, 360325005, 129416009, 129304002, 129410003, 129287005, 425362007, 129399000, 129318009], [76784001, 85802006, 12817009, 312597003, 451024007, 359980002, 309880009, 450709004, 18857001, 426193005]]
neoplasia maligna del recto, unión rectosigmoide y ano (trastorno)	187760008	trastorno	0	0	[109839004, 443488001, 126848003, 10987871000119109, 92314003, 93980002, 781382000, 126847008, 126849006, 781076008]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	109839004	3	1.0	[116676008, 116680003, 363698007]	109839004	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[86049000, 93980002, 722533007, 10987871000119109, 372087000, 93941005, 93761005, 92314003, 450594004, 96981000119102], [109821008, 93980002, 10987871000119109, 92314003, 96981000119102, 126848003, 722533007, 128415001, 187734007, 188253000], [49832006, 81922002, 126848003, 45325001, 32004001, 269544008, 425178004, 50974003, 57444000, 128587003]]	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[86049000, 93980002, 722533007, 10987871000119109, 372087000, 93941005, 93761005, 92314003, 450594004, 96981000119102], [109821008, 93980002, 10987871000119109, 92314003, 96981000119102, 126848003, 722533007, 128415001, 187734007, 188253000], [49832006, 81922002, 126848003, 45325001, 32004001, 269544008, 425178004, 50974003, 57444000, 128587003]]
hipersensibilidad gastrointestinal causada por alimento (trastorno)	735459007	trastorno	0	0	[419452009, 402384009, 735468009, 402390008, 10852006, 200895000, 762615006, 735455001, 416389007, 15920481000119105]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	419452009	3	1.0	[116680003, 370135005, 246075003]	419452009	[[116680003, -1], [370135005, 1], [246075003, 1]]	[[370540009, 218950001, 419452009, 218951002, 218969006, 218973009, 218626001, 218795004, 218796003, 242060008], [472964009, 472963003, 609404002, 415178003, 719982003, 719983008, 308489006, 308490002, 735445000, 441862004], [705505005, 762766007, 700624004, 448904009, 252632002, 440551000124102, 364168007, 701591003, 301054007, 105590001]]	[[116680003, -1], [370135005, 1], [246075003, 1]]	[[370540009, 218950001, 419452009, 218951002, 218969006, 218973009, 218626001, 218795004, 218796003, 242060008], [472964009, 472963003, 609404002, 415178003, 719982003, 719983008, 308489006, 308490002, 735445000, 441862004], [705505005, 762766007, 700624004, 448904009, 252632002, 440551000124102, 364168007, 701591003, 301054007, 105590001]]
piel de la cara posterior del antebrazo [como un todo] (estructura corporal)	181539006	estructura corporal	0	0	[181538003, 727628007, 727856004, 727626006, 362742008, 181548001, 181549009, 727633006, 727621001, 727627002]	0	1.0	2	1.0	[116680003, 272741003]	181538003	2	1.0	[116680003, 272741003]	181538003	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 52968007, 5742000, 181536004, 244137003, 73958006, 66420006], [182353008, 709880000, 699632004, 180919005, 272424004, 734883002, 734888006, 734882007, 734889003, 368934005]]	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 52968007, 5742000, 181536004, 244137003, 73958006, 66420006], [182353008, 709880000, 699632004, 180919005, 272424004, 734883002, 734888006, 734882007, 734889003, 368934005]]
tuberculosis en la madre que complica el nacimiento (trastorno)	10759881000119100	trastorno	0	0	[10754031000119105, 32801000119106, 10759921000119107, 10760041000119103, 10753101000119102, 10759961000119102, 10809061000119106, 10759761000119100, 10741751000119100, 10812131000119108]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 40609001, 10745291000119103, 10760001000119100, 10759921000119107, 10811201000119102, 31516002, 10743001000119103], [441862004, 308489006, 415178003, 719982003, 308490002, 29458008, 125336001, 206341008, 442614005, 472963003], [68704007, 715872009, 17872004, 120977006, 450421001, 444376008, 450422008, 449121005, 122266004, 54915000]]	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 40609001, 10745291000119103, 10760001000119100, 10759921000119107, 10811201000119102, 31516002, 10743001000119103], [441862004, 308489006, 415178003, 719982003, 308490002, 29458008, 125336001, 206341008, 442614005, 472963003], [68704007, 715872009, 17872004, 120977006, 450421001, 444376008, 450422008, 449121005, 122266004, 54915000]]
colágeno ADP (sustancia)	391381000	sustancia	0	-1	[61472002, 409080009, 17420003, 407725001, 109010000, 407726000, 428206008, 115498000, 58520002, 61944000]	0	1.0	1	1.0	[116680003]	61472002	1	1.0	[116680003]	61472002	[[116680003, -1]]	[[304381003, 164003, 37881001, 39110002, 711323001, 130494008, 44407001, 786912003, 37915003, 707618008]]	[[116680003, -1]]	[[304381003, 164003, 37881001, 39110002, 711323001, 130494008, 44407001, 786912003, 37915003, 707618008]]
tratamiento hipolipemiante suspendido (situación)	764637000	situación	0	0	[764968003, 170588009, 170712003, 135822005, 135797000, 698459008, 170919001, 309841001, 708000007, 170904002]	0	1.0	4	1.0	[408731000, 116680003, 408730004, 408732007]	764968003	4	1.0	[408731000, 116680003, 408730004, 408732007]	764968003	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410586007, 410588008, 410511007, 15240007, 397898000, 103333000], [394908001, 385655000, 394906002, 170854009, 170816009, 170894006, 170904002, 170872003, 170588009, 224462003], [385655000, 394908001, 170588009, 170712003, 224462003, 309841001, 170854009, 170904002, 708000007, 170816009], [410604004, 57646009, 419358007, 444213009, 444055008, 444294004, 444053001, 129465004, 397831009, 308561006]]	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410586007, 410588008, 410511007, 15240007, 397898000, 103333000], [394908001, 385655000, 394906002, 170854009, 170816009, 170894006, 170904002, 170872003, 170588009, 224462003], [385655000, 394908001, 170588009, 170712003, 224462003, 309841001, 170854009, 170904002, 708000007, 170816009], [410604004, 57646009, 419358007, 444213009, 444055008, 444294004, 444053001, 129465004, 397831009, 308561006]]
