Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
supervisión de embarazo de alto riesgo con antecedente de muerte intrauterina (régimen/tratamiento)	713234005	régimen/tratamiento	0	0	[713233004, 32531000119102, 713241004, 702740001, 713242006, 10761551000119100, 713240003, 74961000119106, 713238008, 702736005]	0	1.0	2	1.0	[116680003, 363702006]	713233004	2	1.0	[116680003, 363702006]	713233004	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 386322007, 47200007, 713242006, 702742009, 10761591000119105, 10761551000119100], [47200007, 702738006, 386322007, 702741002, 237239003, 15508007, 702758007, 401330008, 10761551000119100, 702739003]]	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 386322007, 47200007, 713242006, 702742009, 10761591000119105, 10761551000119100], [47200007, 702738006, 386322007, 702741002, 237239003, 15508007, 702758007, 401330008, 10761551000119100, 702739003]]
linfoma semejante a hidroa vacciniforme (trastorno)	763719001	trastorno	2	2	[450907007, 789440003, 200837006, 733875004, 782910009, 277654008, 419094004, 277622004, 238991008, 782919005]	0	1.0	1	1.0	[116680003]	450907007	3	0.75	[116676008, 116680003, 246075003]	200837006	[[116680003, 3]]	[[789440003, 450907007, 200837006, 277466009, 414629003, 722958008, 703801008, 762316003, 254290004, 445964006]]	[[116676008, 0], [116680003, -1], [246075003, -1]]	[[450907007, 419094004, 789440003, 733875004, 277622004, 254609000, 277654008, 420969009, 447656001, 276852004], [238513004, 733210008, 698253007, 762664003, 425893002, 450907007, 466293001, 733209003, 218196008, 79372000], [286631004, 450907007, 733210008, 286632006, 41355003, 403711001, 419201009, 403713003, 403714009, 403721009]]
cinamil - alcohol deshidrogenasa (sustancia)	69095004	sustancia	0	0	[13305006, 45717000, 26148001, 26753001, 68826003, 43821000, 79211004, 87336008, 34690002, 129992001]	1	0.75	2	1.0	[116680003, 726542003]	13305006	2	1.0	[116680003, 726542003]	13305006	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 68101005, 830279001, 28598003, 130945002, 773233001, 372569007, 26160000, 768675008], [736206000, 129961003, 129941009, 130097007, 130126007, 130154000, 130134001, 130161001, 40588002, 130088008]]	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 68101005, 830279001, 28598003, 130945002, 773233001, 372569007, 26160000, 768675008], [736206000, 129961003, 129941009, 130097007, 130126007, 130154000, 130134001, 130161001, 40588002, 130088008]]
remoción colposcópica de cuerpo extraño de la vagina (procedimiento)	176740000	procedimiento	0	0	[176738005, 112914002, 343973002, 363282007, 450580000, 315305006, 302421003, 232574005, 37470006, 84397009]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 173156008, 424959007, 10849003, 42014008, 5671007, 397325001, 54085006, 420537006, 283189002], [128395003, 128394004, 68017002, 315305006, 31434001, 128411005, 49619003, 235196003, 1868005, 28136008], [129303008, 129306000, 360325005, 257890000, 129318009, 367558000, 256644001, 129287005, 129304002, 360028004], [76784001, 359980002, 28644007, 85802006, 236267004, 464661001, 276313002, 309880009, 289517005, 738989005]]	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 173156008, 424959007, 10849003, 42014008, 5671007, 397325001, 54085006, 420537006, 283189002], [128395003, 128394004, 68017002, 315305006, 31434001, 128411005, 49619003, 235196003, 1868005, 28136008], [129303008, 129306000, 360325005, 257890000, 129318009, 367558000, 256644001, 129287005, 129304002, 360028004], [76784001, 359980002, 28644007, 85802006, 236267004, 464661001, 276313002, 309880009, 289517005, 738989005]]
neoplasia maligna del recto, unión rectosigmoide y ano (trastorno)	187760008	trastorno	0	0	[109839004, 443488001, 10987871000119109, 93980002, 188838004, 126848003, 126849006, 92314003, 254586002, 781382000]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	109839004	3	1.0	[116676008, 116680003, 363698007]	109839004	[[116676008, -1], [116680003, -1], [363698007, 2]]	[[86049000, 722533007, 93980002, 10987871000119109, 92314003, 188253000, 372087000, 94132005, 93941005, 450594004], [109821008, 92314003, 10987871000119109, 448675008, 187734007, 126848003, 128415001, 93980002, 722533007, 187824009], [45325001, 263976001, 49832006, 85036004, 278964004, 244415001, 110598000, 110599008, 50974003, 413244001]]	[[116676008, -1], [116680003, -1], [363698007, 2]]	[[86049000, 722533007, 93980002, 10987871000119109, 92314003, 188253000, 372087000, 94132005, 93941005, 450594004], [109821008, 92314003, 10987871000119109, 448675008, 187734007, 126848003, 128415001, 93980002, 722533007, 187824009], [45325001, 263976001, 49832006, 85036004, 278964004, 244415001, 110598000, 110599008, 50974003, 413244001]]
hipersensibilidad gastrointestinal causada por alimento (trastorno)	735459007	trastorno	0	0	[419452009, 402384009, 735468009, 402390008, 10852006, 762615006, 15920361000119106, 370540009, 735456000, 15920481000119105]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	419452009	3	1.0	[116680003, 370135005, 246075003]	419452009	[[116680003, -1], [370135005, 1], [246075003, 1]]	[[370540009, 218950001, 419452009, 218973009, 218795004, 218605001, 218663005, 218796003, 242060008, 218610002], [472964009, 472963003, 735445000, 420373003, 781474001, 735446004, 609404002, 702640006, 415178003, 719982003], [705505005, 762766007, 700624004, 235419001, 448904009, 421807004, 701591003, 364168007, 111798006, 252632002]]	[[116680003, -1], [370135005, 1], [246075003, 1]]	[[370540009, 218950001, 419452009, 218973009, 218795004, 218605001, 218663005, 218796003, 242060008, 218610002], [472964009, 472963003, 735445000, 420373003, 781474001, 735446004, 609404002, 702640006, 415178003, 719982003], [705505005, 762766007, 700624004, 235419001, 448904009, 421807004, 701591003, 364168007, 111798006, 252632002]]
piel de la cara posterior del antebrazo [como un todo] (estructura corporal)	181539006	estructura corporal	0	0	[181538003, 727628007, 181548001, 362742008, 727856004, 181549009, 727626006, 362743003, 727633006, 727627002]	0	1.0	2	1.0	[116680003, 272741003]	181538003	2	1.0	[116680003, 272741003]	181538003	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 52968007, 181536004, 244137003, 181562008, 5742000, 73958006], [182353008, 709880000, 731478002, 384727002, 182322006, 368934005, 362602007, 362603002, 368132008, 362627000]]	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 52968007, 181536004, 244137003, 181562008, 5742000, 73958006], [182353008, 709880000, 731478002, 384727002, 182322006, 368934005, 362602007, 362603002, 368132008, 362627000]]
tuberculosis en la madre que complica el nacimiento (trastorno)	10759881000119100	trastorno	0	0	[32801000119106, 10759921000119107, 10753101000119102, 10759961000119102, 10754031000119105, 10809061000119106, 10759761000119100, 10760041000119103, 10741751000119100, 10750951000119106]	0	1.0	2	1.0	[116680003, 370135005]	32801000119106	2	1.0	[116680003, 370135005]	32801000119106	[[116680003, 7], [370135005, 0]]	[[40609001, 31516002, 81557008, 27075004, 78381004, 34150001, 84939004, 199175001, 45828008, 6636004], [441862004, 415178003, 719982003, 308489006, 308490002, 56717001, 702640006, 609404002, 113861009, 29458008]]	[[116680003, 7], [370135005, 0]]	[[40609001, 31516002, 81557008, 27075004, 78381004, 34150001, 84939004, 199175001, 45828008, 6636004], [441862004, 415178003, 719982003, 308489006, 308490002, 56717001, 702640006, 609404002, 113861009, 29458008]]
colágeno ADP (sustancia)	391381000	sustancia	0	-1	[61472002, 17420003, 109010000, 409080009, 81573002, 407726000, 413884004, 816029007, 115498000, 73873008]	0	1.0	1	1.0	[116680003]	61472002	1	1.0	[116680003]	61472002	[[116680003, -1]]	[[304381003, 130494008, 130454006, 39110002, 164003, 35148000, 102686003, 37881001, 130476002, 115494003]]	[[116680003, -1]]	[[304381003, 130494008, 130454006, 39110002, 164003, 35148000, 102686003, 37881001, 130476002, 115494003]]
tratamiento hipolipemiante suspendido (situación)	764637000	situación	0	0	[764968003, 170588009, 170712003, 698459008, 135822005, 309841001, 135797000, 385655000, 708000007, 170919001]	0	1.0	4	1.0	[408731000, 116680003, 408730004, 408732007]	764968003	4	1.0	[408731000, 116680003, 408730004, 408732007]	764968003	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410586007, 410588008, 410511007, 66825005, 394776006, 426794005], [394908001, 385655000, 394906002, 170816009, 170854009, 170588009, 170687005, 170712003, 170904002, 224462003], [385655000, 394908001, 170588009, 170712003, 170816009, 170854009, 708000007, 224462003, 170687005, 170904002], [410604004, 444279003, 57646009, 37555008, 444280000, 444147003, 444055008, 444191003, 276091008, 444194006]]	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410586007, 410588008, 410511007, 66825005, 394776006, 426794005], [394908001, 385655000, 394906002, 170816009, 170854009, 170588009, 170687005, 170712003, 170904002, 224462003], [385655000, 394908001, 170588009, 170712003, 170816009, 170854009, 708000007, 224462003, 170687005, 170904002], [410604004, 444279003, 57646009, 37555008, 444280000, 444147003, 444055008, 444191003, 276091008, 444194006]]
luxación traumática expuesta de la articulación escapulotorácica (trastorno)	410046007	trastorno	0	0	[410045006, 733413007, 208932000, 373410009, 209011000, 209132005, 208929003, 208800004, 208779009, 208769007]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	410045006	4	1.0	[116676008, 116680003, 42752001, 363698007]	410045006	[[116676008, 0], [116680003, 1], [42752001, 0], [363698007, 0]]	[[7906001, 50399007, 53739007, 1188006, 16578003, 8833001, 1040005, 17015005, 373410009, 85016000], [22911007, 410047003, 208768004, 125615005, 208778001, 208766000, 269108007, 208774004, 269107002, 38556006], [773760007, 263904004, 272379006, 405615003, 231954005, 391180006, 232249008, 699013006, 233648002, 274179004], [264190008, 263050003, 118923007, 733413007, 116009001, 241198007, 241197002, 202416002, 202404008, 761956008]]	[[116676008, 0], [116680003, 1], [42752001, 0], [363698007, 0]]	[[7906001, 50399007, 53739007, 1188006, 16578003, 8833001, 1040005, 17015005, 373410009, 85016000], [22911007, 410047003, 208768004, 125615005, 208778001, 208766000, 269108007, 208774004, 269107002, 38556006], [773760007, 263904004, 272379006, 405615003, 231954005, 391180006, 232249008, 699013006, 233648002, 274179004], [264190008, 263050003, 118923007, 733413007, 116009001, 241198007, 241197002, 202416002, 202404008, 761956008]]
sustitución hidrostática de útero invertido (procedimiento)	237021000	procedimiento	0	0	[19644003, 177208006, 80722003, 237022007, 9838004, 51846004, 446804002, 447765004, 248950009, 36432003]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	19644003	3	1.0	[116680003, 260686004, 405813007]	19644003	[[116680003, -1], [260686004, -1], [405813007, 0]]	[[62131008, 714749008, 386800008, 784314006, 737114007, 9497004, 185916001, 60800007, 447390000, 248950009], [261518005, 185915002, 129333001, 257890000, 303996000, 360270004, 256644001, 257878002, 185914003, 282089006], [35039007, 392207004, 714749008, 387646002, 237076007, 724158008, 763480008, 91079009, 41882004, 251683000]]	[[116680003, -1], [260686004, -1], [405813007, 0]]	[[62131008, 714749008, 386800008, 784314006, 737114007, 9497004, 185916001, 60800007, 447390000, 248950009], [261518005, 185915002, 129333001, 257890000, 303996000, 360270004, 256644001, 257878002, 185914003, 282089006], [35039007, 392207004, 714749008, 387646002, 237076007, 724158008, 763480008, 91079009, 41882004, 251683000]]
amplitud de flexión lateral pasiva hacia la izquierda de la columna vertebral lumbar, disminuida (hallazgo)	298643006	hallazgo	0	0	[298632003, 298447000, 298642001, 298436007, 298549000, 298631005, 298538006, 298638004, 298627004, 298641008]	0	1.0	4	1.0	[363713009, 116680003, 363714003, 363698007]	298632003	4	1.0	[363713009, 116680003, 363714003, 363698007]	298632003	[[363713009, 0], [116680003, 0], [363714003, 0], [363698007, 0]]	[[1250004, 260400001, 124051006, 430641005, 124043008, 77853002, 124053009, 29143009, 249985001, 124046000], [366440001, 366437001, 366418005, 366390001, 366415008, 366439003, 366436005, 366417000, 366414007, 366389005], [298640009, 298629001, 298444007, 298546007, 298433004, 298535009, 298635001, 298624006, 298634002, 298622005], [786966006, 786964009, 8454000, 786965005, 786849008, 303099005, 304574006, 129169002, 8983005, 122496007]]	[[363713009, 0], [116680003, 0], [363714003, 0], [363698007, 0]]	[[1250004, 260400001, 124051006, 430641005, 124043008, 77853002, 124053009, 29143009, 249985001, 124046000], [366440001, 366437001, 366418005, 366390001, 366415008, 366439003, 366436005, 366417000, 366414007, 366389005], [298640009, 298629001, 298444007, 298546007, 298433004, 298535009, 298635001, 298624006, 298634002, 298622005], [786966006, 786964009, 8454000, 786965005, 786849008, 303099005, 304574006, 129169002, 8983005, 122496007]]
membrana de cuerpo vítreo [como un todo] (estructura corporal)	731984008	estructura corporal	0	0	[181170006, 729480001, 368848006, 729513007, 343518007, 730845005, 296586008, 732175006, 369197007, 308826008]	0	1.0	2	1.0	[116680003, 272741003]	181170006	2	1.0	[116680003, 272741003]	181170006	[[116680003, 0], [272741003, -1]]	[[64498009, 47538007, 285654002, 445944001, 721959002, 18795001, 721960007, 372242005, 231754002, 36805002], [11398005, 36205006, 113365008, 66155000, 30027001, 83575002, 56825007, 52345008, 36414003, 23499007]]	[[116680003, 0], [272741003, -1]]	[[64498009, 47538007, 285654002, 445944001, 721959002, 18795001, 721960007, 372242005, 231754002, 36805002], [11398005, 36205006, 113365008, 66155000, 30027001, 83575002, 56825007, 52345008, 36414003, 23499007]]
provocación farmacológica con antiarrítmico de Clase I para revelar elevación del segmento ST (procedimiento)	443917009	procedimiento	-1	-1	[296981008, 296995006, 297000002, 235090006, 297005007, 373260001, 846683001, 373278006, 705010004, 705007006]	1	0.9231	1	0.5	[116680003]	296981008	0	0.0	[]	-1	[[116680003, -1]]	[[703211006, 703209002, 703210007, 846683001, 15713161000119100, 284020009, 12238111000119106, 868226001, 401303003, 15713081000119108]]		
recolección de espécimen por drenaje (procedimiento)	50576009	procedimiento	0	0	[17636008, 21217000, 122880004, 70777001, 764928002, 705084002, 57617002, 310216004, 73416001, 399445004]	0	1.0	2	1.0	[116680003, 260686004]	17636008	2	1.0	[116680003, 260686004]	17636008	[[116680003, -1], [260686004, 0]]	[[241031001, 15537006, 274441001, 406143004, 287727009, 238356005, 715283006, 698956007, 1924009, 257288008], [257915005, 360153003, 278450005, 129315007, 257926004, 129289008, 129300006, 234326005, 360028004, 469398006]]	[[116680003, -1], [260686004, 0]]	[[241031001, 15537006, 274441001, 406143004, 287727009, 238356005, 715283006, 698956007, 1924009, 257288008], [257915005, 360153003, 278450005, 129315007, 257926004, 129289008, 129300006, 234326005, 360028004, 469398006]]
losartán potásico (sustancia)	108582002	sustancia	0	1	[228111000, 373567002, 108515008, 418966002, 735064002, 89401004, 296094007, 54340002, 291065004, 409225008]	0	1.0	1	1.0	[116680003]	228111000	2	1.0	[116680003, 726542003]	373567002	[[116680003, -1]]	[[89309003, 111064005, 767407009, 23134009, 41175001, 299979007, 768610006, 42133000, 95989003, 80485002]]	[[116680003, 0], [726542003, 0]]	[[372913009, 385561008, 372517002, 372656001, 409207001, 838466008, 372906009, 414351004, 771382006, 372679000], [734629003, 410683008, 407565004, 698428006, 45648004, 395010006, 394987009, 401084003, 407572003, 441196009]]
espécimen obtenido de secreción cervical (espécimen)	258451005	espécimen	0	0	[258439008, 258558001, 122577006, 309286008, 258559009, 119394009, 309049000, 258442002, 258538002, 309051001]	0	1.0	2	1.0	[116680003, 370133003]	258439008	2	1.0	[116680003, 370133003]	258439008	[[116680003, -1], [370133003, -1]]	[[309051001, 446562005, 258559009, 258442002, 733056005, 258452003, 309292002, 309145008, 438545007, 309050000], [307488001, 289805000, 307494009, 75823008, 71162006, 289806004, 38759002, 300132001, 246846008, 237583008]]	[[116680003, -1], [370133003, -1]]	[[309051001, 446562005, 258559009, 258442002, 733056005, 258452003, 309292002, 309145008, 438545007, 309050000], [307488001, 289805000, 307494009, 75823008, 71162006, 289806004, 38759002, 300132001, 246846008, 237583008]]
genotipo Rh - hallazgo (hallazgo)	365645007	hallazgo	0	0	[365638007, 365643000, 312461009, 312460005, 427559006, 363779003, 270926000, 426367009, 789282001, 426085007]	0	1.0	2	1.0	[116680003, 363714003]	365638007	2	1.0	[116680003, 363714003]	365638007	[[116680003, -1], [363714003, 0]]	[[301250005, 419057008, 225431009, 118185001, 118192006, 303220007, 249267003, 365398001, 12761000132100, 365476009], [252314007, 396550006, 250404007, 151271000119102, 287987000, 250405008, 405008007, 104148009, 252275004, 14769009]]	[[116680003, -1], [363714003, 0]]	[[301250005, 419057008, 225431009, 118185001, 118192006, 303220007, 249267003, 365398001, 12761000132100, 365476009], [252314007, 396550006, 250404007, 151271000119102, 287987000, 250405008, 405008007, 104148009, 252275004, 14769009]]
