Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
citrilo - CoA liasa (sustancia)	89453007	sustancia	0	0	[424006, 66103001, 104743008, 124611007, 785897001, 51880001, 79006006, 130824008, 89781000, 87033006]	0	1.0	2	1.0	[116680003, 726542003]	424006	2	1.0	[116680003, 726542003]	424006	[[116680003, 0], [726542003, 0]]	[[21533003, 1672007, 130932001, 28598003, 304264009, 130944003, 74628008, 129922006, 68101005, 26160000], [736202003, 130824008, 89781000, 130859008, 112058000, 57091004, 28767002, 86813000, 2883002, 17676003]]	[[116680003, 0], [726542003, 0]]	[[21533003, 1672007, 130932001, 28598003, 304264009, 130944003, 74628008, 129922006, 68101005, 26160000], [736202003, 130824008, 89781000, 130859008, 112058000, 57091004, 28767002, 86813000, 2883002, 17676003]]
derivación para endoscopia (procedimiento)	266755007	procedimiento	0	0	[306730008, 183876007, 183597004, 183875006, 306235002, 183874005, 440378000, 700274009, 703939004, 306228005]	0	1.0	2	1.0	[116680003, 260686004]	306730008	2	1.0	[116680003, 260686004]	306730008	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 308460009, 306157003, 306156007, 306105003, 306180006, 306173009, 306124000, 306142005], [129276002, 424208002, 3457005, 44383000, 81294000, 413292001, 103701006, 129265001, 28214001, 103696004]]	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 308460009, 306157003, 306156007, 306105003, 306180006, 306173009, 306124000, 306142005], [129276002, 424208002, 3457005, 44383000, 81294000, 413292001, 103701006, 129265001, 28214001, 103696004]]
hipertrofia de papila anal (trastorno)	85316008	trastorno	0	0	[5126000, 247206004, 255225007, 6971002, 416658003, 235581006, 247219000, 235582004, 247223008, 721900005]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	5126000	3	1.0	[116676008, 116680003, 363698007]	5126000	[[116676008, 1], [116680003, -1], [363698007, -1]]	[[263939004, 56246009, 62202002, 371568002, 249634007, 61902006, 301779004, 79648003, 53505006, 392027008], [6971002, 9491003, 109624002, 235581006, 255225007, 247206004, 418103007, 247219000, 235582004, 235588000], [36451009, 368729003, 9325002, 21974007, 49475008, 51540000, 368730008, 60692007, 32041000, 46563004]]	[[116676008, 1], [116680003, -1], [363698007, -1]]	[[263939004, 56246009, 62202002, 371568002, 249634007, 61902006, 301779004, 79648003, 53505006, 392027008], [6971002, 9491003, 109624002, 235581006, 255225007, 247206004, 418103007, 247219000, 235582004, 235588000], [36451009, 368729003, 9325002, 21974007, 49475008, 51540000, 368730008, 60692007, 32041000, 46563004]]
clorhidrato de memantina (sustancia)	426610008	sustancia	0	0	[386856007, 108713004, 395848002, 385555005, 708181006, 71043005, 703366005, 703721004, 783113003, 2991007]	0	1.0	2	1.0	[116680003, 726542003]	386856007	2	1.0	[116680003, 726542003]	386856007	[[116680003, -1], [726542003, -1]]	[[372521009, 48070003, 417422007, 91384006, 429890005, 766988001, 419614002, 764415004, 111038004, 764357006], [734716009, 734690005, 734546009, 734935001, 734720008, 734715008, 734717000, 734735009, 788628004, 763159006]]	[[116680003, -1], [726542003, -1]]	[[372521009, 48070003, 417422007, 91384006, 429890005, 766988001, 419614002, 764415004, 111038004, 764357006], [734716009, 734690005, 734546009, 734935001, 734720008, 734715008, 734717000, 734735009, 788628004, 763159006]]
cloxacilina (sustancia)	373276005	sustancia	0	0	[372873001, 387544009, 96066001, 372868007, 16492006, 387170002, 426208000, 70886000, 85724000, 387546006]	0	1.0	2	1.0	[116680003, 726542003]	372873001	2	1.0	[116680003, 726542003]	372873001	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 360212004, 68892006, 764146007, 292962002, 373218000, 323388008, 292955006, 391818008], [768681000, 80343000, 787994008, 88704000, 462691007, 770387008, 296587004, 118120009, 764148008, 763805006]]	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 360212004, 68892006, 764146007, 292962002, 373218000, 323388008, 292955006, 391818008], [768681000, 80343000, 787994008, 88704000, 462691007, 770387008, 296587004, 118120009, 764148008, 763805006]]
enfermedad de Paget de metacarpiano (trastorno)	203338008	trastorno	0	0	[203349002, 203337003, 203334005, 203335006, 203344007, 203345008, 203342006, 203336007, 203343001, 203332009]	0	1.0	2	1.0	[116680003, 363698007]	203349002	2	1.0	[116680003, 363698007]	203349002	[[116680003, 0], [363698007, 2]]	[[2089002, 203356008, 55413008, 111254007, 203355007, 109714003, 203489009, 36963005, 254779008, 240681003], [312780007, 9498009, 36455000, 119542006, 7160008, 53884002, 11052003, 762009005, 762008002, 208393000]]	[[116680003, 0], [363698007, 2]]	[[2089002, 203356008, 55413008, 111254007, 203355007, 109714003, 203489009, 36963005, 254779008, 240681003], [312780007, 9498009, 36455000, 119542006, 7160008, 53884002, 11052003, 762009005, 762008002, 208393000]]
medición sérica de GH a 180 minutos (procedimiento)	313932005	procedimiento	0	0	[313902002, 313906004, 313926000, 313931003, 313908003, 313905000, 313933000, 313894005, 313924002, 313985003]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	[[116686009, 8], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 447142002, 788707000, 122591000, 122588000, 703432000, 119364003, 444265006], [395883003, 395886006, 395887002, 395885005, 109052005, 88724001, 395870004, 64488003, 387497000, 783892009], [313439006, 313877008, 313879006, 313878003, 271534009, 313873007, 313875000, 313874001, 275761002, 271541003], [129266000, 313553008, 166793003, 269870004, 250258001, 313749008, 270997002, 313730009, 270994009, 313726006]]	[[116686009, 8], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 447142002, 788707000, 122591000, 122588000, 703432000, 119364003, 444265006], [395883003, 395886006, 395887002, 395885005, 109052005, 88724001, 395870004, 64488003, 387497000, 783892009], [313439006, 313877008, 313879006, 313878003, 271534009, 313873007, 313875000, 313874001, 275761002, 271541003], [129266000, 313553008, 166793003, 269870004, 250258001, 313749008, 270997002, 313730009, 270994009, 313726006]]
sinfisectomía púbica (procedimiento)	133867001	procedimiento	0	0	[21922009, 263012009, 69119007, 263038009, 280009001, 724617000, 209716000, 209232001, 239998007, 208207008]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	21922009	3	1.0	[116680003, 260686004, 405813007]	21922009	[[116680003, 1], [260686004, 2], [405813007, -1]]	[[119608007, 123014005, 5572009, 34896006, 178044007, 446921005, 16550001000119100, 70871006, 278718004, 278723004], [129298006, 129264002, 129304002, 129296005, 129293002, 129325002, 129318009, 129384000, 118630004, 257741005], [1981004, 39659002, 312230002, 732605006, 705740008, 965003, 233675009, 52699005, 227954008, 173422009]]	[[116680003, 1], [260686004, 2], [405813007, -1]]	[[119608007, 123014005, 5572009, 34896006, 178044007, 446921005, 16550001000119100, 70871006, 278718004, 278723004], [129298006, 129264002, 129304002, 129296005, 129293002, 129325002, 129318009, 129384000, 118630004, 257741005], [1981004, 39659002, 312230002, 732605006, 705740008, 965003, 233675009, 52699005, 227954008, 173422009]]
campo quirúrgico para uso general, reutilizable, estéril (objeto físico)	470548001	objeto físico	0	0	[470401001, 470531009, 704736009, 704914002, 701714005, 701713004, 470556003, 718154001, 700628001, 701772001]	0	1.0	2	1.0	[840562008, 116680003]	470401001	2	1.0	[840562008, 116680003]	470401001	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 336964001, 134823007, 718252008, 463802004, 465171006, 718249000, 718251001, 129124008], [706785002, 464948004, 700806004, 465470002, 65105002, 469847005, 465180006, 470181009, 468647002, 706111009]]	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 336964001, 134823007, 718252008, 463802004, 465171006, 718249000, 718251001, 129124008], [706785002, 464948004, 700806004, 465470002, 65105002, 469847005, 465180006, 470181009, 468647002, 706111009]]
producto que contiene exactamente primidona 50 miligramos/1 mililitro, suspensión de liberación convencional para administración oral (fármaco de uso clínico)	371194003	fármaco de uso clínico	0	0	[408039005, 324005008, 375391008, 323888003, 376631009, 322239002, 323573004, 413804001, 766547008, 317430009]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	408039005	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	408039005	[[411116001, 0], [116680003, 0], [766952006, 1], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 1], [732943007, 0]]	[[385024007, 421366001, 385193009, 385071001, 422353003, 769120006, 421026006, 385188006, 385027000, 422080000], [780287000, 779213006, 779381001, 779864004, 778938000, 778799002, 778998002, 780685002, 780718004, 779214000], [387256009, 38112003, 82609006, 129480005, 260303000, 256179003, 113087005, 254253000, 32100007, 250603006], [732774003, 278495003, 278496002, 387256009, 337570006, 337566003, 337568002, 337572003, 264679004, 264707009], [258684004, 408169001, 414718005, 258797006, 396163008, 258916009, 258798001, 418670008, 258796002, 418830004], [258773002, 419346007, 258862002, 419805009, 258954009, 259035002, 417932008, 258808001, 258952008, 418081005], [387256009, 113087005, 295991009, 387244008, 254253000, 293866006, 250603006, 269870004, 372705002, 47120002], [387256009, 38112003, 82609006, 129480005, 260303000, 256179003, 113087005, 254253000, 32100007, 250603006], [387256009, 113087005, 295991009, 387244008, 254253000, 293866006, 250603006, 269870004, 372705002, 47120002]]	[[411116001, 0], [116680003, 0], [766952006, 1], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 1], [732943007, 0]]	[[385024007, 421366001, 385193009, 385071001, 422353003, 769120006, 421026006, 385188006, 385027000, 422080000], [780287000, 779213006, 779381001, 779864004, 778938000, 778799002, 778998002, 780685002, 780718004, 779214000], [387256009, 38112003, 82609006, 129480005, 260303000, 256179003, 113087005, 254253000, 32100007, 250603006], [732774003, 278495003, 278496002, 387256009, 337570006, 337566003, 337568002, 337572003, 264679004, 264707009], [258684004, 408169001, 414718005, 258797006, 396163008, 258916009, 258798001, 418670008, 258796002, 418830004], [258773002, 419346007, 258862002, 419805009, 258954009, 259035002, 417932008, 258808001, 258952008, 418081005], [387256009, 113087005, 295991009, 387244008, 254253000, 293866006, 250603006, 269870004, 372705002, 47120002], [387256009, 38112003, 82609006, 129480005, 260303000, 256179003, 113087005, 254253000, 32100007, 250603006], [387256009, 113087005, 295991009, 387244008, 254253000, 293866006, 250603006, 269870004, 372705002, 47120002]]
