Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
citrilo - CoA liasa (sustancia)	89453007	sustancia	0	0	[424006, 66103001, 104743008, 124611007, 51880001, 87033006, 785897001, 79006006, 87504000, 63307000]	0	1.0	2	1.0	[116680003, 726542003]	424006	2	1.0	[116680003, 726542003]	424006	[[116680003, 0], [726542003, 0]]	[[21533003, 28598003, 1672007, 26160000, 304264009, 130944003, 129922006, 74628008, 68101005, 771370002], [736202003, 86813000, 82671008, 28767002, 130824008, 130850007, 2883002, 49846006, 17676003, 130859008]]	[[116680003, 0], [726542003, 0]]	[[21533003, 28598003, 1672007, 26160000, 304264009, 130944003, 129922006, 74628008, 68101005, 771370002], [736202003, 86813000, 82671008, 28767002, 130824008, 130850007, 2883002, 49846006, 17676003, 130859008]]
derivación para endoscopia (procedimiento)	266755007	procedimiento	0	0	[306730008, 183876007, 306235002, 183822007, 440378000, 183597004, 183875006, 700274009, 183874005, 310030000]	0	1.0	2	1.0	[116680003, 260686004]	306730008	2	1.0	[116680003, 260686004]	306730008	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 306142005, 308460009, 306138007, 306125004, 306132008, 306157003, 306105003, 306158008], [129276002, 424208002, 129278001, 129271007, 44383000, 129265001, 3457005, 257890000, 129430004, 129433002]]	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 306142005, 308460009, 306138007, 306125004, 306132008, 306157003, 306105003, 306158008], [129276002, 424208002, 129278001, 129271007, 44383000, 129265001, 3457005, 257890000, 129430004, 129433002]]
hipertrofia de papila anal (trastorno)	85316008	trastorno	2	2	[830296000, 247206004, 255225007, 373650004, 109624002, 235582004, 247219000, 247223008, 721899000, 253238001]	0	1.0	2	0.6667	[116680003, 363698007]	830296000	2	1.0	[116680003, 363698007]	255225007	[[116680003, -1], [363698007, -1]]	[[247201009, 366046002, 300316009, 249639002, 366252005, 366249002, 247228004, 300241000, 247143009, 289761004], [81016008, 47612000, 49475008, 721900005, 721899000, 78722006, 78540008, 82139002, 32041000, 247206004]]	[[116680003, -1], [363698007, -1]]	[[69244009, 21974007, 73041003, 714292002, 25273001, 249382006, 25230005, 126781006, 42478006, 118938008], [21974007, 714292002, 73041003, 25230005, 61344008, 47975008, 422005, 81939000, 787485008, 24649007]]
clorhidrato de memantina (sustancia)	426610008	sustancia	0	0	[386856007, 395848002, 108609002, 703567002, 108653007, 708663007, 734455009, 712691003, 36380001, 734457001]	0	1.0	2	1.0	[116680003, 726542003]	386856007	2	1.0	[116680003, 726542003]	386856007	[[116680003, -1], [726542003, -1]]	[[372521009, 418104001, 91384006, 417422007, 429890005, 764357006, 18959002, 424380009, 48070003, 764397009], [734716009, 734690005, 734546009, 763159006, 734717000, 734735009, 788649003, 763195003, 734720008, 734935001]]	[[116680003, -1], [726542003, -1]]	[[372521009, 418104001, 91384006, 417422007, 429890005, 764357006, 18959002, 424380009, 48070003, 764397009], [734716009, 734690005, 734546009, 763159006, 734717000, 734735009, 788649003, 763195003, 734720008, 734935001]]
cloxacilina (sustancia)	373276005	sustancia	0	0	[96066001, 16492006, 387544009, 387170002, 372873001, 426208000, 96070009, 346320003, 121504003, 387091007]	0	1.0	2	1.0	[116680003, 726542003]	96066001	2	1.0	[116680003, 726542003]	96066001	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 68892006, 360212004, 30714006, 292962002, 113727004, 716530009, 409807008, 443474000], [768681000, 764148008, 88704000, 787994008, 80343000, 428787002, 296587004, 419241000, 763805006, 768682007]]	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 68892006, 360212004, 30714006, 292962002, 113727004, 716530009, 409807008, 443474000], [768681000, 764148008, 88704000, 787994008, 80343000, 428787002, 296587004, 419241000, 763805006, 768682007]]
enfermedad de Paget de metacarpiano (trastorno)	203338008	trastorno	0	0	[203349002, 203344007, 203334005, 203337003, 203335006, 203332009, 203342006, 203336007, 203343001, 203345008]	0	1.0	2	1.0	[116680003, 363698007]	203349002	2	1.0	[116680003, 363698007]	203349002	[[116680003, 0], [363698007, 2]]	[[2089002, 203356008, 111254007, 55413008, 203355007, 302728008, 109714003, 84727000, 26051005, 870320009], [312780007, 9498009, 36455000, 119542006, 11052003, 7160008, 126579006, 53884002, 272697009, 762008002]]	[[116680003, 0], [363698007, 2]]	[[2089002, 203356008, 111254007, 55413008, 203355007, 302728008, 109714003, 84727000, 26051005, 870320009], [312780007, 9498009, 36455000, 119542006, 11052003, 7160008, 126579006, 53884002, 272697009, 762008002]]
medición sérica de GH a 180 minutos (procedimiento)	313932005	procedimiento	0	0	[313902002, 313905000, 313926000, 313906004, 313931003, 313924002, 313908003, 313903007, 313912009, 313907008]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	[[116686009, -1], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 467082002, 703432000, 119363009, 119305000, 119348006, 447142002, 122588000], [395883003, 395886006, 395887002, 395885005, 109052005, 395870004, 427418003, 64488003, 769082003, 703361000], [313439006, 313879006, 313877008, 313878003, 271534009, 275761002, 271541003, 313873007, 313875000, 412807000], [129266000, 257890000, 256644001, 412988008, 367558000, 121413003, 117663008, 117662003, 129318009, 360038009]]	[[116686009, -1], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 467082002, 703432000, 119363009, 119305000, 119348006, 447142002, 122588000], [395883003, 395886006, 395887002, 395885005, 109052005, 395870004, 427418003, 64488003, 769082003, 703361000], [313439006, 313879006, 313877008, 313878003, 271534009, 275761002, 271541003, 313873007, 313875000, 412807000], [129266000, 257890000, 256644001, 412988008, 367558000, 121413003, 117663008, 117662003, 129318009, 360038009]]
sinfisectomía púbica (procedimiento)	133867001	procedimiento	2	2	[426006006, 263012009, 21922009, 724617000, 280009001, 263038009, 69119007, 239998007, 209232001, 416622005]	1	0.5	1	0.25	[116680003]	426006006	3	1.0	[116680003, 260686004, 405813007]	21922009	[[116680003, -1]]	[[397434007, 264207005, 86375009, 397454008, 276197005, 782715005, 15246001, 63194008, 29304003, 84807007]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[34896006, 119608007, 66513002, 108188006, 10255001, 278721002, 263771001, 83599002, 278812006, 41447009], [129298006, 129264002, 256644001, 360021005, 257890000, 277763000, 129407005, 367558000, 129299003, 360038009], [735211005, 227637003, 387521006, 406759007, 82622003, 412357001, 12893009, 372707005, 223721003, 39554004]]
campo quirúrgico para uso general, reutilizable, estéril (objeto físico)	470548001	objeto físico	0	0	[470401001, 470531009, 704736009, 704914002, 701713004, 701714005, 470556003, 718154001, 700628001, 468446000]	0	1.0	2	1.0	[840562008, 116680003]	470401001	2	1.0	[840562008, 116680003]	470401001	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 336964001, 275742001, 134823007, 718252008, 718251001, 718249000, 391683007, 467827005], [706785002, 464948004, 465180006, 469847005, 700806004, 65105002, 465470002, 470181009, 705659001, 468647002]]	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 336964001, 275742001, 134823007, 718252008, 718251001, 718249000, 391683007, 467827005], [706785002, 464948004, 465180006, 469847005, 700806004, 65105002, 465470002, 470181009, 705659001, 468647002]]
producto que contiene exactamente primidona 50 miligramos/1 mililitro, suspensión de liberación convencional para administración oral (fármaco de uso clínico)	371194003	fármaco de uso clínico	0	0	[408039005, 375391008, 324005008, 323888003, 376631009, 323573004, 413804001, 322239002, 317430009, 766547008]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	408039005	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	408039005	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385024007, 421366001, 422353003, 422080000, 385171004, 385193009, 385071001, 385188006, 421026006, 769120006], [780287000, 779213006, 778582000, 778799002, 780698006, 778213003, 779864004, 778745007, 780098005, 778635004], [38112003, 262049008, 262052000, 261768000, 708708008, 697941000, 82609006, 264614004, 697940004, 129480005], [732774003, 278495003, 278496002, 387256009, 409079006, 76152003, 337570006, 264707009, 337568002, 337566003], [258684004, 408169001, 414718005, 418148006, 418670008, 258916009, 258797006, 418830004, 258685003, 258798001], [258773002, 419346007, 259035002, 418261000, 258952008, 258808001, 258811000, 426229009, 414803000, 417932008], [387256009, 387244008, 113087005, 254253000, 386984001, 387222003, 295991009, 387572002, 395755006, 387252006], [38112003, 262049008, 262052000, 261768000, 708708008, 697941000, 82609006, 264614004, 697940004, 129480005], [387256009, 387244008, 113087005, 254253000, 386984001, 387222003, 295991009, 387572002, 395755006, 387252006]]	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385024007, 421366001, 422353003, 422080000, 385171004, 385193009, 385071001, 385188006, 421026006, 769120006], [780287000, 779213006, 778582000, 778799002, 780698006, 778213003, 779864004, 778745007, 780098005, 778635004], [38112003, 262049008, 262052000, 261768000, 708708008, 697941000, 82609006, 264614004, 697940004, 129480005], [732774003, 278495003, 278496002, 387256009, 409079006, 76152003, 337570006, 264707009, 337568002, 337566003], [258684004, 408169001, 414718005, 418148006, 418670008, 258916009, 258797006, 418830004, 258685003, 258798001], [258773002, 419346007, 259035002, 418261000, 258952008, 258808001, 258811000, 426229009, 414803000, 417932008], [387256009, 387244008, 113087005, 254253000, 386984001, 387222003, 295991009, 387572002, 395755006, 387252006], [38112003, 262049008, 262052000, 261768000, 708708008, 697941000, 82609006, 264614004, 697940004, 129480005], [387256009, 387244008, 113087005, 254253000, 386984001, 387222003, 295991009, 387572002, 395755006, 387252006]]
