Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
incapaz de usar palangana (hallazgo)	284914006	hallazgo	0	0	[285869003, 284921006, 284913000, 285868006, 289984003, 289980007, 285862007, 284920007, 289979009, 289985002]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	285869003	3	1.0	[363713009, 116680003, 363714003]	285869003	[[363713009, 0], [116680003, -1], [363714003, -1]]	[[371151008, 371150009, 282976003, 282926000, 714994009, 225601007, 286658006, 282672004, 289118006, 715006005], [365268005, 365269002, 365274005, 365367003, 365209004, 365122002, 365216003, 365271002, 364979001, 365280002], [285860004, 285867001, 285898004, 288474001, 288615004, 288473007, 304659002, 285885008, 300675008, 304653001]]	[[363713009, 0], [116680003, -1], [363714003, -1]]	[[371151008, 371150009, 282976003, 282926000, 714994009, 225601007, 286658006, 282672004, 289118006, 715006005], [365268005, 365269002, 365274005, 365367003, 365209004, 365122002, 365216003, 365271002, 364979001, 365280002], [285860004, 285867001, 285898004, 288474001, 288615004, 288473007, 304659002, 285885008, 300675008, 304653001]]
componente C4 del complemento (sustancia)	300899005	sustancia	0	0	[62699008, 29776002, 10473000, 20057002, 52313003, 923009, 44728009, 123004001, 27273002, 84720003]	0	1.0	2	1.0	[116680003, 726542003]	62699008	2	1.0	[116680003, 726542003]	62699008	[[116680003, -1], [726542003, 0]]	[[259784004, 86091003, 27960005, 15615005, 234624002, 70818006, 15551006, 250330007, 250340005, 234593008], [734544007, 108940007, 75777003, 422745008, 734605005, 734596005, 130586004, 427395002, 130109001, 130204002]]	[[116680003, -1], [726542003, 0]]	[[259784004, 86091003, 27960005, 15615005, 234624002, 70818006, 15551006, 250330007, 250340005, 234593008], [734544007, 108940007, 75777003, 422745008, 734605005, 734596005, 130586004, 427395002, 130109001, 130204002]]
producto que contiene exactamente mesalazina 500 miligramos por cada comprimido de liberación prolongada para administración oral (fármaco de uso clínico)	765648000	fármaco de uso clínico	0	0	[765726003, 439147003, 765507008, 317431008, 374938003, 409489002, 386090004, 324797001, 319855002, 371386000]	0	1.0	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 387501005, 733000006, 426061004, 385059007, 437759001, 370169006], [385060002, 421155001, 421620004, 764774009, 385053008, 421026006, 422353003, 421752008, 765062008, 764780001], [732775002, 317402009, 441252003, 441254002, 441251005, 433216006, 322250004, 317432001, 784610005, 386038008], [779815007, 780541005, 778453003, 780658009, 789139006, 780458003, 778925008, 779225009, 779038006, 778751002], [385055001, 732936001, 421595009, 761877007, 387501005, 733000006, 426061004, 385059007, 437759001, 370169006], [38112003, 262049008, 261768000, 262052000, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258916009, 396163008, 258796002, 258685003, 258798001], [38112003, 262049008, 261768000, 262052000, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [387501005, 387248006, 788426009, 391819000, 703350008, 387014003, 704313003, 86977007, 428698007, 386975001], [387501005, 387248006, 788426009, 391819000, 703350008, 387014003, 704313003, 86977007, 428698007, 386975001]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 387501005, 733000006, 426061004, 385059007, 437759001, 370169006], [385060002, 421155001, 421620004, 764774009, 385053008, 421026006, 422353003, 421752008, 765062008, 764780001], [732775002, 317402009, 441252003, 441254002, 441251005, 433216006, 322250004, 317432001, 784610005, 386038008], [779815007, 780541005, 778453003, 780658009, 789139006, 780458003, 778925008, 779225009, 779038006, 778751002], [385055001, 732936001, 421595009, 761877007, 387501005, 733000006, 426061004, 385059007, 437759001, 370169006], [38112003, 262049008, 261768000, 262052000, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258916009, 396163008, 258796002, 258685003, 258798001], [38112003, 262049008, 261768000, 262052000, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [387501005, 387248006, 788426009, 391819000, 703350008, 387014003, 704313003, 86977007, 428698007, 386975001], [387501005, 387248006, 788426009, 391819000, 703350008, 387014003, 704313003, 86977007, 428698007, 386975001]]
soplo orbitario (hallazgo)	111977003	hallazgo	0	0	[422325003, 71201008, 89985004, 68494000, 9559002, 65254001, 23795000, 79758006, 414069003, 30782001]	0	1.0	3	0.75	[418775008, 116680003, 363698007]	422325003	3	0.75	[418775008, 116680003, 363698007]	422325003	[[418775008, 1], [116680003, -1], [363698007, -1]]	[[263826004, 37931006, 249093003, 464005008, 80096003, 414520005, 289394003, 32206009, 253105004, 255001009], [30782001, 31574009, 71201008, 65254001, 23795000, 79758006, 9559002, 422325003, 89985004, 414069003], [91744000, 31636006, 65643003, 373128001, 721986002, 721987006, 373126002, 95681002, 404675003, 373127006]]	[[418775008, 1], [116680003, -1], [363698007, -1]]	[[263826004, 37931006, 249093003, 464005008, 80096003, 414520005, 289394003, 32206009, 253105004, 255001009], [30782001, 31574009, 71201008, 65254001, 23795000, 79758006, 9559002, 422325003, 89985004, 414069003], [91744000, 31636006, 65643003, 373128001, 721986002, 721987006, 373126002, 95681002, 404675003, 373127006]]
producto que contiene minociclina en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779911002	forma farmacéutica de producto medicinal	0	0	[779617001, 779713007, 778808005, 780121005, 779072003, 779273004, 778682006, 773248007, 780512001, 778811006]	0	1.0	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	779617001	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	779617001	[[411116001, 0], [766939001, 3], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 772805002, 425427001, 761845009, 385268001, 745991000, 438080002, 428646005, 772557005], [788020005, 788025000, 788026004, 787994008, 787992007, 788077006, 773898003, 788067009, 773881003, 773897008], [425427001, 430199005, 430202000, 349870007, 387766000, 440295006, 768947009, 440284000, 350597007, 437947009], [38112003, 262052000, 261768000, 262049008, 697941000, 697940004, 708708008, 264614004, 96002002, 82609006], [372653009, 372478003, 71417000, 387180003, 372594008, 387474003, 387536009, 373550009, 387161000, 387282000]]	[[411116001, 0], [766939001, 3], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 772805002, 425427001, 761845009, 385268001, 745991000, 438080002, 428646005, 772557005], [788020005, 788025000, 788026004, 787994008, 787992007, 788077006, 773898003, 788067009, 773881003, 773897008], [425427001, 430199005, 430202000, 349870007, 387766000, 440295006, 768947009, 440284000, 350597007, 437947009], [38112003, 262052000, 261768000, 262049008, 697941000, 697940004, 708708008, 264614004, 96002002, 82609006], [372653009, 372478003, 71417000, 387180003, 372594008, 387474003, 387536009, 373550009, 387161000, 387282000]]
monobenzoato de resorcinol (sustancia)	256103001	sustancia	0	3	[78032005, 63379003, 434295000, 724034007, 27079005, 735137000, 772305009, 227401004, 419757004, 75728006]	1	0.6667000000000001	1	1.0	[116680003]	78032005	2	1.0	[116680003, 738774007]	724034007	[[116680003, 0]]	[[302221001, 255853000, 273963008, 255767004, 256209008, 288847006, 255878001, 256164005, 255873005, 256006006]]	[[116680003, -1], [738774007, 0]]	[[1520008, 439718001, 311950005, 438465002, 442296001, 16073002, 116280007, 769039004, 417174002, 301843001], [78032005, 398713003, 22192002, 421208001, 395933009, 387357002, 422343004, 387054001, 387204001, 36661005]]
polo uterino del ovario [como un todo] (estructura corporal)	279913006	estructura corporal	0	0	[279912001, 258222009, 258665002, 280124008, 181453009, 263354004, 729049002, 181464007, 730128003, 279909004]	0	1.0	2	1.0	[116680003, 272741003]	279912001	2	1.0	[116680003, 272741003]	279912001	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 71252005, 37397003, 57117003, 7755000, 53935009, 19931006, 43754007, 127898005], [182353008, 437882009, 709880000, 24614000, 384727002, 23952005, 254881001, 279881002, 289785007, 53445000]]	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 71252005, 37397003, 57117003, 7755000, 53935009, 19931006, 43754007, 127898005], [182353008, 437882009, 709880000, 24614000, 384727002, 23952005, 254881001, 279881002, 289785007, 53445000]]
anestesia para procedimiento cerrado en húmero y codo (procedimiento)	1861004	procedimiento	0	0	[57179005, 79038001, 63675002, 30796007, 75154005, 16342009, 69749003, 112995002, 22156001, 45146004]	0	1.0	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 78382006, 232604000, 86921005, 79038001, 232622002, 173094006, 173783001, 173866002], [129445006, 257878002, 129333001, 129442009, 288468001, 129334007, 257935006, 257791009, 360038009, 302196006], [373266007, 29179001, 42360002, 25228008, 28069006, 373520001, 373477003, 373288007, 257228005, 413535001], [118704009, 118706006, 16342009, 119638001, 79038001, 71936001, 118695007, 118897002, 118712001, 118716003]]	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 78382006, 232604000, 86921005, 79038001, 232622002, 173094006, 173783001, 173866002], [129445006, 257878002, 129333001, 129442009, 288468001, 129334007, 257935006, 257791009, 360038009, 302196006], [373266007, 29179001, 42360002, 25228008, 28069006, 373520001, 373477003, 373288007, 257228005, 413535001], [118704009, 118706006, 16342009, 119638001, 79038001, 71936001, 118695007, 118897002, 118712001, 118716003]]
epinefrina (sustancia)	387362001	sustancia	0	2	[126133006, 468846009, 126134000, 50685004, 96254001, 131033001, 313191000, 64722001, 111564004, 346385006]	0	1.0	1	1.0	[116680003]	126133006	2	1.0	[116680003, 726542003]	126134000	[[116680003, -1]]	[[372884008, 311927004, 108817007, 78257008, 255683006, 158764006, 59303007, 419117008, 78276005, 87010005]]	[[116680003, 5], [726542003, 0]]	[[86988001, 59431004, 300046003, 45120003, 438406004, 34582008, 105590001, 106232001, 223369002, 52518006], [734672009, 38254008, 21568003, 734671002, 127023007, 79580006, 734668005, 256859009, 75025002, 782890009]]
venas bronquiales izquierdas (estructura corporal)	361640008	estructura corporal	0	0	[361641007, 360700004, 161992004, 267042006, 248498007, 248743003, 360695006, 360694005, 161991006, 272998002]	0	1.0	2	1.0	[116680003, 272741003]	361641007	2	1.0	[116680003, 272741003]	361641007	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 46704009, 64468002, 84680009, 90895003, 75207001, 313762007, 27284009, 90776001], [24028007, 7771000, 51440002, 15989551000119101, 334691000119106, 335501000119102, 332241000119106, 15989591000119106, 333081000119102, 348231000119104]]	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 46704009, 64468002, 84680009, 90895003, 75207001, 313762007, 27284009, 90776001], [24028007, 7771000, 51440002, 15989551000119101, 334691000119106, 335501000119102, 332241000119106, 15989591000119106, 333081000119102, 348231000119104]]
