Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
producto que contiene exactamente clorhidrato de desipramina 50 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	375530008	fármaco de uso clínico	0	0	[321843006, 374626009, 376689003, 321747004, 376658002, 375370000, 371142000, 321532005, 371743002, 375170009]	0	1.0	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	321843006	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	321843006	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385059007, 66076007, 421701006, 385060002, 385192004, 764780001], [421026006, 764780001, 421366001, 764774009, 385085006, 420692007, 385060002, 421873001, 783749008, 385173001], [732774003, 278495003, 409079006, 278496002, 318100006, 420528006, 395514005, 377463000, 318128000, 235469009], [778938000, 779771003, 778810007, 779542002, 780319009, 780685002, 778799002, 780036006, 778314006, 779064000], [385055001, 732936001, 421595009, 761877007, 385059007, 66076007, 421701006, 385060002, 385192004, 764780001], [38112003, 262049008, 262052000, 261768000, 708708008, 697941000, 264614004, 82609006, 697940004, 14209008], [258684004, 408169001, 414718005, 418670008, 258797006, 258916009, 258685003, 258798001, 418830004, 258796002], [26120001, 10424009, 387027004, 3378009, 46950002, 58956008, 29666006, 396037001, 85037008, 48384000], [38112003, 262049008, 262052000, 261768000, 708708008, 697941000, 264614004, 82609006, 697940004, 14209008], [773864007, 773897008, 773873004, 773876007, 773872009, 773922008, 773886008, 773878008, 773925005, 773923003], [26120001, 10424009, 387027004, 3378009, 46950002, 58956008, 29666006, 396037001, 85037008, 48384000]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385059007, 66076007, 421701006, 385060002, 385192004, 764780001], [421026006, 764780001, 421366001, 764774009, 385085006, 420692007, 385060002, 421873001, 783749008, 385173001], [732774003, 278495003, 409079006, 278496002, 318100006, 420528006, 395514005, 377463000, 318128000, 235469009], [778938000, 779771003, 778810007, 779542002, 780319009, 780685002, 778799002, 780036006, 778314006, 779064000], [385055001, 732936001, 421595009, 761877007, 385059007, 66076007, 421701006, 385060002, 385192004, 764780001], [38112003, 262049008, 262052000, 261768000, 708708008, 697941000, 264614004, 82609006, 697940004, 14209008], [258684004, 408169001, 414718005, 418670008, 258797006, 258916009, 258685003, 258798001, 418830004, 258796002], [26120001, 10424009, 387027004, 3378009, 46950002, 58956008, 29666006, 396037001, 85037008, 48384000], [38112003, 262049008, 262052000, 261768000, 708708008, 697941000, 264614004, 82609006, 697940004, 14209008], [773864007, 773897008, 773873004, 773876007, 773872009, 773922008, 773886008, 773878008, 773925005, 773923003], [26120001, 10424009, 387027004, 3378009, 46950002, 58956008, 29666006, 396037001, 85037008, 48384000]]
fractura de Quervain (trastorno)	46773004	trastorno	0	0	[263241008, 87905008, 27094009, 30060003, 263180005, 20511007, 123973009, 26176009, 704013006, 699532008]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	263241008	4	1.0	[116676008, 116680003, 42752001, 363698007]	263241008	[[116676008, -1], [116680003, -1], [42752001, 0], [363698007, -1]]	[[135898001, 135899009, 135897006, 135896002, 135901000, 428133001, 428153002, 426947006, 470744001, 426164005], [278537006, 263242001, 208637008, 263199001, 31978002, 263232003, 208639006, 208638003, 208634001, 6990005], [773760007, 263904004, 272379006, 405615003, 232249008, 231954005, 391180006, 233648002, 699013006, 391179008], [280017009, 314626006, 129111008, 280012003, 280014002, 314628007, 119551003, 304905002, 280043005, 22291000]]	[[116676008, -1], [116680003, -1], [42752001, 0], [363698007, -1]]	[[135898001, 135899009, 135897006, 135896002, 135901000, 428133001, 428153002, 426947006, 470744001, 426164005], [278537006, 263242001, 208637008, 263199001, 31978002, 263232003, 208639006, 208638003, 208634001, 6990005], [773760007, 263904004, 272379006, 405615003, 232249008, 231954005, 391180006, 233648002, 699013006, 391179008], [280017009, 314626006, 129111008, 280012003, 280014002, 314628007, 119551003, 304905002, 280043005, 22291000]]
vena safena externa [como un todo] (estructura corporal)	181404009	estructura corporal	0	0	[181402008, 731339000, 732135003, 361642000, 730650001, 302677006, 714755003, 730649001, 181373000, 181400000]	0	1.0	2	1.0	[116680003, 272741003]	181402008	2	1.0	[116680003, 272741003]	181402008	[[116680003, 0], [272741003, 0]]	[[26805005, 422849006, 60734001, 423152005, 362072009, 721081009, 721080005, 175818007, 79908009, 175831002], [182353008, 437882009, 265026003, 231591006, 24614000, 232506006, 3135009, 54272002, 384727002, 709880000]]	[[116680003, 0], [272741003, 0]]	[[26805005, 422849006, 60734001, 423152005, 362072009, 721081009, 721080005, 175818007, 79908009, 175831002], [182353008, 437882009, 265026003, 231591006, 24614000, 232506006, 3135009, 54272002, 384727002, 709880000]]
hiperplasia congénita de las glándulas sebáceas del labio (trastorno)	27680009	trastorno	0	0	[19845004, 235700007, 123637000, 126884005, 65274008, 253755003, 35419003, 92273004, 123638005, 126490003]	0	1.0	2	0.6667	[116676008, 116680003]	19845004	2	0.6667	[116676008, 116680003]	19845004	[[116676008, -1], [116680003, 0]]	[[55856005, 737185000, 109549008, 11102005, 10653003, 66042003, 428543009, 109521001, 109520000, 253839002], [238748009, 403852003, 55856005, 11102005, 109521001, 237751000, 92479002, 92478005, 92480004, 737185000]]	[[116676008, -1], [116680003, 0]]	[[55856005, 737185000, 109549008, 11102005, 10653003, 66042003, 428543009, 109521001, 109520000, 253839002], [238748009, 403852003, 55856005, 11102005, 109521001, 237751000, 92479002, 92478005, 92480004, 737185000]]
apófisis clinoides media [como un todo] (estructura corporal)	139885000	estructura corporal	0	0	[140188009, 729830000, 139986003, 727164007, 369004005, 730236002, 728735007, 773180004, 731114003, 730054009]	0	1.0	2	1.0	[116680003, 272741003]	140188009	2	1.0	[116680003, 272741003]	140188009	[[116680003, 2], [272741003, 4]]	[[69148001, 46117001, 82932007, 8854008, 68751009, 32222005, 778033007, 778034001, 43466000, 59417004], [255586005, 82497007, 32176000, 49252004, 182353008, 65363002, 1980003, 32760002, 2272004, 61695000]]	[[116680003, 2], [272741003, 4]]	[[69148001, 46117001, 82932007, 8854008, 68751009, 32222005, 778033007, 778034001, 43466000, 59417004], [255586005, 82497007, 32176000, 49252004, 182353008, 65363002, 1980003, 32760002, 2272004, 61695000]]
termometría con cristales líquidos (procedimiento)	252463007	procedimiento	3	3	[264514008, 6528000, 167344003, 104913003, 167346001, 167342004, 167345002, 167343009, 8129006, 167347005]	0	1.0	1	1.0	[116680003]	264514008	2	0.6667	[116680003, 260686004]	104913003	[[116680003, -1]]	[[257544000, 435741000124103, 430701006, 713075008, 225579004, 789022006, 278908004, 14868006, 228061007, 304882003]]	[[116680003, -1], [260686004, -1]]	[[430701006, 225579004, 228061007, 789022006, 405674009, 288949005, 713075008, 103744005, 413097003, 251840008], [129278001, 256644001, 129271007, 257890000, 129372002, 360165004, 410460000, 257878002, 367558000, 129265001]]
cuerpo extraño en la piel de la palma de la mano (trastorno)	298082009	trastorno	0	0	[298080001, 298081002, 298097007, 298079004, 283203007, 298064006, 298066008, 283252006, 298100002, 298099005]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	298080001	3	1.0	[116676008, 116680003, 363698007]	298080001	[[116676008, -1], [116680003, 3], [363698007, 1]]	[[283162007, 298079004, 298080001, 298097007, 211311003, 298081002, 298064006, 298066008, 405706000, 298099005], [298092001, 298073003, 298097007, 298080001, 298079004, 298081002, 298100002, 298099005, 298075005, 298063000], [33712006, 70887009, 89784008, 26795005, 782451002, 782450001, 24527008, 24785000, 21548009, 771099004]]	[[116676008, -1], [116680003, 3], [363698007, 1]]	[[283162007, 298079004, 298080001, 298097007, 211311003, 298081002, 298064006, 298066008, 405706000, 298099005], [298092001, 298073003, 298097007, 298080001, 298079004, 298081002, 298100002, 298099005, 298075005, 298063000], [33712006, 70887009, 89784008, 26795005, 782451002, 782450001, 24527008, 24785000, 21548009, 771099004]]
producto que contiene exactamente clorhidrato de milnaciprán 25 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	441568008	fármaco de uso clínico	0	0	[374536006, 375369001, 410916007, 321842001, 373949001, 375539009, 375529003, 703778007, 409460004, 441611004]	0	1.0	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	374536006	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	374536006	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 385059007, 761877007, 421701006, 66076007, 370766009, 441961005, 323342002], [421026006, 764780001, 421366001, 385060002, 385085006, 420692007, 764774009, 421873001, 783749008, 421701006], [725124009, 67517005, 278495003, 278494004, 377462005, 707603007, 377264009, 377483004, 318127005, 447678008], [779905000, 778950006, 787073007, 780566009, 778555008, 778766004, 780765005, 779982000, 778991008, 778464000], [385055001, 732936001, 421595009, 385059007, 761877007, 421701006, 66076007, 370766009, 441961005, 323342002], [38112003, 261768000, 262049008, 262052000, 697941000, 708708008, 697940004, 264614004, 14209008, 96002002], [258684004, 408169001, 418670008, 414718005, 258797006, 258798001, 418830004, 396163008, 427264006, 228917002], [38112003, 261768000, 262049008, 262052000, 697941000, 708708008, 697940004, 264614004, 14209008, 96002002], [442642007, 442699004, 787057001, 1956002, 108436007, 387243002, 55124001, 734472002, 6088007, 395904008], [442642007, 442699004, 787057001, 1956002, 108436007, 387243002, 55124001, 734472002, 6088007, 395904008]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 385059007, 761877007, 421701006, 66076007, 370766009, 441961005, 323342002], [421026006, 764780001, 421366001, 385060002, 385085006, 420692007, 764774009, 421873001, 783749008, 421701006], [725124009, 67517005, 278495003, 278494004, 377462005, 707603007, 377264009, 377483004, 318127005, 447678008], [779905000, 778950006, 787073007, 780566009, 778555008, 778766004, 780765005, 779982000, 778991008, 778464000], [385055001, 732936001, 421595009, 385059007, 761877007, 421701006, 66076007, 370766009, 441961005, 323342002], [38112003, 261768000, 262049008, 262052000, 697941000, 708708008, 697940004, 264614004, 14209008, 96002002], [258684004, 408169001, 418670008, 414718005, 258797006, 258798001, 418830004, 396163008, 427264006, 228917002], [38112003, 261768000, 262049008, 262052000, 697941000, 708708008, 697940004, 264614004, 14209008, 96002002], [442642007, 442699004, 787057001, 1956002, 108436007, 387243002, 55124001, 734472002, 6088007, 395904008], [442642007, 442699004, 787057001, 1956002, 108436007, 387243002, 55124001, 734472002, 6088007, 395904008]]
endocarditis de prótesis de válvula tricúspide (trastorno)	703190002	trastorno	0	0	[703179007, 703189006, 703201004, 703191003, 459151006, 703292000, 736893007, 703287002, 472831008, 17107009]	0	1.0	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	[[116676008, 0], [116680003, 0], [255234002, 1], [363698007, 1]]	[[409774005, 409776007, 409775006, 409777003, 72724002, 723198002, 127582006, 281371002, 417373000, 189906004], [473086001, 473090004, 473060006, 473101005, 473036007, 473095009, 473088000, 473167006, 473048005, 473100006], [77181006, 8069005, 79917009, 35350000, 47432005, 39883008, 733689006, 6536009, 13316004, 700982004], [708080005, 711576007, 711570001, 711579000, 711578008, 711571002, 711577003, 711572009, 46030003, 711575006]]	[[116676008, 0], [116680003, 0], [255234002, 1], [363698007, 1]]	[[409774005, 409776007, 409775006, 409777003, 72724002, 723198002, 127582006, 281371002, 417373000, 189906004], [473086001, 473090004, 473060006, 473101005, 473036007, 473095009, 473088000, 473167006, 473048005, 473100006], [77181006, 8069005, 79917009, 35350000, 47432005, 39883008, 733689006, 6536009, 13316004, 700982004], [708080005, 711576007, 711570001, 711579000, 711578008, 711571002, 711577003, 711572009, 46030003, 711575006]]
puente de estómago por anastomosis de esófago a duodeno (procedimiento)	173740007	procedimiento	0	0	[265365007, 305621000, 173748000, 173858006, 173586007, 173857001, 235282003, 398261006, 303566003, 448190006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	265365007	3	1.0	[116680003, 260686004, 405813007]	265365007	[[116680003, 1], [260686004, 0], [405813007, 0]]	[[173586007, 265344001, 358575006, 28851001, 173590009, 173560002, 173588008, 304060006, 110772008, 303565004], [360021005, 48537004, 129407005, 257878002, 367558000, 257890000, 277763000, 256644001, 59444009, 14752007], [38848004, 714325007, 77763002, 9566001, 12515005, 70356001, 78540008, 9999005, 69682008, 32849002]]	[[116680003, 1], [260686004, 0], [405813007, 0]]	[[173586007, 265344001, 358575006, 28851001, 173590009, 173560002, 173588008, 304060006, 110772008, 303565004], [360021005, 48537004, 129407005, 257878002, 367558000, 257890000, 277763000, 256644001, 59444009, 14752007], [38848004, 714325007, 77763002, 9566001, 12515005, 70356001, 78540008, 9999005, 69682008, 32849002]]
