Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
citrilo - CoA liasa (sustancia)	89453007	sustancia	0	0	[424006, 66103001, 104743008, 124611007, 63307000, 37023004, 87033006, 785897001, 51880001, 79006006]	0	1.0	2	1.0	[116680003, 726542003]	424006	2	1.0	[116680003, 726542003]	424006	[[116680003, 0], [726542003, 0]]	[[21533003, 28598003, 304264009, 130944003, 1672007, 129922006, 74628008, 68101005, 130932001, 26160000], [736202003, 28767002, 86813000, 130859008, 2883002, 49846006, 130850007, 82671008, 19013008, 26304004]]	[[116680003, 0], [726542003, 0]]	[[21533003, 28598003, 304264009, 130944003, 1672007, 129922006, 74628008, 68101005, 130932001, 26160000], [736202003, 28767002, 86813000, 130859008, 2883002, 49846006, 130850007, 82671008, 19013008, 26304004]]
derivación para endoscopia (procedimiento)	266755007	procedimiento	0	0	[306730008, 183876007, 183822007, 440378000, 183875006, 306235002, 183597004, 183874005, 700274009, 310030000]	0	1.0	2	1.0	[116680003, 260686004]	306730008	2	1.0	[116680003, 260686004]	306730008	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 306132008, 306105003, 306157003, 183546007, 306138007, 306180006, 306158008, 308460009], [129276002, 424208002, 129278001, 129280007, 129265001, 44383000, 3457005, 129271007, 129430004, 367558000]]	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 306132008, 306105003, 306157003, 183546007, 306138007, 306180006, 306158008, 308460009], [129276002, 424208002, 129278001, 129280007, 129265001, 44383000, 3457005, 129271007, 129430004, 367558000]]
hipertrofia de papila anal (trastorno)	85316008	trastorno	2	2	[247206004, 830296000, 373650004, 255225007, 235582004, 110601005, 235588000, 109624002, 253238001, 235581006]	0	1.0	2	1.0	[116680003, 363698007]	247206004	3	0.6	[116676008, 116680003, 363698007]	373650004	[[116680003, -1], [363698007, -1]]	[[247201009, 249639002, 366252005, 249628000, 366249002, 300316009, 247143009, 365965002, 301250005, 366250002], [49475008, 88531004, 721900005, 721899000, 81016008, 78540008, 78722006, 47396005, 47612000, 56246009]]	[[116676008, 2], [116680003, -1], [363698007, -1]]	[[263939004, 235369008, 56246009, 111362001, 47396005, 61902006, 79648003, 88317000, 347954002, 123675000], [280273005, 126850006, 245440003, 34381000, 64153009, 174328000, 235369008, 59446006, 245442006, 245439000], [49475008, 47612000, 78540008, 235582004, 81016008, 721900005, 721899000, 235588000, 82139002, 78722006]]
clorhidrato de memantina (sustancia)	426610008	sustancia	0	0	[386856007, 108609002, 2991007, 395848002, 712691003, 395780006, 782180003, 734508002, 385555005, 703416003]	0	1.0	2	1.0	[116680003, 726542003]	386856007	2	1.0	[116680003, 726542003]	386856007	[[116680003, -1], [726542003, -1]]	[[372521009, 91384006, 418104001, 417422007, 429890005, 764357006, 18959002, 424380009, 373210007, 419614002], [734716009, 734690005, 734546009, 763159006, 734717000, 734735009, 788649003, 734720008, 734935001, 734619005]]	[[116680003, -1], [726542003, -1]]	[[372521009, 91384006, 418104001, 417422007, 429890005, 764357006, 18959002, 424380009, 373210007, 419614002], [734716009, 734690005, 734546009, 763159006, 734717000, 734735009, 788649003, 734720008, 734935001, 734619005]]
cloxacilina (sustancia)	373276005	sustancia	0	0	[96066001, 16492006, 387544009, 372873001, 387170002, 426208000, 96070009, 346320003, 121504003, 387091007]	0	1.0	2	1.0	[116680003, 726542003]	96066001	2	1.0	[116680003, 726542003]	96066001	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 360212004, 113727004, 68892006, 30714006, 838511009, 443474000, 292962002, 716530009], [768681000, 764148008, 88704000, 787994008, 428787002, 419241000, 80343000, 764436002, 387406002, 724423003]]	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 360212004, 113727004, 68892006, 30714006, 838511009, 443474000, 292962002, 716530009], [768681000, 764148008, 88704000, 787994008, 428787002, 419241000, 80343000, 764436002, 387406002, 724423003]]
enfermedad de Paget de metacarpiano (trastorno)	203338008	trastorno	0	0	[203349002, 203335006, 203344007, 203337003, 203334005, 203336007, 203342006, 203345008, 203343001, 203332009]	0	1.0	2	1.0	[116680003, 363698007]	203349002	2	1.0	[116680003, 363698007]	203349002	[[116680003, 0], [363698007, 1]]	[[2089002, 203356008, 111254007, 55413008, 203355007, 302728008, 84727000, 19836000, 196460002, 240681003], [312780007, 36455000, 119542006, 9498009, 11052003, 7160008, 126579006, 53884002, 272697009, 762009005]]	[[116680003, 0], [363698007, 1]]	[[2089002, 203356008, 111254007, 55413008, 203355007, 302728008, 84727000, 19836000, 196460002, 240681003], [312780007, 36455000, 119542006, 9498009, 11052003, 7160008, 126579006, 53884002, 272697009, 762009005]]
medición sérica de GH a 180 minutos (procedimiento)	313932005	procedimiento	0	0	[313902002, 313905000, 313926000, 313906004, 313931003, 313924002, 313908003, 313912009, 313903007, 313907008]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	[[116686009, 7], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 467082002, 703432000, 122591000, 444265006, 119364003, 119363009, 788707000], [395883003, 395886006, 395887002, 395885005, 109052005, 395870004, 427418003, 64488003, 448805009, 129495007], [313439006, 313879006, 313878003, 313877008, 271534009, 275761002, 271541003, 313873007, 412807000, 313874001], [129266000, 250258001, 313777004, 412988008, 104497009, 256644001, 257890000, 121712009, 270997002, 271050007]]	[[116686009, 7], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 467082002, 703432000, 122591000, 444265006, 119364003, 119363009, 788707000], [395883003, 395886006, 395887002, 395885005, 109052005, 395870004, 427418003, 64488003, 448805009, 129495007], [313439006, 313879006, 313878003, 313877008, 271534009, 275761002, 271541003, 313873007, 412807000, 313874001], [129266000, 250258001, 313777004, 412988008, 104497009, 256644001, 257890000, 121712009, 270997002, 271050007]]
sinfisectomía púbica (procedimiento)	133867001	procedimiento	2	2	[426006006, 263012009, 21922009, 724617000, 263038009, 280009001, 69119007, 239998007, 209716000, 416622005]	1	0.5	1	0.25	[116680003]	426006006	3	1.0	[116680003, 260686004, 405813007]	21922009	[[116680003, -1]]	[[397434007, 86375009, 264207005, 397454008, 276197005, 15246001, 782715005, 722551008, 63194008, 111805009]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[34896006, 108188006, 119608007, 70871006, 363158006, 76145000, 56783008, 263771001, 83599002, 278721002], [129298006, 129264002, 360021005, 277763000, 256644001, 257890000, 129299003, 281698007, 129325002, 302196006], [86988001, 735211005, 387521006, 336104003, 395842001, 387190006, 372834001, 732428001, 387227009, 395833008]]
campo quirúrgico para uso general, reutilizable, estéril (objeto físico)	470548001	objeto físico	0	0	[470401001, 470531009, 704736009, 701713004, 704914002, 701714005, 470556003, 718154001, 468446000, 700628001]	0	1.0	2	1.0	[840562008, 116680003]	470401001	2	1.0	[840562008, 116680003]	470401001	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 134823007, 275742001, 336964001, 718252008, 718249000, 129124008, 718251001, 391683007], [706785002, 464948004, 465470002, 469847005, 465180006, 700806004, 65105002, 470181009, 468647002, 706111009]]	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 134823007, 275742001, 336964001, 718252008, 718249000, 129124008, 718251001, 391683007], [706785002, 464948004, 465470002, 469847005, 465180006, 700806004, 65105002, 470181009, 468647002, 706111009]]
producto que contiene exactamente primidona 50 miligramos/1 mililitro, suspensión de liberación convencional para administración oral (fármaco de uso clínico)	371194003	fármaco de uso clínico	0	0	[408039005, 375391008, 324005008, 323888003, 323573004, 376631009, 322239002, 413804001, 784817005, 317430009]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	408039005	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	408039005	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385024007, 421366001, 422353003, 385171004, 385188006, 769120006, 422080000, 385071001, 385193009, 385027000], [780287000, 779213006, 778582000, 778799002, 780711005, 780698006, 779212001, 778635004, 778213003, 780098005], [38112003, 262049008, 262052000, 708708008, 261768000, 82609006, 697941000, 264614004, 697940004, 129480005], [732774003, 278495003, 278496002, 409646007, 409079006, 409645006, 387256009, 76152003, 235469009, 113087005], [258684004, 408169001, 414718005, 418148006, 418670008, 258916009, 258797006, 258798001, 427264006, 258685003], [258773002, 419346007, 259035002, 418261000, 419805009, 258952008, 418342002, 414733002, 426229009, 418948007], [387256009, 113087005, 387244008, 254253000, 295991009, 387222003, 386984001, 269870004, 387572002, 395755006], [38112003, 262049008, 262052000, 708708008, 261768000, 82609006, 697941000, 264614004, 697940004, 129480005], [387256009, 113087005, 387244008, 254253000, 295991009, 387222003, 386984001, 269870004, 387572002, 395755006]]	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385024007, 421366001, 422353003, 385171004, 385188006, 769120006, 422080000, 385071001, 385193009, 385027000], [780287000, 779213006, 778582000, 778799002, 780711005, 780698006, 779212001, 778635004, 778213003, 780098005], [38112003, 262049008, 262052000, 708708008, 261768000, 82609006, 697941000, 264614004, 697940004, 129480005], [732774003, 278495003, 278496002, 409646007, 409079006, 409645006, 387256009, 76152003, 235469009, 113087005], [258684004, 408169001, 414718005, 418148006, 418670008, 258916009, 258797006, 258798001, 427264006, 258685003], [258773002, 419346007, 259035002, 418261000, 419805009, 258952008, 418342002, 414733002, 426229009, 418948007], [387256009, 113087005, 387244008, 254253000, 295991009, 387222003, 386984001, 269870004, 387572002, 395755006], [38112003, 262049008, 262052000, 708708008, 261768000, 82609006, 697941000, 264614004, 697940004, 129480005], [387256009, 113087005, 387244008, 254253000, 295991009, 387222003, 386984001, 269870004, 387572002, 395755006]]
