Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
insuficiencia respiratoria hipoxémica crónica reagudizada (trastorno)	10672271000119100	trastorno	0	0	[7361000175106, 67905004, 20091000175107, 428173007, 426896000, 709111008, 709110009, 427896006, 10676831000119101, 735386008]	0	1.0	3	1.0	[116680003, 263502005, 363698007]	7361000175106	3	1.0	[116680003, 263502005, 363698007]	7361000175106	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 428173007, 427896006, 20091000175107, 426896000, 709111008, 443344007, 236433006, 709110009], [255212004, 90734009, 238561006, 314017009, 160900005, 236582008, 25649003, 402219005, 716771000, 402221000], [20139000, 50043002, 448708002, 118969007, 268925001, 386043001, 287532007, 303814000, 127275008, 700272008]]	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 428173007, 427896006, 20091000175107, 426896000, 709111008, 443344007, 236433006, 709110009], [255212004, 90734009, 238561006, 314017009, 160900005, 236582008, 25649003, 402219005, 716771000, 402221000], [20139000, 50043002, 448708002, 118969007, 268925001, 386043001, 287532007, 303814000, 127275008, 700272008]]
resonancia magnética de columna vertebral de feto (procedimiento)	443079000	procedimiento	0	0	[241645008, 241648005, 711185003, 241647000, 432152009, 241646009, 711184004, 417726009, 419356006, 431985004]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	241645008	3	1.0	[116680003, 260686004, 405813007]	241645008	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 411571000119106, 495741000119105, 411611000119102, 394451000119106, 571891000119109, 764568007, 396171000119100, 409771000119104], [312250003, 764577000, 4251000179103, 16327691000119101, 382911000119105, 764550009, 719178004, 16334561000119101, 408548005, 764571004], [53418001, 30340003, 75160005, 304037003, 362665007, 6989001, 699692001, 699691008, 286591006, 7874003]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 411571000119106, 495741000119105, 411611000119102, 394451000119106, 571891000119109, 764568007, 396171000119100, 409771000119104], [312250003, 764577000, 4251000179103, 16327691000119101, 382911000119105, 764550009, 719178004, 16334561000119101, 408548005, 764571004], [53418001, 30340003, 75160005, 304037003, 362665007, 6989001, 699692001, 699691008, 286591006, 7874003]]
llanto excesivo en el recién nacido (hallazgo)	95629002	hallazgo	0	0	[240301009, 735747007, 48000002, 431335002, 87476004, 134251000119105, 51978008, 315420004, 276715006, 433237003]	0	1.0	2	1.0	[116680003, 363714003]	240301009	2	1.0	[116680003, 363714003]	240301009	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 371105007, 134251000119105, 431335002, 735747007, 87476004, 48000002, 276715006, 433237003], [364645004, 364660001, 364656004, 365968000, 110353005, 364647007, 364663004, 364777007, 364393001, 363896009]]	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 371105007, 134251000119105, 431335002, 735747007, 87476004, 48000002, 276715006, 433237003], [364645004, 364660001, 364656004, 365968000, 110353005, 364647007, 364663004, 364777007, 364393001, 363896009]]
obtención y preparación de epiplón mayor (procedimiento)	180850006	procedimiento	2	2	[256777008, 733474006, 180826009, 262886005, 177961005, 238307009, 35366003, 309065004, 180793002, 180718007]	0	1.0	1	1.0	[116680003]	256777008	3	1.0	[116680003, 260686004, 405813007]	180826009	[[116680003, -1]]	[[180846004, 180718007, 309065004, 180851005, 309069005, 180827000, 180793002, 180662008, 427150001, 180753000]]	[[116680003, 9], [260686004, 0], [405813007, -1]]	[[360025001, 180660000, 74909004, 233462003, 448365004, 44945006, 89106004, 57299007, 67954006, 53958007], [360025001, 233462003, 180660000, 53958007, 448365004, 74909004, 67954006, 439587001, 709107002, 448361008], [245076006, 280342008, 245085006, 22756007, 362925006, 245110006, 307037006, 35366003, 245136004, 245095004]]
catarata en hipoparatiroidismo (trastorno)	231971006	trastorno	0	0	[717893006, 247064005, 95724003, 36976004, 359743001, 128306009, 193570009, 285096004, 240091005, 717894000]	0	1.0	4	1.0	[116676008, 116680003, 363698007, 42752001]	717893006	4	1.0	[116676008, 116680003, 363698007, 42752001]	717893006	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 38422002, 50822002, 371880002, 370950002, 401180009, 36350006, 19730000, 371879000, 128308005], [128306009, 193570009, 285096004, 247064005, 95724003, 404628003, 12195004, 267626000, 95723009, 68216000], [78076003, 840672002, 246921007, 840671009, 225701002, 247051009, 251780005, 463501001, 251779007, 738952007], [36976004, 359743001, 190455009, 237654002, 240091005, 359742006, 75316000, 63981007, 717903003, 725036000]]	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 38422002, 50822002, 371880002, 370950002, 401180009, 36350006, 19730000, 371879000, 128308005], [128306009, 193570009, 285096004, 247064005, 95724003, 404628003, 12195004, 267626000, 95723009, 68216000], [78076003, 840672002, 246921007, 840671009, 225701002, 247051009, 251780005, 463501001, 251779007, 738952007], [36976004, 359743001, 190455009, 237654002, 240091005, 359742006, 75316000, 63981007, 717903003, 725036000]]
placa superior de laminilla espiral coclear [como un todo] (estructura corporal)	729132006	estructura corporal	0	0	[729131004, 729129008, 729130003, 729128000, 729149004, 279790004, 279840005, 149380004, 729148007, 730956009]	0	1.0	2	1.0	[116680003, 272741003]	729131004	2	1.0	[116680003, 272741003]	729131004	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 279788000, 279791000, 279843007, 729131004, 14596009, 279786001, 4871003], [182353008, 272424004, 362874006, 709880000, 729527002, 362603002, 361922007, 362602007, 369259000, 384727002]]	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 279788000, 279791000, 279843007, 729131004, 14596009, 279786001, 4871003], [182353008, 272424004, 362874006, 709880000, 729527002, 362603002, 361922007, 362602007, 369259000, 384727002]]
histerectomía vaginal asistida por laparoscopia con salpingo-ooforectomía bilateral (procedimiento)	441820006	procedimiento	0	0	[75835007, 739674007, 739673001, 739670003, 739669004, 608806004, 116144002, 414575003, 739672006, 739671004]	0	1.0	5	1.0	[116680003, 424876005, 405813007, 260686004, 425391005]	75835007	5	1.0	[116680003, 424876005, 405813007, 260686004, 425391005]	75835007	[[116680003, -1], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[739674007, 739673001, 739669004, 739670003, 116144002, 739672006, 739671004, 429763009, 740515000, 740514001], [739673001, 739674007, 116144002, 739671004, 739672006, 429763009, 739669004, 739670003, 414575003, 609275002], [739673001, 739674007, 116144002, 429763009, 739671004, 739672006, 391996005, 739669004, 739670003, 391083006], [739673001, 739674007, 391996005, 429763009, 765469005, 765470006, 391083006, 116144002, 739671004, 739672006], [739674007, 739673001, 609275002, 116144002, 609230000, 739672006, 739671004, 429763009, 739669004, 739670003]]	[[116680003, -1], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[739674007, 739673001, 739669004, 739670003, 116144002, 739672006, 739671004, 429763009, 740515000, 740514001], [739673001, 739674007, 116144002, 739671004, 739672006, 429763009, 739669004, 739670003, 414575003, 609275002], [739673001, 739674007, 116144002, 429763009, 739671004, 739672006, 391996005, 739669004, 739670003, 391083006], [739673001, 739674007, 391996005, 429763009, 765469005, 765470006, 391083006, 116144002, 739671004, 739672006], [739674007, 739673001, 609275002, 116144002, 609230000, 739672006, 739671004, 429763009, 739669004, 739670003]]
síndrome de Bloom (trastorno)	4434006	trastorno	0	4	[32123005, 427698009, 309776008, 277850002, 278098005, 230264003, 24956004, 76129002, 4283007, 403839008]	1	0.6667000000000001	1	1.0	[116680003]	32123005	1	0.5	[116680003]	278098005	[[116680003, -1]]	[[5181007, 444756000, 237979002, 444755001, 238043005, 237913008, 190724004, 190722000, 16754006, 60853003]]	[[116680003, -1]]	[[267811000, 37111008, 403344005, 279425004, 247551000, 12496007, 403345006, 386045008, 267808001, 254230001]]
síndrome de aspiración de meconio (trastorno)	206292002	trastorno	0	0	[278927005, 77925001, 119340004, 276397000, 10269001, 276541002, 206528005, 206294001, 117695009, 232655007]	0	1.0	3	0.75	[246454002, 116680003, 363698007]	278927005	3	0.75	[246454002, 116680003, 363698007]	278927005	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[32123005, 427698009, 309776008, 277850002, 278098005, 230264003, 24956004, 76129002, 4283007, 403839008], [276533002, 205812004, 10269001, 129571008, 205826008, 155597006, 213015009, 31705006, 112964009, 129892000], [82094008, 58675001, 47005005, 321667001, 408418009, 309168004, 87200008, 20800006, 72869002, 15562006]]	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[32123005, 427698009, 309776008, 277850002, 278098005, 230264003, 24956004, 76129002, 4283007, 403839008], [276533002, 205812004, 10269001, 129571008, 205826008, 155597006, 213015009, 31705006, 112964009, 129892000], [82094008, 58675001, 47005005, 321667001, 408418009, 309168004, 87200008, 20800006, 72869002, 15562006]]
estudios de captación/excreción de isótopos (procedimiento)	169123003	procedimiento	0	0	[71977002, 241386007, 12341000, 241444000, 50621006, 252262004, 262201007, 7656009, 250725006, 10939000]	0	1.0	3	1.0	[116680003, 260686004, 424361007]	71977002	3	1.0	[116680003, 260686004, 424361007]	71977002	[[116680003, -1], [260686004, -1], [424361007, -1]]	[[373205008, 399319009, 399019003, 463542003, 108294005, 371572003, 463310008, 108300008, 830201002, 466120003], [5608002, 252262004, 250725006, 412853007, 63911002, 45111007, 250720001, 250214001, 251395005, 444125003], [91495004, 88090008, 68929009, 52646004, 67266008, 29043006, 12414006, 38794009, 111071000, 1540001]]	[[116680003, -1], [260686004, -1], [424361007, -1]]	[[373205008, 399319009, 399019003, 463542003, 108294005, 371572003, 463310008, 108300008, 830201002, 466120003], [5608002, 252262004, 250725006, 412853007, 63911002, 45111007, 250720001, 250214001, 251395005, 444125003], [91495004, 88090008, 68929009, 52646004, 67266008, 29043006, 12414006, 38794009, 111071000, 1540001]]
