Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
insuficiencia respiratoria hipoxémica crónica reagudizada (trastorno)	10672271000119100	trastorno	0	0	[7361000175106, 20091000175107, 67905004, 428173007, 426896000, 709111008, 709110009, 427896006, 735386008, 10676831000119101]	0	1.0	3	1.0	[116680003, 263502005, 363698007]	7361000175106	3	1.0	[116680003, 263502005, 363698007]	7361000175106	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 20091000175107, 428173007, 427896006, 426896000, 709111008, 236433006, 709110009, 735386008], [255212004, 314017009, 90734009, 236582008, 238561006, 402219005, 402221000, 85628007, 203375003, 32979008], [20139000, 118969007, 714323000, 312419003, 50043002, 113257007, 86762007, 21514008, 268925001, 448708002]]	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 20091000175107, 428173007, 427896006, 426896000, 709111008, 236433006, 709110009, 735386008], [255212004, 314017009, 90734009, 236582008, 238561006, 402219005, 402221000, 85628007, 203375003, 32979008], [20139000, 118969007, 714323000, 312419003, 50043002, 113257007, 86762007, 21514008, 268925001, 448708002]]
resonancia magnética de columna vertebral de feto (procedimiento)	443079000	procedimiento	0	0	[241645008, 711185003, 241648005, 711184004, 241646009, 241647000, 432152009, 430021001, 711187006, 417525006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	241645008	3	1.0	[116680003, 260686004, 405813007]	241645008	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 764568007, 411571000119106, 394451000119106, 495741000119105, 411611000119102, 764542000, 571891000119109, 409771000119104], [312250003, 4251000179103, 764577000, 16327691000119101, 764550009, 489801000119103, 382911000119105, 408548005, 16334561000119101, 388321000119101], [53418001, 6989001, 3865001, 7874003, 304037003, 30340003, 699692001, 75160005, 699691008, 297172009]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 764568007, 411571000119106, 394451000119106, 495741000119105, 411611000119102, 764542000, 571891000119109, 409771000119104], [312250003, 4251000179103, 764577000, 16327691000119101, 764550009, 489801000119103, 382911000119105, 408548005, 16334561000119101, 388321000119101], [53418001, 6989001, 3865001, 7874003, 304037003, 30340003, 699692001, 75160005, 699691008, 297172009]]
llanto excesivo en el recién nacido (hallazgo)	95629002	hallazgo	0	0	[240301009, 51978008, 87476004, 72552008, 431335002, 134251000119105, 276715006, 735747007, 433237003, 48000002]	0	1.0	2	1.0	[116680003, 363714003]	240301009	2	1.0	[116680003, 363714003]	240301009	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 206566008, 87476004, 206567004, 134251000119105, 51978008, 276714005, 431335002, 276717003], [364645004, 364660001, 364656004, 365968000, 228282009, 364393001, 364654001, 364663004, 363896009, 364647007]]	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 206566008, 87476004, 206567004, 134251000119105, 51978008, 276714005, 431335002, 276717003], [364645004, 364660001, 364656004, 365968000, 228282009, 364393001, 364654001, 364663004, 363896009, 364647007]]
obtención y preparación de epiplón mayor (procedimiento)	180850006	procedimiento	0	0	[180826009, 256777008, 238307009, 180793002, 180851005, 309069005, 180662008, 733474006, 309065004, 262886005]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	180826009	3	1.0	[116680003, 260686004, 405813007]	180826009	[[116680003, 1], [260686004, 0], [405813007, -1]]	[[44945006, 53958007, 418926001, 57299007, 180660000, 445223007, 67954006, 233462003, 360025001, 74909004], [360025001, 129269007, 419656003, 257915005, 445223007, 53958007, 367559008, 418926001, 129304002, 473162000], [245076006, 280342008, 245136004, 305042004, 245077002, 81440007, 40717002, 781444009, 245095004, 25509000]]	[[116680003, 1], [260686004, 0], [405813007, -1]]	[[44945006, 53958007, 418926001, 57299007, 180660000, 445223007, 67954006, 233462003, 360025001, 74909004], [360025001, 129269007, 419656003, 257915005, 445223007, 53958007, 367559008, 418926001, 129304002, 473162000], [245076006, 280342008, 245136004, 305042004, 245077002, 81440007, 40717002, 781444009, 245095004, 25509000]]
catarata en hipoparatiroidismo (trastorno)	231971006	trastorno	0	0	[717893006, 717894000, 240091005, 36976004, 76309006, 237658004, 267626000, 128306009, 193570009, 285096004]	0	1.0	4	1.0	[116676008, 116680003, 363698007, 42752001]	717893006	4	1.0	[116676008, 116680003, 363698007, 42752001]	717893006	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 50822002, 370950002, 36350006, 64634000, 19730000, 268160006, 49755003, 47740000, 225497005], [128306009, 193570009, 285096004, 732720009, 110998005, 732713002, 95724003, 462619008, 247064005, 68216000], [78076003, 40049005, 280536008, 840672002, 840671009, 246917000, 302151004, 20842008, 231795004, 38881003], [36976004, 359743001, 237654002, 58976002, 190455009, 237658004, 237659007, 359742006, 89965003, 111408001]]	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 50822002, 370950002, 36350006, 64634000, 19730000, 268160006, 49755003, 47740000, 225497005], [128306009, 193570009, 285096004, 732720009, 110998005, 732713002, 95724003, 462619008, 247064005, 68216000], [78076003, 40049005, 280536008, 840672002, 840671009, 246917000, 302151004, 20842008, 231795004, 38881003], [36976004, 359743001, 237654002, 58976002, 190455009, 237658004, 237659007, 359742006, 89965003, 111408001]]
placa superior de laminilla espiral coclear [como un todo] (estructura corporal)	729132006	estructura corporal	0	0	[729131004, 729129008, 279790004, 729130003, 729128000, 729149004, 279840005, 729148007, 730956009, 279785002]	0	1.0	2	1.0	[116680003, 272741003]	729131004	2	1.0	[116680003, 272741003]	729131004	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 279788000, 4871003, 279791000, 729131004, 279786001, 279843007, 730956009], [182353008, 272424004, 709880000, 46669005, 437882009, 318340006, 24614000, 729527002, 732114000, 731781008]]	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 279788000, 4871003, 279791000, 729131004, 279786001, 279843007, 730956009], [182353008, 272424004, 709880000, 46669005, 437882009, 318340006, 24614000, 729527002, 732114000, 731781008]]
histerectomía vaginal asistida por laparoscopia con salpingo-ooforectomía bilateral (procedimiento)	441820006	procedimiento	0	0	[739674007, 739673001, 414575003, 116144002, 739670003, 739669004, 75835007, 739672006, 302190000, 739671004]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	739674007	3	1.0	[116680003, 260686004, 405813007]	739674007	[[116680003, 0], [260686004, -1], [405813007, -1]]	[[75835007, 608806004, 414575003, 50774009, 41330009, 609230000, 302190000, 302191001, 1390003, 446223002], [75835007, 608806004, 261519002, 1390003, 447517002, 60186002, 8192007, 446679008, 90527009, 63185002], [33015000, 236938008, 81504007, 193331004, 258533006, 287945002, 287932001, 608893003, 83301008, 314793001]]	[[116680003, 0], [260686004, -1], [405813007, -1]]	[[75835007, 608806004, 414575003, 50774009, 41330009, 609230000, 302190000, 302191001, 1390003, 446223002], [75835007, 608806004, 261519002, 1390003, 447517002, 60186002, 8192007, 446679008, 90527009, 63185002], [33015000, 236938008, 81504007, 193331004, 258533006, 287945002, 287932001, 608893003, 83301008, 314793001]]
síndrome de Bloom (trastorno)	4434006	trastorno	0	0	[48982009, 55602000, 765212008, 771442003, 32643003, 773404000, 1779005, 724207001, 359569009, 70943004]	0	1.0	3	0.75	[116680003, 370135005, 246075003]	48982009	3	0.75	[116680003, 370135005, 246075003]	48982009	[[116680003, -1], [370135005, 5], [246075003, -1]]	[[23502006, 426637005, 240670001, 714327004, 429423007, 240669002, 230150008, 230605007, 310566009, 87961002], [441862004, 415178003, 719982003, 308489006, 472964009, 308490002, 609404002, 442614005, 36272005, 263680009], [112277009, 12220009, 441352001, 424847007, 425200003, 422788000, 407467009, 424663002, 450857000, 396747005]]	[[116680003, -1], [370135005, 5], [246075003, -1]]	[[23502006, 426637005, 240670001, 714327004, 429423007, 240669002, 230150008, 230605007, 310566009, 87961002], [441862004, 415178003, 719982003, 308489006, 472964009, 308490002, 609404002, 442614005, 36272005, 263680009], [112277009, 12220009, 441352001, 424847007, 425200003, 422788000, 407467009, 424663002, 450857000, 396747005]]
síndrome de aspiración de meconio (trastorno)	206292002	trastorno	0	0	[278927005, 10269001, 77925001, 129571008, 276540001, 206294001, 276541002, 427320001, 58849003, 191853003]	0	1.0	3	0.75	[246454002, 116680003, 363698007]	278927005	3	0.75	[246454002, 116680003, 363698007]	278927005	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[724207001, 90549003, 771442003, 350353007, 49984004, 32123005, 32680009, 722065002, 236422008, 230191005], [276533002, 10269001, 129571008, 205826008, 205482002, 427698009, 154081000119108, 14361000087105, 205812004, 155597006], [82094008, 58675001, 47005005, 321667001, 408418009, 119253004, 87200008, 15562006, 83142001, 72869002]]	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[724207001, 90549003, 771442003, 350353007, 49984004, 32123005, 32680009, 722065002, 236422008, 230191005], [276533002, 10269001, 129571008, 205826008, 205482002, 427698009, 154081000119108, 14361000087105, 205812004, 155597006], [82094008, 58675001, 47005005, 321667001, 408418009, 119253004, 87200008, 15562006, 83142001, 72869002]]
estudios de captación/excreción de isótopos (procedimiento)	169123003	procedimiento	0	0	[71977002, 241386007, 241406009, 50621006, 12341000, 7656009, 706951006, 69720006, 10939000, 56987003]	0	1.0	3	1.0	[116680003, 260686004, 424361007]	71977002	3	1.0	[116680003, 260686004, 424361007]	71977002	[[116680003, 8], [260686004, -1], [424361007, -1]]	[[373205008, 399319009, 399019003, 252820003, 371572003, 767437000, 467910001, 767427005, 363679005, 4201000179104], [63911002, 394951002, 251395005, 444125003, 313591008, 313676001, 313970009, 313824003, 252262004, 443779006], [29043006, 33218006, 90567005, 12414006, 67266008, 14195003, 31947001, 49069005, 2264001, 14146003]]	[[116680003, 8], [260686004, -1], [424361007, -1]]	[[373205008, 399319009, 399019003, 252820003, 371572003, 767437000, 467910001, 767427005, 363679005, 4201000179104], [63911002, 394951002, 251395005, 444125003, 313591008, 313676001, 313970009, 313824003, 252262004, 443779006], [29043006, 33218006, 90567005, 12414006, 67266008, 14195003, 31947001, 49069005, 2264001, 14146003]]
