Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
insuficiencia respiratoria hipoxémica crónica reagudizada (trastorno)	10672271000119100	trastorno	0	0	[7361000175106, 20091000175107, 67905004, 428173007, 426896000, 709111008, 709110009, 427896006, 735386008, 10676831000119101]	0	1.0	3	1.0	[116680003, 263502005, 363698007]	7361000175106	3	1.0	[116680003, 263502005, 363698007]	7361000175106	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 20091000175107, 428173007, 427896006, 709111008, 426896000, 236433006, 443344007, 10676831000119101], [255212004, 314017009, 90734009, 238561006, 236582008, 402219005, 402221000, 702715008, 203375003, 32979008], [20139000, 312419003, 50043002, 448708002, 714323000, 118969007, 386043001, 268925001, 86762007, 363121006]]	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 20091000175107, 428173007, 427896006, 709111008, 426896000, 236433006, 443344007, 10676831000119101], [255212004, 314017009, 90734009, 238561006, 236582008, 402219005, 402221000, 702715008, 203375003, 32979008], [20139000, 312419003, 50043002, 448708002, 714323000, 118969007, 386043001, 268925001, 86762007, 363121006]]
resonancia magnética de columna vertebral de feto (procedimiento)	443079000	procedimiento	0	0	[241645008, 711185003, 241648005, 241647000, 432152009, 431985004, 417726009, 711184004, 419636004, 419356006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	241645008	3	1.0	[116680003, 260686004, 405813007]	241645008	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 495741000119105, 411571000119106, 411611000119102, 394451000119106, 571891000119109, 764568007, 396171000119100, 409771000119104], [312250003, 764577000, 4251000179103, 16327691000119101, 382911000119105, 764550009, 16334561000119101, 396161000119106, 489801000119103, 408548005], [53418001, 304037003, 6989001, 75160005, 3865001, 30340003, 699692001, 699691008, 7874003, 297174005]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 495741000119105, 411571000119106, 411611000119102, 394451000119106, 571891000119109, 764568007, 396171000119100, 409771000119104], [312250003, 764577000, 4251000179103, 16327691000119101, 382911000119105, 764550009, 16334561000119101, 396161000119106, 489801000119103, 408548005], [53418001, 304037003, 6989001, 75160005, 3865001, 30340003, 699692001, 699691008, 7874003, 297174005]]
llanto excesivo en el recién nacido (hallazgo)	95629002	hallazgo	0	0	[240301009, 431335002, 48000002, 87476004, 433237003, 735747007, 34831003, 70612009, 276715006, 72552008]	0	1.0	2	1.0	[116680003, 363714003]	240301009	2	1.0	[116680003, 363714003]	240301009	[[116680003, -1], [363714003, -1]]	[[72552008, 206567004, 49415001, 371105007, 431335002, 206566008, 48000002, 87476004, 276715006, 433237003], [364645004, 364656004, 365968000, 364660001, 228282009, 364654001, 364393001, 364663004, 473344002, 363896009]]	[[116680003, -1], [363714003, -1]]	[[72552008, 206567004, 49415001, 371105007, 431335002, 206566008, 48000002, 87476004, 276715006, 433237003], [364645004, 364656004, 365968000, 364660001, 228282009, 364654001, 364393001, 364663004, 473344002, 363896009]]
obtención y preparación de epiplón mayor (procedimiento)	180850006	procedimiento	0	0	[180826009, 256777008, 180718007, 733474006, 262888006, 309065004, 180851005, 177961005, 262886005, 238307009]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	180826009	3	1.0	[116680003, 260686004, 405813007]	180826009	[[116680003, 8], [260686004, 0], [405813007, -1]]	[[360025001, 74909004, 180660000, 44945006, 233462003, 67954006, 448365004, 57299007, 53958007, 89106004], [360025001, 419656003, 53958007, 233462003, 448361008, 448365004, 67954006, 180660000, 74909004, 439587001], [245076006, 245136004, 245085006, 245183002, 280342008, 25541006, 362925006, 81440007, 245110006, 82465007]]	[[116680003, 8], [260686004, 0], [405813007, -1]]	[[360025001, 74909004, 180660000, 44945006, 233462003, 67954006, 448365004, 57299007, 53958007, 89106004], [360025001, 419656003, 53958007, 233462003, 448361008, 448365004, 67954006, 180660000, 74909004, 439587001], [245076006, 245136004, 245085006, 245183002, 280342008, 25541006, 362925006, 81440007, 245110006, 82465007]]
catarata en hipoparatiroidismo (trastorno)	231971006	trastorno	0	0	[717894000, 717893006, 128306009, 193570009, 285096004, 36976004, 267626000, 95724003, 51044000, 237658004]	0	1.0	4	1.0	[116676008, 116680003, 363698007, 42752001]	717894000	4	1.0	[116676008, 116680003, 363698007, 42752001]	717894000	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 50822002, 370950002, 36350006, 247075009, 64634000, 401180009, 268160006, 247057008, 840576009], [128306009, 193570009, 285096004, 247064005, 95724003, 68216000, 95723009, 267626000, 846743000, 12195004], [78076003, 40049005, 280536008, 840672002, 70278005, 38881003, 840671009, 72345007, 88258005, 302151004], [36976004, 58976002, 359743001, 237659007, 237658004, 190455009, 237654002, 717903003, 359742006, 240091005]]	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 50822002, 370950002, 36350006, 247075009, 64634000, 401180009, 268160006, 247057008, 840576009], [128306009, 193570009, 285096004, 247064005, 95724003, 68216000, 95723009, 267626000, 846743000, 12195004], [78076003, 40049005, 280536008, 840672002, 70278005, 38881003, 840671009, 72345007, 88258005, 302151004], [36976004, 58976002, 359743001, 237659007, 237658004, 190455009, 237654002, 717903003, 359742006, 240091005]]
placa superior de laminilla espiral coclear [como un todo] (estructura corporal)	729132006	estructura corporal	0	0	[729131004, 729129008, 729130003, 729128000, 729149004, 279790004, 730956009, 729148007, 279840005, 368959001]	0	1.0	2	1.0	[116680003, 272741003]	729131004	2	1.0	[116680003, 272741003]	729131004	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 729131004, 279788000, 279791000, 279786001, 729129008, 279843007, 4871003], [182353008, 46669005, 384727002, 709880000, 437882009, 24614000, 272424004, 180919005, 729527002, 369086009]]	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 729131004, 279788000, 279791000, 279786001, 729129008, 279843007, 4871003], [182353008, 46669005, 384727002, 709880000, 437882009, 24614000, 272424004, 180919005, 729527002, 369086009]]
histerectomía vaginal asistida por laparoscopia con salpingo-ooforectomía bilateral (procedimiento)	441820006	procedimiento	0	0	[414575003, 75835007, 739670003, 116144002, 739669004, 739673001, 739674007, 608806004, 302190000, 302191001]	0	1.0	4	1.0	[425391005, 116680003, 260686004, 405813007]	414575003	4	1.0	[425391005, 116680003, 260686004, 405813007]	414575003	[[425391005, -1], [116680003, -1], [260686004, 0], [405813007, -1]]	[[75835007, 608806004, 73632009, 41330009, 1390003, 50774009, 63487001, 446222007, 446223002, 265056007], [86477000, 29529008, 110645005, 413145007, 440231004, 110636009, 739673001, 739674007, 739669004, 49493009], [129304002, 75835007, 608806004, 448539002, 129345005, 261519002, 129305001, 129308004, 54490004, 442837002], [181446000, 729167006, 181452004, 362253003, 729166002, 424336009, 245479009, 263354004, 255782009, 278867007]]	[[425391005, -1], [116680003, -1], [260686004, 0], [405813007, -1]]	[[75835007, 608806004, 73632009, 41330009, 1390003, 50774009, 63487001, 446222007, 446223002, 265056007], [86477000, 29529008, 110645005, 413145007, 440231004, 110636009, 739673001, 739674007, 739669004, 49493009], [129304002, 75835007, 608806004, 448539002, 129345005, 261519002, 129305001, 129308004, 54490004, 442837002], [181446000, 729167006, 181452004, 362253003, 729166002, 424336009, 245479009, 263354004, 255782009, 278867007]]
síndrome de Bloom (trastorno)	4434006	trastorno	0	0	[32643003, 55602000, 46288008, 32123005, 715441004, 90549003, 80138003, 773404000, 722296002, 48982009]	0	1.0	2	0.5	[116676008, 116680003]	32643003	2	0.5	[116676008, 116680003]	32643003	[[116676008, -1], [116680003, -1]]	[[409774005, 409777003, 409776007, 72724002, 723198002, 409775006, 708039003, 127582006, 417373000, 123627005], [73160007, 469119008, 13082000, 263734003, 8690003, 233747001, 302453007, 9993006, 177847001, 169058003]]	[[116676008, -1], [116680003, -1]]	[[409774005, 409777003, 409776007, 72724002, 723198002, 409775006, 708039003, 127582006, 417373000, 123627005], [73160007, 469119008, 13082000, 263734003, 8690003, 233747001, 302453007, 9993006, 177847001, 169058003]]
síndrome de aspiración de meconio (trastorno)	206292002	trastorno	0	0	[278927005, 77925001, 10269001, 119340004, 129571008, 117695009, 249529000, 44075003, 447031008, 276541002]	0	1.0	3	0.75	[246454002, 116680003, 363698007]	278927005	3	0.75	[246454002, 116680003, 363698007]	278927005	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[32123005, 90549003, 46288008, 771442003, 724207001, 236422008, 74320008, 32680009, 55602000, 350353007], [276533002, 10269001, 129571008, 205826008, 205812004, 771178004, 313426007, 426672008, 14361000087105, 24750000], [82094008, 58675001, 47005005, 321667001, 119253004, 15562006, 408418009, 89187006, 87200008, 309168004]]	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[32123005, 90549003, 46288008, 771442003, 724207001, 236422008, 74320008, 32680009, 55602000, 350353007], [276533002, 10269001, 129571008, 205826008, 205812004, 771178004, 313426007, 426672008, 14361000087105, 24750000], [82094008, 58675001, 47005005, 321667001, 119253004, 15562006, 408418009, 89187006, 87200008, 309168004]]
estudios de captación/excreción de isótopos (procedimiento)	169123003	procedimiento	0	0	[71977002, 12341000, 50621006, 7656009, 241386007, 470270004, 241406009, 241444000, 706951006, 303907003]	0	1.0	3	1.0	[116680003, 260686004, 424361007]	71977002	3	1.0	[116680003, 260686004, 424361007]	71977002	[[116680003, 5], [260686004, 2], [424361007, 0]]	[[373205008, 399319009, 399019003, 252820003, 108294005, 363679005, 830201002, 767427005, 371572003, 467910001], [5608002, 250720001, 312421008, 63911002, 412853007, 444125003, 29518009, 67582008, 313824003, 250725006], [89457008, 33638001, 29043006, 40670003, 37930007, 12414006, 708552003, 430046001, 3816006, 269800003]]	[[116680003, 5], [260686004, 2], [424361007, 0]]	[[373205008, 399319009, 399019003, 252820003, 108294005, 363679005, 830201002, 767427005, 371572003, 467910001], [5608002, 250720001, 312421008, 63911002, 412853007, 444125003, 29518009, 67582008, 313824003, 250725006], [89457008, 33638001, 29043006, 40670003, 37930007, 12414006, 708552003, 430046001, 3816006, 269800003]]
