Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
supervisión de embarazo de alto riesgo con antecedente de muerte intrauterina (régimen/tratamiento)	713234005	régimen/tratamiento	0	0	[713233004, 713241004, 702740001, 713242006, 32531000119102, 713240003, 10761551000119100, 713239000, 702739003, 713238008]	0	1.0	2	1.0	[116680003, 363702006]	713233004	2	1.0	[116680003, 363702006]	713233004	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 47200007, 713242006, 386322007, 702742009, 10761551000119100, 10761591000119105], [47200007, 702738006, 386322007, 237239003, 702741002, 15508007, 401330008, 702758007, 74491000119109, 713242006]]	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 47200007, 713242006, 386322007, 702742009, 10761551000119100, 10761591000119105], [47200007, 702738006, 386322007, 237239003, 702741002, 15508007, 401330008, 702758007, 74491000119109, 713242006]]
linfoma semejante a hidroa vacciniforme (trastorno)	763719001	trastorno	2	2	[450907007, 789440003, 200837006, 782910009, 733875004, 419094004, 450911001, 783143001, 866098005, 277654008]	0	1.0	1	1.0	[116680003]	450907007	3	0.75	[116676008, 116680003, 246075003]	200837006	[[116680003, 6]]	[[789440003, 450907007, 722958008, 200837006, 762316003, 703801008, 277466009, 414629003, 397351004, 445964006]]	[[116676008, 0], [116680003, -1], [246075003, -1]]	[[450907007, 789440003, 419094004, 733875004, 721718003, 420969009, 277622004, 770896003, 371134001, 419662008], [238513004, 733210008, 698253007, 762664003, 733209003, 425893002, 466293001, 218196008, 440069001, 736883000], [286631004, 450907007, 286632006, 403721009, 733210008, 41355003, 403714009, 464184007, 403713003, 419201009]]
cinamil - alcohol deshidrogenasa (sustancia)	69095004	sustancia	0	0	[13305006, 45717000, 26148001, 26753001, 68826003, 43821000, 79211004, 87336008, 34690002, 129992001]	1	0.75	2	1.0	[116680003, 726542003]	13305006	2	1.0	[116680003, 726542003]	13305006	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 68101005, 130944003, 784019007, 130945002, 26160000, 130932001, 771387000, 28598003], [736206000, 129961003, 130097007, 129941009, 130126007, 130134001, 40588002, 130161001, 130154000, 130088008]]	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 68101005, 130944003, 784019007, 130945002, 26160000, 130932001, 771387000, 28598003], [736206000, 129961003, 130097007, 129941009, 130126007, 130134001, 40588002, 130161001, 130154000, 130088008]]
remoción colposcópica de cuerpo extraño de la vagina (procedimiento)	176740000	procedimiento	0	0	[176738005, 343973002, 112914002, 363282007, 284904002, 300231003, 37470006, 232574005, 172828005, 84397009]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 19316008, 397325001, 42014008, 8210009, 173156008, 424959007, 9805008, 371646003, 10849003], [128395003, 128394004, 68017002, 315305006, 49619003, 235196003, 31434001, 235233003, 1868005, 19678009], [129303008, 129306000, 360325005, 257890000, 129318009, 367558000, 129287005, 256644001, 129315007, 129304002], [76784001, 85802006, 12817009, 18857001, 312597003, 359980002, 28644007, 236267004, 67468006, 464661001]]	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 19316008, 397325001, 42014008, 8210009, 173156008, 424959007, 9805008, 371646003, 10849003], [128395003, 128394004, 68017002, 315305006, 49619003, 235196003, 31434001, 235233003, 1868005, 19678009], [129303008, 129306000, 360325005, 257890000, 129318009, 367558000, 129287005, 256644001, 129315007, 129304002], [76784001, 85802006, 12817009, 18857001, 312597003, 359980002, 28644007, 236267004, 67468006, 464661001]]
neoplasia maligna del recto, unión rectosigmoide y ano (trastorno)	187760008	trastorno	0	0	[109839004, 443488001, 10987871000119109, 126848003, 92314003, 188838004, 781382000, 126849006, 781076008, 93980002]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	109839004	3	1.0	[116676008, 116680003, 363698007]	109839004	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[86049000, 722533007, 93980002, 10987871000119109, 92314003, 188253000, 96981000119102, 372087000, 94080006, 405843009], [109821008, 92314003, 448675008, 128415001, 10987871000119109, 722533007, 187734007, 93980002, 126848003, 188253000], [49832006, 32004001, 45325001, 25271004, 263976001, 784378003, 784379006, 278964004, 31627007, 85036004]]	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[86049000, 722533007, 93980002, 10987871000119109, 92314003, 188253000, 96981000119102, 372087000, 94080006, 405843009], [109821008, 92314003, 448675008, 128415001, 10987871000119109, 722533007, 187734007, 93980002, 126848003, 188253000], [49832006, 32004001, 45325001, 25271004, 263976001, 784378003, 784379006, 278964004, 31627007, 85036004]]
hipersensibilidad gastrointestinal causada por alimento (trastorno)	735459007	trastorno	0	0	[419452009, 402384009, 735468009, 402390008, 10852006, 735455001, 370540009, 762531008, 15920361000119106, 15920401000119102]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	419452009	3	1.0	[116680003, 370135005, 246075003]	419452009	[[116680003, -1], [370135005, 1], [246075003, 1]]	[[370540009, 218950001, 419452009, 218795004, 218796003, 218973009, 218663005, 242060008, 218938007, 219015004], [472964009, 472963003, 735445000, 420373003, 781474001, 609404002, 272515006, 415178003, 719982003, 702640006], [705505005, 762766007, 700624004, 417176000, 448904009, 421807004, 89227002, 364168007, 440551000124102, 45986006]]	[[116680003, -1], [370135005, 1], [246075003, 1]]	[[370540009, 218950001, 419452009, 218795004, 218796003, 218973009, 218663005, 242060008, 218938007, 219015004], [472964009, 472963003, 735445000, 420373003, 781474001, 609404002, 272515006, 415178003, 719982003, 702640006], [705505005, 762766007, 700624004, 417176000, 448904009, 421807004, 89227002, 364168007, 440551000124102, 45986006]]
piel de la cara posterior del antebrazo [como un todo] (estructura corporal)	181539006	estructura corporal	0	0	[181538003, 727628007, 727626006, 727856004, 181548001, 181549009, 727633006, 181550009, 362742008, 727621001]	0	1.0	2	1.0	[116680003, 272741003]	181538003	2	1.0	[116680003, 272741003]	181538003	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 52968007, 244137003, 73958006, 5742000, 181536004, 66420006], [182353008, 709880000, 272424004, 384727002, 437882009, 5366008, 732162006, 39509000, 72626008, 56198003]]	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 52968007, 244137003, 73958006, 5742000, 181536004, 66420006], [182353008, 709880000, 272424004, 384727002, 437882009, 5366008, 732162006, 39509000, 72626008, 56198003]]
tuberculosis en la madre que complica el nacimiento (trastorno)	10759881000119100	trastorno	0	0	[32801000119106, 10759921000119107, 10753101000119102, 10754031000119105, 10759961000119102, 10809061000119106, 10760041000119103, 10741751000119100, 10750551000119100, 10812131000119108]	0	1.0	2	1.0	[116680003, 370135005]	32801000119106	2	1.0	[116680003, 370135005]	32801000119106	[[116680003, 6], [370135005, 0]]	[[40609001, 31516002, 81557008, 27075004, 34150001, 78381004, 199175001, 84939004, 45828008, 59136001], [441862004, 415178003, 719982003, 308489006, 609404002, 308490002, 56717001, 702640006, 41156006, 29458008]]	[[116680003, 6], [370135005, 0]]	[[40609001, 31516002, 81557008, 27075004, 34150001, 78381004, 199175001, 84939004, 45828008, 59136001], [441862004, 415178003, 719982003, 308489006, 609404002, 308490002, 56717001, 702640006, 41156006, 29458008]]
colágeno ADP (sustancia)	391381000	sustancia	0	-1	[61472002, 17420003, 109010000, 409080009, 407726000, 115498000, 407725001, 73873008, 81573002, 816029007]	0	1.0	1	1.0	[116680003]	61472002	1	1.0	[116680003]	61472002	[[116680003, -1]]	[[304381003, 130494008, 130454006, 164003, 39110002, 35148000, 130476002, 70623008, 62775003, 130875006]]	[[116680003, -1]]	[[304381003, 130494008, 130454006, 164003, 39110002, 35148000, 130476002, 70623008, 62775003, 130875006]]
tratamiento hipolipemiante suspendido (situación)	764637000	situación	0	0	[764968003, 170588009, 170712003, 698459008, 135822005, 309841001, 708000007, 135797000, 385655000, 170919001]	0	1.0	4	1.0	[408731000, 116680003, 408730004, 408732007]	764968003	4	1.0	[408731000, 116680003, 408730004, 408732007]	764968003	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410586007, 410588008, 410511007, 426794005, 66825005, 282363004], [394908001, 385655000, 394906002, 170816009, 170854009, 170588009, 224462003, 170585007, 170904002, 170687005], [385655000, 394908001, 170588009, 170712003, 708000007, 170904002, 309841001, 170816009, 170854009, 224462003], [410604004, 444279003, 444280000, 57646009, 444147003, 444191003, 444055008, 37555008, 444199001, 444242001]]	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410586007, 410588008, 410511007, 426794005, 66825005, 282363004], [394908001, 385655000, 394906002, 170816009, 170854009, 170588009, 224462003, 170585007, 170904002, 170687005], [385655000, 394908001, 170588009, 170712003, 708000007, 170904002, 309841001, 170816009, 170854009, 224462003], [410604004, 444279003, 444280000, 57646009, 444147003, 444191003, 444055008, 37555008, 444199001, 444242001]]
