Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
citrilo - CoA liasa (sustancia)	89453007	sustancia	0	0	[424006, 66103001, 104743008, 124611007, 51880001, 785897001, 87033006, 79006006, 63307000, 87504000]	0	1.0	2	1.0	[116680003, 726542003]	424006	2	1.0	[116680003, 726542003]	424006	[[116680003, 0], [726542003, 0]]	[[21533003, 28598003, 130932001, 130944003, 1672007, 304264009, 129922006, 68101005, 26160000, 771387000], [736202003, 26304004, 19013008, 130850007, 130859008, 2883002, 86813000, 49846006, 82671008, 130824008]]	[[116680003, 0], [726542003, 0]]	[[21533003, 28598003, 130932001, 130944003, 1672007, 304264009, 129922006, 68101005, 26160000, 771387000], [736202003, 26304004, 19013008, 130850007, 130859008, 2883002, 86813000, 49846006, 82671008, 130824008]]
derivación para endoscopia (procedimiento)	266755007	procedimiento	0	0	[306730008, 183876007, 440378000, 183822007, 700274009, 183875006, 183874005, 183597004, 306235002, 703939004]	0	1.0	2	1.0	[116680003, 260686004]	306730008	2	1.0	[116680003, 260686004]	306730008	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 306132008, 306142005, 306105003, 183522000, 306180006, 306118006, 306125004, 306138007], [129276002, 424208002, 129265001, 129278001, 3457005, 257890000, 256644001, 367558000, 44383000, 129410003]]	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 306132008, 306142005, 306105003, 183522000, 306180006, 306118006, 306125004, 306138007], [129276002, 424208002, 129265001, 129278001, 3457005, 257890000, 256644001, 367558000, 44383000, 129410003]]
hipertrofia de papila anal (trastorno)	85316008	trastorno	0	0	[255225007, 830296000, 721900005, 373650004, 110601005, 721899000, 247206004, 235588000, 247209006, 253238001]	0	1.0	2	1.0	[116680003, 363698007]	255225007	2	1.0	[116680003, 363698007]	255225007	[[116680003, -1], [363698007, -1]]	[[69244009, 21974007, 249382006, 25273001, 73041003, 300246005, 714292002, 119207006, 61344008, 25230005], [21974007, 73041003, 61344008, 714292002, 249382006, 25230005, 119207006, 81939000, 67261003, 25273001]]	[[116680003, -1], [363698007, -1]]	[[69244009, 21974007, 249382006, 25273001, 73041003, 300246005, 714292002, 119207006, 61344008, 25230005], [21974007, 73041003, 61344008, 714292002, 249382006, 25230005, 119207006, 81939000, 67261003, 25273001]]
clorhidrato de memantina (sustancia)	426610008	sustancia	0	0	[386856007, 108653007, 63083007, 108609002, 108713004, 782180003, 712691003, 36380001, 734476004, 708181006]	0	1.0	2	1.0	[116680003, 726542003]	386856007	2	1.0	[116680003, 726542003]	386856007	[[116680003, -1], [726542003, -1]]	[[372521009, 418104001, 764357006, 91384006, 429890005, 417422007, 373210007, 18959002, 424380009, 123682001], [734716009, 734690005, 734546009, 734717000, 763159006, 734720008, 734735009, 734935001, 788649003, 420383004]]	[[116680003, -1], [726542003, -1]]	[[372521009, 418104001, 764357006, 91384006, 429890005, 417422007, 373210007, 18959002, 424380009, 123682001], [734716009, 734690005, 734546009, 734717000, 763159006, 734720008, 734735009, 734935001, 788649003, 420383004]]
cloxacilina (sustancia)	373276005	sustancia	0	0	[96066001, 16492006, 387544009, 387170002, 121504003, 96070009, 426208000, 346320003, 372873001, 296656008]	0	1.0	2	1.0	[116680003, 726542003]	96066001	2	1.0	[116680003, 726542003]	96066001	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 68892006, 360212004, 292962002, 30714006, 409807008, 113727004, 838510005, 443474000], [768681000, 764148008, 88704000, 787994008, 419241000, 80343000, 372722000, 724423003, 296587004, 372480009]]	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 68892006, 360212004, 292962002, 30714006, 409807008, 113727004, 838510005, 443474000], [768681000, 764148008, 88704000, 787994008, 419241000, 80343000, 372722000, 724423003, 296587004, 372480009]]
enfermedad de Paget de metacarpiano (trastorno)	203338008	trastorno	0	0	[203349002, 203335006, 203344007, 203334005, 203337003, 203336007, 203342006, 203343001, 203345008, 203332009]	0	1.0	2	1.0	[116680003, 363698007]	203349002	2	1.0	[116680003, 363698007]	203349002	[[116680003, 0], [363698007, 2]]	[[2089002, 203356008, 111254007, 203355007, 55413008, 302728008, 84727000, 109714003, 254779008, 19836000], [312780007, 119542006, 36455000, 126579006, 9498009, 272697009, 271090005, 208393000, 448851005, 448977003]]	[[116680003, 0], [363698007, 2]]	[[2089002, 203356008, 111254007, 203355007, 55413008, 302728008, 84727000, 109714003, 254779008, 19836000], [312780007, 119542006, 36455000, 126579006, 9498009, 272697009, 271090005, 208393000, 448851005, 448977003]]
medición sérica de GH a 180 minutos (procedimiento)	313932005	procedimiento	0	0	[313902002, 313905000, 313926000, 313906004, 313931003, 313924002, 313908003, 313903007, 313907008, 313916007]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	[[116686009, -1], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 467082002, 447142002, 444265006, 788707000, 122591000, 391563004, 119363009], [395883003, 395886006, 395887002, 395885005, 109052005, 395870004, 819968004, 64488003, 703361000, 427418003], [313439006, 313879006, 313877008, 313878003, 271534009, 275761002, 271541003, 313873007, 313876004, 412807000], [129266000, 256644001, 367558000, 257890000, 250258001, 270997002, 313777004, 121413003, 129265001, 117662003]]	[[116686009, -1], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 467082002, 447142002, 444265006, 788707000, 122591000, 391563004, 119363009], [395883003, 395886006, 395887002, 395885005, 109052005, 395870004, 819968004, 64488003, 703361000, 427418003], [313439006, 313879006, 313877008, 313878003, 271534009, 275761002, 271541003, 313873007, 313876004, 412807000], [129266000, 256644001, 367558000, 257890000, 250258001, 270997002, 313777004, 121413003, 129265001, 117662003]]
sinfisectomía púbica (procedimiento)	133867001	procedimiento	2	2	[426006006, 263012009, 21922009, 724617000, 263038009, 280009001, 69119007, 209232001, 239998007, 208207008]	1	0.5	1	0.25	[116680003]	426006006	3	1.0	[116680003, 260686004, 405813007]	21922009	[[116680003, -1]]	[[397434007, 86375009, 264207005, 397454008, 276197005, 782715005, 63194008, 15246001, 111805009, 722551008]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[34896006, 66513002, 119608007, 108188006, 465010002, 467699002, 467433007, 10255001, 446075001, 303530004], [129298006, 256644001, 129325002, 277763000, 118630004, 257890000, 130851006, 367558000, 360038009, 129424004], [59545008, 39554004, 261061003, 12893009, 256639008, 34323004, 387521006, 44586009, 735211005, 95995002]]
campo quirúrgico para uso general, reutilizable, estéril (objeto físico)	470548001	objeto físico	0	0	[470401001, 470531009, 701713004, 704736009, 704914002, 701714005, 470556003, 718154001, 468446000, 700628001]	0	1.0	2	1.0	[840562008, 116680003]	470401001	2	1.0	[840562008, 116680003]	470401001	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 275742001, 336964001, 134823007, 463802004, 129124008, 718252008, 718251001, 718249000], [706785002, 464948004, 465180006, 65105002, 465470002, 469847005, 700806004, 468647002, 470181009, 464957005]]	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 275742001, 336964001, 134823007, 463802004, 129124008, 718252008, 718251001, 718249000], [706785002, 464948004, 465180006, 65105002, 465470002, 469847005, 700806004, 468647002, 470181009, 464957005]]
producto que contiene exactamente primidona 50 miligramos/1 mililitro, suspensión de liberación convencional para administración oral (fármaco de uso clínico)	371194003	fármaco de uso clínico	0	0	[375391008, 408039005, 324005008, 323888003, 323573004, 413804001, 322239002, 376631009, 317430009, 784817005]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	375391008	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	375391008	[[411116001, 0], [116680003, 0], [766952006, 1], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 1], [732943007, 0]]	[[385024007, 421366001, 421026006, 422353003, 385193009, 385071001, 385085006, 422080000, 385188006, 769120006], [780287000, 779213006, 778799002, 778582000, 778213003, 779212001, 780698006, 780098005, 780711005, 778635004], [387256009, 38112003, 262052000, 262049008, 708708008, 261768000, 264614004, 113087005, 254253000, 697941000], [732774003, 278495003, 278496002, 387256009, 409646007, 113087005, 337568002, 409645006, 337570006, 337566003], [258684004, 408169001, 414718005, 258916009, 418670008, 418830004, 258797006, 258685003, 418148006, 427264006], [258773002, 419346007, 259035002, 418261000, 258862002, 418081005, 426229009, 258811000, 258808001, 418729000], [387256009, 113087005, 254253000, 387244008, 295991009, 420222008, 250603006, 269870004, 32800009, 387572002], [387256009, 38112003, 262052000, 262049008, 708708008, 261768000, 264614004, 113087005, 254253000, 697941000], [387256009, 113087005, 254253000, 387244008, 295991009, 420222008, 250603006, 269870004, 32800009, 387572002]]	[[411116001, 0], [116680003, 0], [766952006, 1], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 1], [732943007, 0]]	[[385024007, 421366001, 421026006, 422353003, 385193009, 385071001, 385085006, 422080000, 385188006, 769120006], [780287000, 779213006, 778799002, 778582000, 778213003, 779212001, 780698006, 780098005, 780711005, 778635004], [387256009, 38112003, 262052000, 262049008, 708708008, 261768000, 264614004, 113087005, 254253000, 697941000], [732774003, 278495003, 278496002, 387256009, 409646007, 113087005, 337568002, 409645006, 337570006, 337566003], [258684004, 408169001, 414718005, 258916009, 418670008, 418830004, 258797006, 258685003, 418148006, 427264006], [258773002, 419346007, 259035002, 418261000, 258862002, 418081005, 426229009, 258811000, 258808001, 418729000], [387256009, 113087005, 254253000, 387244008, 295991009, 420222008, 250603006, 269870004, 32800009, 387572002], [387256009, 38112003, 262052000, 262049008, 708708008, 261768000, 264614004, 113087005, 254253000, 697941000], [387256009, 113087005, 254253000, 387244008, 295991009, 420222008, 250603006, 269870004, 32800009, 387572002]]
