Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
producto que contiene exactamente clorhidrato de desipramina 50 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	375530008	fármaco de uso clínico	0	0	[374626009, 321843006, 376689003, 375529003, 375370000, 376658002, 321747004, 371142000, 375528006, 375532000]	0	1.0	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	374626009	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	374626009	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 447079001, 733000006, 385059007, 66076007, 421595009, 385084005, 385086007], [421026006, 764780001, 385085006, 764774009, 421366001, 385060002, 385061003, 420692007, 421701006, 421873001], [732774003, 278495003, 278496002, 264679004, 337570006, 337568002, 337566003, 337572003, 264707009, 409079006], [778938000, 779542002, 778810007, 780718004, 779771003, 780319009, 780685002, 779067007, 778314006, 779064000], [385055001, 732936001, 761877007, 447079001, 733000006, 385059007, 66076007, 421595009, 385084005, 385086007], [38112003, 129480005, 260303000, 256179003, 82609006, 121348009, 259980003, 26712009, 32100007, 264615003], [258684004, 408169001, 414718005, 396163008, 258797006, 258798001, 418830004, 258796002, 258916009, 415157001], [26120001, 3378009, 387027004, 10424009, 46950002, 58956008, 85037008, 29666006, 396037001, 55124001], [38112003, 129480005, 260303000, 256179003, 82609006, 121348009, 259980003, 26712009, 32100007, 264615003], [773864007, 773863001, 789691007, 773865008, 773871002, 773837006, 773838001, 773883000, 773886008, 766941000], [26120001, 3378009, 387027004, 10424009, 46950002, 58956008, 85037008, 29666006, 396037001, 55124001]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 447079001, 733000006, 385059007, 66076007, 421595009, 385084005, 385086007], [421026006, 764780001, 385085006, 764774009, 421366001, 385060002, 385061003, 420692007, 421701006, 421873001], [732774003, 278495003, 278496002, 264679004, 337570006, 337568002, 337566003, 337572003, 264707009, 409079006], [778938000, 779542002, 778810007, 780718004, 779771003, 780319009, 780685002, 779067007, 778314006, 779064000], [385055001, 732936001, 761877007, 447079001, 733000006, 385059007, 66076007, 421595009, 385084005, 385086007], [38112003, 129480005, 260303000, 256179003, 82609006, 121348009, 259980003, 26712009, 32100007, 264615003], [258684004, 408169001, 414718005, 396163008, 258797006, 258798001, 418830004, 258796002, 258916009, 415157001], [26120001, 3378009, 387027004, 10424009, 46950002, 58956008, 85037008, 29666006, 396037001, 55124001], [38112003, 129480005, 260303000, 256179003, 82609006, 121348009, 259980003, 26712009, 32100007, 264615003], [773864007, 773863001, 789691007, 773865008, 773871002, 773837006, 773838001, 773883000, 773886008, 766941000], [26120001, 3378009, 387027004, 10424009, 46950002, 58956008, 85037008, 29666006, 396037001, 55124001]]
fractura de Quervain (trastorno)	46773004	trastorno	0	0	[87905008, 704013006, 307712005, 69427008, 263241008, 27094009, 20511007, 70580003, 12676007, 209273000]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	87905008	3	1.0	[116676008, 116680003, 363698007]	87905008	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[72704001, 74290000, 52329006, 397181002, 275337006, 704013006, 439987009, 15474008, 66680001, 13321001], [278537006, 263242001, 208637008, 263199001, 31978002, 208639006, 208638003, 263232003, 208634001, 6990005], [64605006, 91238003, 12611008, 20285007, 85401006, 118495001, 312715005, 52687003, 75129005, 719491009]]	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[72704001, 74290000, 52329006, 397181002, 275337006, 704013006, 439987009, 15474008, 66680001, 13321001], [278537006, 263242001, 208637008, 263199001, 31978002, 208639006, 208638003, 263232003, 208634001, 6990005], [64605006, 91238003, 12611008, 20285007, 85401006, 118495001, 312715005, 52687003, 75129005, 719491009]]
vena safena externa [como un todo] (estructura corporal)	181404009	estructura corporal	0	0	[731339000, 181402008, 732135003, 730650001, 361642000, 302677006, 714755003, 730649001, 181400000, 714756002]	0	1.0	2	1.0	[116680003, 272741003]	731339000	2	1.0	[116680003, 272741003]	731339000	[[116680003, 0], [272741003, 0]]	[[26805005, 422849006, 60734001, 423152005, 362072009, 721080005, 721081009, 175818007, 79908009, 175831002], [182353008, 698018008, 6983000, 227822000, 272159008, 418360002, 259110006, 418753006, 260385009, 272165008]]	[[116680003, 0], [272741003, 0]]	[[26805005, 422849006, 60734001, 423152005, 362072009, 721080005, 721081009, 175818007, 79908009, 175831002], [182353008, 698018008, 6983000, 227822000, 272159008, 418360002, 259110006, 418753006, 260385009, 272165008]]
hiperplasia congénita de las glándulas sebáceas del labio (trastorno)	27680009	trastorno	0	0	[19845004, 235700007, 65274008, 123637000, 126884005, 92833001, 126490003, 88232005, 123638005, 253755003]	0	1.0	2	0.6667	[116676008, 116680003]	19845004	2	0.6667	[116676008, 116680003]	19845004	[[116676008, -1], [116680003, 2]]	[[55856005, 109549008, 737185000, 428543009, 10653003, 66042003, 11102005, 109521001, 109520000, 128336000], [55856005, 403852003, 238748009, 737185000, 237751000, 11102005, 125771000119105, 10653003, 109521001, 109763004]]	[[116676008, -1], [116680003, 2]]	[[55856005, 109549008, 737185000, 428543009, 10653003, 66042003, 11102005, 109521001, 109520000, 128336000], [55856005, 403852003, 238748009, 737185000, 237751000, 11102005, 125771000119105, 10653003, 109521001, 109763004]]
apófisis clinoides media [como un todo] (estructura corporal)	139885000	estructura corporal	0	0	[140188009, 139986003, 730236002, 727164007, 728735007, 729830000, 730054009, 730196005, 731114003, 731324001]	0	1.0	2	1.0	[116680003, 272741003]	140188009	2	1.0	[116680003, 272741003]	140188009	[[116680003, 1], [272741003, 8]]	[[69148001, 82932007, 46117001, 34398000, 76016004, 73115006, 32222005, 62466004, 68751009, 91361004], [255586005, 65363002, 49252004, 1980003, 82497007, 80327007, 85940005, 61695000, 182353008, 32176000]]	[[116680003, 1], [272741003, 8]]	[[69148001, 82932007, 46117001, 34398000, 76016004, 73115006, 32222005, 62466004, 68751009, 91361004], [255586005, 65363002, 49252004, 1980003, 82497007, 80327007, 85940005, 61695000, 182353008, 32176000]]
termometría con cristales líquidos (procedimiento)	252463007	procedimiento	0	0	[75195008, 167344003, 23779000, 463072004, 167347005, 365688004, 167346001, 463134006, 167345002, 167343009]	0	1.0	2	0.6667	[116680003, 260686004]	75195008	2	0.6667	[116680003, 260686004]	75195008	[[116680003, 9], [260686004, -1]]	[[272389005, 127801007, 60374009, 33353001, 17447008, 414465003, 13728005, 252494007, 61718005, 268383003], [129265001, 129271007, 410460000, 129449000, 360152008, 129426002, 129283009, 256644001, 129264002, 312883004]]	[[116680003, 9], [260686004, -1]]	[[272389005, 127801007, 60374009, 33353001, 17447008, 414465003, 13728005, 252494007, 61718005, 268383003], [129265001, 129271007, 410460000, 129449000, 360152008, 129426002, 129283009, 256644001, 129264002, 312883004]]
cuerpo extraño en la piel de la palma de la mano (trastorno)	298082009	trastorno	0	0	[298080001, 298081002, 298079004, 298097007, 298066008, 298084005, 283203007, 298064006, 298099005, 275453008]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	298080001	3	1.0	[116676008, 116680003, 363698007]	298080001	[[116676008, -1], [116680003, 2], [363698007, 2]]	[[283162007, 211311003, 298080001, 298079004, 298097007, 298099005, 298066008, 298081002, 405706000, 298084005], [298092001, 298073003, 298080001, 298081002, 298097007, 298079004, 298100002, 298099005, 298075005, 298068009], [33712006, 89784008, 70887009, 26795005, 782450001, 782451002, 24527008, 24785000, 21548009, 281644008]]	[[116676008, -1], [116680003, 2], [363698007, 2]]	[[283162007, 211311003, 298080001, 298079004, 298097007, 298099005, 298066008, 298081002, 405706000, 298084005], [298092001, 298073003, 298080001, 298081002, 298097007, 298079004, 298100002, 298099005, 298075005, 298068009], [33712006, 89784008, 70887009, 26795005, 782450001, 782451002, 24527008, 24785000, 21548009, 281644008]]
producto que contiene exactamente clorhidrato de milnaciprán 25 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	441568008	fármaco de uso clínico	0	0	[441611004, 375369001, 373949001, 374536006, 441961005, 441732000, 321842001, 410916007, 375529003, 409460004]	0	1.0	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	441611004	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	441611004	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 66076007, 733000006, 447079001, 385059007, 385084005, 421595009, 322991005], [421026006, 421366001, 764774009, 764780001, 385085006, 420692007, 385060002, 421873001, 385061003, 385024007], [725124009, 67517005, 278495003, 278494004, 102373000, 707053000, 707603007, 447678008, 732774003, 278496002], [779905000, 778950006, 780566009, 779928004, 779982000, 780765005, 780445004, 780757007, 780643001, 778766004], [385055001, 732936001, 761877007, 66076007, 733000006, 447079001, 385059007, 385084005, 421595009, 322991005], [38112003, 725124009, 129480005, 260303000, 256179003, 82609006, 259980003, 724155006, 67517005, 121348009], [258684004, 408169001, 414718005, 258685003, 258798001, 258916009, 418670008, 396163008, 418830004, 258801007], [38112003, 725124009, 129480005, 260303000, 256179003, 82609006, 259980003, 724155006, 67517005, 121348009], [442642007, 442699004, 55124001, 108436007, 108434005, 96211006, 412577007, 734472002, 387243002, 10424009], [442642007, 442699004, 55124001, 108436007, 108434005, 96211006, 412577007, 734472002, 387243002, 10424009]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 66076007, 733000006, 447079001, 385059007, 385084005, 421595009, 322991005], [421026006, 421366001, 764774009, 764780001, 385085006, 420692007, 385060002, 421873001, 385061003, 385024007], [725124009, 67517005, 278495003, 278494004, 102373000, 707053000, 707603007, 447678008, 732774003, 278496002], [779905000, 778950006, 780566009, 779928004, 779982000, 780765005, 780445004, 780757007, 780643001, 778766004], [385055001, 732936001, 761877007, 66076007, 733000006, 447079001, 385059007, 385084005, 421595009, 322991005], [38112003, 725124009, 129480005, 260303000, 256179003, 82609006, 259980003, 724155006, 67517005, 121348009], [258684004, 408169001, 414718005, 258685003, 258798001, 258916009, 418670008, 396163008, 418830004, 258801007], [38112003, 725124009, 129480005, 260303000, 256179003, 82609006, 259980003, 724155006, 67517005, 121348009], [442642007, 442699004, 55124001, 108436007, 108434005, 96211006, 412577007, 734472002, 387243002, 10424009], [442642007, 442699004, 55124001, 108436007, 108434005, 96211006, 412577007, 734472002, 387243002, 10424009]]
endocarditis de prótesis de válvula tricúspide (trastorno)	703190002	trastorno	0	0	[703179007, 703189006, 703201004, 703292000, 703191003, 459151006, 703287002, 736893007, 17107009, 703200003]	0	1.0	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	[[116676008, 0], [116680003, 0], [255234002, 1], [363698007, 1]]	[[409774005, 409775006, 409776007, 72724002, 723198002, 409777003, 127582006, 281371002, 259971003, 708530007], [473086001, 473090004, 473060006, 473101005, 473095009, 473036007, 473088000, 473048005, 473100006, 473075003], [77181006, 8069005, 79917009, 35350000, 47432005, 733689006, 174937005, 233059007, 767701006, 39883008], [708080005, 711576007, 711570001, 711579000, 711578008, 711571002, 711577003, 46030003, 711572009, 711575006]]	[[116676008, 0], [116680003, 0], [255234002, 1], [363698007, 1]]	[[409774005, 409775006, 409776007, 72724002, 723198002, 409777003, 127582006, 281371002, 259971003, 708530007], [473086001, 473090004, 473060006, 473101005, 473095009, 473036007, 473088000, 473048005, 473100006, 473075003], [77181006, 8069005, 79917009, 35350000, 47432005, 733689006, 174937005, 233059007, 767701006, 39883008], [708080005, 711576007, 711570001, 711579000, 711578008, 711571002, 711577003, 46030003, 711572009, 711575006]]
puente de estómago por anastomosis de esófago a duodeno (procedimiento)	173740007	procedimiento	0	0	[265365007, 173748000, 305621000, 173858006, 173586007, 173857001, 235282003, 235279008, 173860008, 303566003]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	265365007	3	1.0	[116680003, 260686004, 405813007]	265365007	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[90021002, 358575006, 173586007, 88849006, 310871005, 10107006, 173560002, 304060006, 30582003, 310873008], [360021005, 129407005, 129297001, 424208002, 360324009, 129376004, 360082000, 303996000, 129354008, 257741005], [38848004, 714325007, 12515005, 77763002, 70356001, 9999005, 32849002, 9566001, 78540008, 69682008]]	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[90021002, 358575006, 173586007, 88849006, 310871005, 10107006, 173560002, 304060006, 30582003, 310873008], [360021005, 129407005, 129297001, 424208002, 360324009, 129376004, 360082000, 303996000, 129354008, 257741005], [38848004, 714325007, 12515005, 77763002, 70356001, 9999005, 32849002, 9566001, 78540008, 69682008]]
dabrafenib (sustancia)	703641001	sustancia	0	0	[703642008, 702805007, 414460008, 422042001, 772201002, 421192001, 703146007, 129558005, 427941004, 714108002]	0	1.0	2	1.0	[116680003, 726542003]	703642008	2	1.0	[116680003, 726542003]	703642008	[[116680003, 0], [726542003, 0]]	[[703643003, 373242001, 108934000, 419262004, 372537003, 786886009, 425824001, 409228005, 409218001, 426432005], [734620004, 734599003, 734553000, 703643003, 734575003, 734741002, 734595009, 734576002, 734606006, 734796008]]	[[116680003, 0], [726542003, 0]]	[[703643003, 373242001, 108934000, 419262004, 372537003, 786886009, 425824001, 409228005, 409218001, 426432005], [734620004, 734599003, 734553000, 703643003, 734575003, 734741002, 734595009, 734576002, 734606006, 734796008]]
reemplazo de emergencia de arteria femoral aneurismática por anastomosis de arteria femoral a arteria femoral (procedimiento)	175632006	procedimiento	0	0	[175564009, 175624003, 175622004, 175626001, 175620007, 175630003, 175562008, 275255004, 175568007, 175569004]	0	1.0	5	1.0	[116680003, 363700003, 405813007, 260686004, 260870009]	175564009	5	1.0	[116680003, 363700003, 405813007, 260686004, 260870009]	175564009	[[116680003, 0], [363700003, 0], [405813007, 0], [260686004, -1], [260870009, 0]]	[[265524008, 265512001, 233368003, 233365000, 175564009, 233367008, 175622004, 175624003, 175626001, 175630003], [85659009, 432119003, 91445000, 11556006, 65340007, 233982006, 57754000, 58780002, 14156004, 234081006], [7657000, 69833005, 711511008, 113270003, 764115008, 83419000, 31677005, 764114007, 787112007, 787111000], [360150000, 282089006, 713295009, 75949002, 69625007, 609174009, 225100009, 86957000, 442102003, 442579001], [25876001, 25721000087108, 274130007, 715743002, 398142004, 109740009, 373110003, 233367008, 708933000, 182814007]]	[[116680003, 0], [363700003, 0], [405813007, 0], [260686004, -1], [260870009, 0]]	[[265524008, 265512001, 233368003, 233365000, 175564009, 233367008, 175622004, 175624003, 175626001, 175630003], [85659009, 432119003, 91445000, 11556006, 65340007, 233982006, 57754000, 58780002, 14156004, 234081006], [7657000, 69833005, 711511008, 113270003, 764115008, 83419000, 31677005, 764114007, 787112007, 787111000], [360150000, 282089006, 713295009, 75949002, 69625007, 609174009, 225100009, 86957000, 442102003, 442579001], [25876001, 25721000087108, 274130007, 715743002, 398142004, 109740009, 373110003, 233367008, 708933000, 182814007]]
medición del nivel de adrenocorticotrofina en suero (procedimiento)	271536006	procedimiento	0	0	[313759009, 394665003, 269862009, 271244005, 391378005, 271245006, 313441007, 395043005, 313440008, 271534009]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	313759009	4	1.0	[116686009, 246093002, 116680003, 260686004]	313759009	[[116686009, 0], [246093002, 0], [116680003, 0], [260686004, 0]]	[[119364003, 122591000, 122590004, 737089009, 258590006, 122589008, 443863002, 119348006, 442529004, 444265006], [40789008, 237669001, 734675006, 264303006, 237692001, 237829004, 71971001, 237734007, 259338007, 275437005], [49466006, 80874005, 121758005, 413455003, 122445005, 391511006, 113083009, 67066002, 313440008, 269851009], [129266000, 104974004, 169263009, 121620002, 117662003, 104588007, 121888009, 105316009, 117663008, 121766001]]	[[116686009, 0], [246093002, 0], [116680003, 0], [260686004, 0]]	[[119364003, 122591000, 122590004, 737089009, 258590006, 122589008, 443863002, 119348006, 442529004, 444265006], [40789008, 237669001, 734675006, 264303006, 237692001, 237829004, 71971001, 237734007, 259338007, 275437005], [49466006, 80874005, 121758005, 413455003, 122445005, 391511006, 113083009, 67066002, 313440008, 269851009], [129266000, 104974004, 169263009, 121620002, 117662003, 104588007, 121888009, 105316009, 117663008, 121766001]]
dermatomicosis diseminada por Penicillium (trastorno)	403123003	trastorno	0	0	[403125005, 403124009, 713315007, 721797009, 240785000, 240772003, 240775001, 240787008, 372936000, 372958003]	0	1.0	4	1.0	[246075003, 116680003, 370135005, 363698007]	403125005	4	1.0	[246075003, 116680003, 370135005, 363698007]	403125005	[[246075003, 0], [116680003, 0], [370135005, 0], [363698007, 0]]	[[42993004, 24476004, 243518008, 103531002, 702340004, 445132681000087103, 5731000146102, 736240000, 52308002, 785788008], [402138008, 403110005, 240748008, 402131002, 240746007, 240759004, 85055004, 14560005, 419817006, 419532006], [441862004, 308489006, 415178003, 719982003, 29458008, 308490002, 263680009, 769247005, 272515006, 719984002], [39937001, 70762009, 43081002, 1902009, 113179006, 5272005, 44737009, 33712006, 60496002, 74160004]]	[[246075003, 0], [116680003, 0], [370135005, 0], [363698007, 0]]	[[42993004, 24476004, 243518008, 103531002, 702340004, 445132681000087103, 5731000146102, 736240000, 52308002, 785788008], [402138008, 403110005, 240748008, 402131002, 240746007, 240759004, 85055004, 14560005, 419817006, 419532006], [441862004, 308489006, 415178003, 719982003, 29458008, 308490002, 263680009, 769247005, 272515006, 719984002], [39937001, 70762009, 43081002, 1902009, 113179006, 5272005, 44737009, 33712006, 60496002, 74160004]]
caquexia asociada con SIDA (hallazgo)	422003001	hallazgo	-1	-1	[421230000, 421706001, 421529006, 421883002, 421403008, 422194002, 420900006, 420877009, 420945005, 422177004]	0	1.0	3	0.75	[116680003, 363698007, 47429007]	421230000	0	0.0	[]	-1	[[116680003, -1], [363698007, -1], [47429007, 0]]	[[420721002, 421394009, 421874007, 420302007, 422136003, 421827003, 62479008, 170530008, 703625002, 422012004], [181268008, 181279003, 261415005, 244486005, 362212006, 727403009, 302509004, 728325004, 181414000, 727080004], [62479008, 276665006, 170530008, 422136003, 421827003, 420721002, 441120009, 422089004, 420403001, 422337001]]		
prueba de resistencia a la lisozima (procedimiento)	9759000	procedimiento	0	0	[89834008, 252481005, 41833004, 252266001, 79794005, 4051006, 716878000, 34733005, 252248006, 64014002]	0	1.0	2	0.6667	[116680003, 260686004]	89834008	2	0.6667	[116680003, 260686004]	89834008	[[116680003, -1], [260686004, 1]]	[[13477003, 400911007, 397587005, 104798003, 68793005, 252305002, 359781006, 395126005, 104148009, 52744009], [129264002, 129265001, 312336005, 288324002, 360270004, 129419002, 129289008, 441682002, 129384000, 736199008]]	[[116680003, -1], [260686004, 1]]	[[13477003, 400911007, 397587005, 104798003, 68793005, 252305002, 359781006, 395126005, 104148009, 52744009], [129264002, 129265001, 312336005, 288324002, 360270004, 129419002, 129289008, 441682002, 129384000, 736199008]]
