Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
incapaz de usar palangana (hallazgo)	284914006	hallazgo	0	0	[284913000, 285869003, 285868006, 284921006, 285862007, 284920007, 289984003, 289985002, 285861000, 289980007]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	284913000	3	1.0	[363713009, 116680003, 363714003]	284913000	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[371151008, 371150009, 282976003, 282926000, 714994009, 286658006, 715006005, 288807004, 284895007, 286106001], [365213006, 365209004, 365108002, 364935004, 365113003, 364934000, 365127008, 364923003, 365272009, 365122002], [284912005, 284906000, 365213006, 714893004, 714892009, 714895006, 714894005, 301549009, 301575008, 284925002]]	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[371151008, 371150009, 282976003, 282926000, 714994009, 286658006, 715006005, 288807004, 284895007, 286106001], [365213006, 365209004, 365108002, 364935004, 365113003, 364934000, 365127008, 364923003, 365272009, 365122002], [284912005, 284906000, 365213006, 714893004, 714892009, 714895006, 714894005, 301549009, 301575008, 284925002]]
componente C4 del complemento (sustancia)	300899005	sustancia	0	0	[62699008, 29776002, 10473000, 20057002, 44728009, 52313003, 923009, 79973001, 123000005, 103200008]	0	1.0	2	1.0	[116680003, 726542003]	62699008	2	1.0	[116680003, 726542003]	62699008	[[116680003, -1], [726542003, 0]]	[[259784004, 116646001, 63244002, 70434003, 27960005, 86091003, 22923001, 259787006, 15551006, 737098007], [734544007, 372558009, 108940007, 734692002, 734597001, 734801003, 703829006, 75777003, 38476002, 58072002]]	[[116680003, -1], [726542003, 0]]	[[259784004, 116646001, 63244002, 70434003, 27960005, 86091003, 22923001, 259787006, 15551006, 737098007], [734544007, 372558009, 108940007, 734692002, 734597001, 734801003, 703829006, 75777003, 38476002, 58072002]]
producto que contiene exactamente mesalazina 500 miligramos por cada comprimido de liberación prolongada para administración oral (fármaco de uso clínico)	765648000	fármaco de uso clínico	0	0	[765726003, 439147003, 317431008, 376655004, 329613005, 765507008, 374938003, 409489002, 324244008, 386090004]	0	1.0	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 387501005, 421595009, 761877007, 437759001, 426061004, 385057009, 66076007, 385059007], [385060002, 421155001, 421620004, 764774009, 385053008, 421026006, 421752008, 422353003, 764780001, 385085006], [732775002, 317402009, 387501005, 317432001, 322250004, 317401002, 433216006, 329853005, 784610005, 347070003], [779815007, 780541005, 779002004, 779107007, 778453003, 778514005, 780415002, 780061009, 778751002, 780084002], [385055001, 732936001, 387501005, 421595009, 761877007, 437759001, 426061004, 385057009, 66076007, 385059007], [387501005, 38112003, 261768000, 697941000, 262049008, 262052000, 708708008, 697940004, 264614004, 86977007], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 396163008, 258916009, 418830004, 258796002], [387501005, 38112003, 261768000, 697941000, 262049008, 262052000, 708708008, 697940004, 264614004, 86977007], [387501005, 788426009, 387248006, 86977007, 391819000, 16755671000119107, 387116004, 387072007, 386890003, 419985007], [387501005, 788426009, 387248006, 86977007, 391819000, 16755671000119107, 387116004, 387072007, 386890003, 419985007]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 387501005, 421595009, 761877007, 437759001, 426061004, 385057009, 66076007, 385059007], [385060002, 421155001, 421620004, 764774009, 385053008, 421026006, 421752008, 422353003, 764780001, 385085006], [732775002, 317402009, 387501005, 317432001, 322250004, 317401002, 433216006, 329853005, 784610005, 347070003], [779815007, 780541005, 779002004, 779107007, 778453003, 778514005, 780415002, 780061009, 778751002, 780084002], [385055001, 732936001, 387501005, 421595009, 761877007, 437759001, 426061004, 385057009, 66076007, 385059007], [387501005, 38112003, 261768000, 697941000, 262049008, 262052000, 708708008, 697940004, 264614004, 86977007], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 396163008, 258916009, 418830004, 258796002], [387501005, 38112003, 261768000, 697941000, 262049008, 262052000, 708708008, 697940004, 264614004, 86977007], [387501005, 788426009, 387248006, 86977007, 391819000, 16755671000119107, 387116004, 387072007, 386890003, 419985007], [387501005, 788426009, 387248006, 86977007, 391819000, 16755671000119107, 387116004, 387072007, 386890003, 419985007]]
soplo orbitario (hallazgo)	111977003	hallazgo	0	0	[89985004, 422325003, 68494000, 65254001, 414786004, 23795000, 9559002, 79758006, 71201008, 414069003]	0	1.0	3	0.75	[418775008, 116680003, 363698007]	89985004	3	0.75	[418775008, 116680003, 363698007]	89985004	[[418775008, 0], [116680003, -1], [363698007, -1]]	[[37931006, 449263002, 263826004, 118241009, 129436005, 225158009, 120090001, 464005008, 364457004, 68098006], [31574009, 248677002, 30782001, 248672008, 65254001, 89985004, 68494000, 23795000, 422325003, 713066006], [277712000, 32206009, 773934000, 773935004, 25388009, 80316005, 113252001, 29727008, 118506009, 4061004]]	[[418775008, 0], [116680003, -1], [363698007, -1]]	[[37931006, 449263002, 263826004, 118241009, 129436005, 225158009, 120090001, 464005008, 364457004, 68098006], [31574009, 248677002, 30782001, 248672008, 65254001, 89985004, 68494000, 23795000, 422325003, 713066006], [277712000, 32206009, 773934000, 773935004, 25388009, 80316005, 113252001, 29727008, 118506009, 4061004]]
producto que contiene minociclina en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779911002	forma farmacéutica de producto medicinal	0	0	[779072003, 781659008, 779151003, 780613003, 779617001, 779273004, 786246007, 780105000, 779543007, 778682006]	0	1.0	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	779072003	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	779072003	[[411116001, 0], [766939001, 0], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 428646005, 425427001, 840399007, 764351007, 781658000, 838484005, 772626004, 385268001], [787994008, 773925005, 773922008, 773878008, 773923003, 773886008, 789691007, 773872009, 788067009, 773833005], [776800005, 775698003, 777321009, 781655002, 776705005, 776593005, 775807004, 781651006, 777730003, 775476004], [38112003, 262052000, 262049008, 261768000, 697941000, 264614004, 697940004, 708708008, 264615003, 82609006], [372653009, 372478003, 105248006, 418895007, 296758002, 71417000, 387474003, 372809001, 351000220100, 372675006]]	[[411116001, 0], [766939001, 0], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 428646005, 425427001, 840399007, 764351007, 781658000, 838484005, 772626004, 385268001], [787994008, 773925005, 773922008, 773878008, 773923003, 773886008, 789691007, 773872009, 788067009, 773833005], [776800005, 775698003, 777321009, 781655002, 776705005, 776593005, 775807004, 781651006, 777730003, 775476004], [38112003, 262052000, 262049008, 261768000, 697941000, 264614004, 697940004, 708708008, 264615003, 82609006], [372653009, 372478003, 105248006, 418895007, 296758002, 71417000, 387474003, 372809001, 351000220100, 372675006]]
monobenzoato de resorcinol (sustancia)	256103001	sustancia	0	8	[78032005, 772929008, 190284002, 412100000, 775378002, 421172008, 434295000, 772404007, 396007005, 387054001]	1	0.6667000000000001	1	1.0	[116680003]	78032005	2	1.0	[116680003, 738774007]	396007005	[[116680003, 0]]	[[302221001, 255853000, 273963008, 288841007, 256164005, 256209008, 255878001, 255767004, 255873005, 288847006]]	[[116680003, -1], [738774007, -1]]	[[1520008, 10357007, 5206007, 311950005, 441193001, 439718001, 767211000, 7284008, 767306004, 16073002], [420020009, 293645001, 737682001, 17212003, 50661007, 391852006, 96194006, 422988009, 395929002, 386886000]]
polo uterino del ovario [como un todo] (estructura corporal)	279913006	estructura corporal	0	0	[279912001, 730128003, 729049002, 730219005, 728285004, 362277009, 728284000, 258491008, 280124008, 279373008]	0	1.0	2	1.0	[116680003, 272741003]	279912001	2	1.0	[116680003, 272741003]	279912001	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 71252005, 23952005, 7435002, 43754007, 37397003, 7755000, 28471000, 370106002], [182353008, 279881002, 360580004, 764847000, 289785007, 176787007, 54535009, 285432005, 278058008, 236879005]]	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 71252005, 23952005, 7435002, 43754007, 37397003, 7755000, 28471000, 370106002], [182353008, 279881002, 360580004, 764847000, 289785007, 176787007, 54535009, 285432005, 278058008, 236879005]]
anestesia para procedimiento cerrado en húmero y codo (procedimiento)	1861004	procedimiento	0	0	[57179005, 79038001, 16342009, 63675002, 30796007, 69749003, 75154005, 22156001, 45146004, 112995002]	0	1.0	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 78382006, 232604000, 79038001, 232622002, 86921005, 238347002, 16342009, 69749003], [129445006, 257878002, 256644001, 257890000, 367558000, 302196006, 288468001, 360038009, 410460000, 129334007], [373266007, 29179001, 373477003, 231206009, 57729000, 251726002, 373520001, 373288007, 303355006, 413535001], [118704009, 79038001, 16342009, 118706006, 118695007, 118705005, 8363004, 71936001, 69749003, 118715004]]	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 78382006, 232604000, 79038001, 232622002, 86921005, 238347002, 16342009, 69749003], [129445006, 257878002, 256644001, 257890000, 367558000, 302196006, 288468001, 360038009, 410460000, 129334007], [373266007, 29179001, 373477003, 231206009, 57729000, 251726002, 373520001, 373288007, 303355006, 413535001], [118704009, 79038001, 16342009, 118706006, 118695007, 118705005, 8363004, 71936001, 69749003, 118715004]]
epinefrina (sustancia)	387362001	sustancia	1	3	[468846009, 126133006, 131033001, 126134000, 96254001, 50685004, 64722001, 313191000, 111564004, 423796000]	0	1.0	1	1.0	[116680003]	468846009	2	1.0	[116680003, 726542003]	126134000	[[116680003, -1]]	[[706160004, 438833006, 449812006, 18629005, 410942007, 269696000, 386352004, 386357005, 386356001, 433215005]]	[[116680003, 0], [726542003, 0]]	[[34582008, 706971002, 52518006, 112001001, 102751005, 116280007, 767261009, 1520008, 6109000, 410982000], [734672009, 21568003, 734671002, 79580006, 734668005, 38254008, 127023007, 129637007, 75025002, 123671009]]
venas bronquiales izquierdas (estructura corporal)	361640008	estructura corporal	0	0	[361641007, 360700004, 272998002, 277731006, 248498007, 161992004, 161991006, 371858000, 267042006, 360695006]	0	1.0	2	1.0	[116680003, 272741003]	361641007	2	1.0	[116680003, 272741003]	361641007	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 46704009, 64468002, 90895003, 84680009, 41026000, 27284009, 771203001, 16625006], [24028007, 7771000, 51440002, 264176005, 264065008, 19801004, 21834000, 448600002, 447673004, 299725007]]	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 46704009, 64468002, 90895003, 84680009, 41026000, 27284009, 771203001, 16625006], [24028007, 7771000, 51440002, 264176005, 264065008, 19801004, 21834000, 448600002, 447673004, 299725007]]
