Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
supervisión de embarazo de alto riesgo con antecedente de muerte intrauterina (régimen/tratamiento)	713234005	régimen/tratamiento	0	0	[713233004, 32531000119102, 713241004, 702740001, 713242006, 713240003, 10761551000119100, 713238008, 702739003, 713239000]	0	1.0	2	1.0	[116680003, 363702006]	713233004	2	1.0	[116680003, 363702006]	713233004	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 713242006, 386322007, 47200007, 702742009, 10761591000119105, 10761551000119100], [47200007, 702738006, 386322007, 702741002, 237239003, 15508007, 702758007, 713242006, 401330008, 74491000119109]]	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 713242006, 386322007, 47200007, 702742009, 10761591000119105, 10761551000119100], [47200007, 702738006, 386322007, 702741002, 237239003, 15508007, 702758007, 713242006, 401330008, 74491000119109]]
linfoma semejante a hidroa vacciniforme (trastorno)	763719001	trastorno	2	2	[450907007, 789440003, 200837006, 782910009, 419094004, 733875004, 277654008, 238991008, 277622004, 866098005]	0	1.0	1	1.0	[116680003]	450907007	3	0.75	[116676008, 116680003, 246075003]	200837006	[[116680003, 7]]	[[789440003, 450907007, 200837006, 762316003, 703801008, 722958008, 254290004, 277466009, 414629003, 397351004]]	[[116676008, 0], [116680003, -1], [246075003, -1]]	[[450907007, 419094004, 789440003, 733875004, 277622004, 277654008, 73771000119104, 371134001, 419662008, 770896003], [238513004, 733210008, 762664003, 698253007, 425893002, 218196008, 466293001, 733209003, 450907007, 426234008], [286631004, 450907007, 286632006, 733210008, 403721009, 41355003, 419201009, 403713003, 403714009, 313093000]]
cinamil - alcohol deshidrogenasa (sustancia)	69095004	sustancia	0	0	[13305006, 45717000, 26148001, 26753001, 68826003, 43821000, 79211004, 87336008, 34690002, 129992001]	1	0.75	2	1.0	[116680003, 726542003]	13305006	2	1.0	[116680003, 726542003]	13305006	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 68101005, 130944003, 830279001, 28598003, 130932001, 130945002, 26160000, 304257007], [736206000, 130154000, 129961003, 130097007, 130134001, 129941009, 40588002, 130126007, 130161001, 130088008]]	[[116680003, 0], [726542003, 0]]	[[129919009, 771363002, 68101005, 130944003, 830279001, 28598003, 130932001, 130945002, 26160000, 304257007], [736206000, 130154000, 129961003, 130097007, 130134001, 129941009, 40588002, 130126007, 130161001, 130088008]]
remoción colposcópica de cuerpo extraño de la vagina (procedimiento)	176740000	procedimiento	0	0	[176738005, 343973002, 112914002, 363282007, 284904002, 84397009, 232574005, 300231003, 315305006, 37470006]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 42014008, 19316008, 424959007, 8210009, 397325001, 173156008, 9805008, 371646003, 10849003], [128395003, 128394004, 68017002, 315305006, 49619003, 235196003, 31434001, 128411005, 1868005, 235233003], [129303008, 129306000, 360325005, 257890000, 367558000, 129318009, 257867005, 256644001, 425362007, 129315007], [76784001, 85802006, 359980002, 12817009, 28644007, 18857001, 312597003, 236267004, 309880009, 464661001]]	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 42014008, 19316008, 424959007, 8210009, 397325001, 173156008, 9805008, 371646003, 10849003], [128395003, 128394004, 68017002, 315305006, 49619003, 235196003, 31434001, 128411005, 1868005, 235233003], [129303008, 129306000, 360325005, 257890000, 367558000, 129318009, 257867005, 256644001, 425362007, 129315007], [76784001, 85802006, 359980002, 12817009, 28644007, 18857001, 312597003, 236267004, 309880009, 464661001]]
neoplasia maligna del recto, unión rectosigmoide y ano (trastorno)	187760008	trastorno	0	0	[109839004, 443488001, 10987871000119109, 188838004, 126848003, 92314003, 93980002, 781382000, 126849006, 781076008]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	109839004	3	1.0	[116676008, 116680003, 363698007]	109839004	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[86049000, 722533007, 93980002, 10987871000119109, 92314003, 188253000, 96981000119102, 93941005, 372087000, 405843009], [109821008, 92314003, 187734007, 10987871000119109, 128415001, 448675008, 722533007, 126848003, 93980002, 95020004], [49832006, 32004001, 25271004, 263976001, 45325001, 85036004, 280876005, 784378003, 784379006, 278964004]]	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[86049000, 722533007, 93980002, 10987871000119109, 92314003, 188253000, 96981000119102, 93941005, 372087000, 405843009], [109821008, 92314003, 187734007, 10987871000119109, 128415001, 448675008, 722533007, 126848003, 93980002, 95020004], [49832006, 32004001, 25271004, 263976001, 45325001, 85036004, 280876005, 784378003, 784379006, 278964004]]
hipersensibilidad gastrointestinal causada por alimento (trastorno)	735459007	trastorno	0	0	[419452009, 402384009, 402390008, 735468009, 735455001, 10852006, 762531008, 15920401000119102, 370540009, 15920481000119105]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	419452009	3	1.0	[116680003, 370135005, 246075003]	419452009	[[116680003, -1], [370135005, 1], [246075003, 1]]	[[370540009, 218950001, 218973009, 218795004, 218796003, 419452009, 218663005, 242060008, 218626001, 218605001], [472964009, 472963003, 735445000, 420373003, 719983008, 609404002, 415178003, 719982003, 272515006, 735446004], [705505005, 762766007, 700624004, 89227002, 421807004, 417176000, 45986006, 448904009, 364168007, 252632002]]	[[116680003, -1], [370135005, 1], [246075003, 1]]	[[370540009, 218950001, 218973009, 218795004, 218796003, 419452009, 218663005, 242060008, 218626001, 218605001], [472964009, 472963003, 735445000, 420373003, 719983008, 609404002, 415178003, 719982003, 272515006, 735446004], [705505005, 762766007, 700624004, 89227002, 421807004, 417176000, 45986006, 448904009, 364168007, 252632002]]
piel de la cara posterior del antebrazo [como un todo] (estructura corporal)	181539006	estructura corporal	0	0	[181538003, 727628007, 727856004, 727626006, 181548001, 181549009, 727633006, 727621001, 362742008, 727852002]	0	1.0	2	1.0	[116680003, 272741003]	181538003	2	1.0	[116680003, 272741003]	181538003	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 244137003, 52968007, 5742000, 73958006, 66420006, 181536004], [182353008, 709880000, 272424004, 437882009, 384727002, 24614000, 39509000, 732162006, 409056005, 731781008]]	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 244137003, 52968007, 5742000, 73958006, 66420006, 181536004], [182353008, 709880000, 272424004, 437882009, 384727002, 24614000, 39509000, 732162006, 409056005, 731781008]]
tuberculosis en la madre que complica el nacimiento (trastorno)	10759881000119100	trastorno	0	0	[10754031000119105, 10759921000119107, 32801000119106, 10753101000119102, 10759961000119102, 10809061000119106, 10760041000119103, 10759761000119100, 10741751000119100, 10750551000119100]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 40609001, 10745291000119103, 10811201000119102, 10760001000119100, 10743001000119103, 10759921000119107, 10741751000119100], [441862004, 308489006, 415178003, 719982003, 308490002, 29458008, 609404002, 702640006, 263680009, 472964009], [68704007, 113896009, 450422008, 113898005, 113897000, 54915000, 66768001, 116412006, 450421001, 120977006]]	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 40609001, 10745291000119103, 10811201000119102, 10760001000119100, 10743001000119103, 10759921000119107, 10741751000119100], [441862004, 308489006, 415178003, 719982003, 308490002, 29458008, 609404002, 702640006, 263680009, 472964009], [68704007, 113896009, 450422008, 113898005, 113897000, 54915000, 66768001, 116412006, 450421001, 120977006]]
colágeno ADP (sustancia)	391381000	sustancia	0	-1	[109010000, 17420003, 61472002, 409080009, 407726000, 407725001, 428206008, 816029007, 115498000, 61944000]	0	1.0	1	1.0	[116680003]	109010000	1	1.0	[116680003]	109010000	[[116680003, 0]]	[[61472002, 17420003, 61944000, 57090003, 412028008, 89048009, 413884004, 109010000, 58520002, 409080009]]	[[116680003, 0]]	[[61472002, 17420003, 61944000, 57090003, 412028008, 89048009, 413884004, 109010000, 58520002, 409080009]]
tratamiento hipolipemiante suspendido (situación)	764637000	situación	0	0	[764968003, 170588009, 170712003, 698459008, 309841001, 135822005, 385655000, 170904002, 708000007, 170816009]	0	1.0	4	1.0	[408731000, 116680003, 408730004, 408732007]	764968003	4	1.0	[408731000, 116680003, 408730004, 408732007]	764968003	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410588008, 410586007, 410511007, 394776006, 426794005, 360110003], [394908001, 385655000, 394906002, 170816009, 170854009, 170588009, 170904002, 708000007, 170687005, 224462003], [385655000, 394908001, 170588009, 170712003, 170904002, 708000007, 170816009, 309841001, 170854009, 170687005], [410604004, 444279003, 444280000, 57646009, 444147003, 444055008, 444191003, 37555008, 444199001, 444242001]]	[[408731000, 0], [116680003, 0], [408730004, -1], [408732007, 0]]	[[410512000, 410584005, 410585006, 410587003, 410588008, 410586007, 410511007, 394776006, 426794005, 360110003], [394908001, 385655000, 394906002, 170816009, 170854009, 170588009, 170904002, 708000007, 170687005, 224462003], [385655000, 394908001, 170588009, 170712003, 170904002, 708000007, 170816009, 309841001, 170854009, 170687005], [410604004, 444279003, 444280000, 57646009, 444147003, 444055008, 444191003, 37555008, 444199001, 444242001]]
