Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
insuficiencia respiratoria hipoxémica crónica reagudizada (trastorno)	10672271000119100	trastorno	0	0	[7361000175106, 20091000175107, 67905004, 428173007, 426896000, 709111008, 709110009, 427896006, 735386008, 10676831000119101]	0	1.0	3	1.0	[116680003, 263502005, 363698007]	7361000175106	3	1.0	[116680003, 263502005, 363698007]	7361000175106	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 20091000175107, 428173007, 427896006, 426896000, 236433006, 709111008, 443344007, 443253003], [255212004, 314017009, 90734009, 238561006, 402219005, 402221000, 236582008, 203375003, 402220004, 702715008], [20139000, 312419003, 448708002, 118969007, 50043002, 714323000, 268925001, 86762007, 386043001, 21514008]]	[[116680003, 0], [263502005, 0], [363698007, 0]]	[[67905004, 7361000175106, 20091000175107, 428173007, 427896006, 426896000, 236433006, 709111008, 443344007, 443253003], [255212004, 314017009, 90734009, 238561006, 402219005, 402221000, 236582008, 203375003, 402220004, 702715008], [20139000, 312419003, 448708002, 118969007, 50043002, 714323000, 268925001, 86762007, 386043001, 21514008]]
resonancia magnética de columna vertebral de feto (procedimiento)	443079000	procedimiento	0	0	[241645008, 711185003, 241648005, 241647000, 432152009, 417726009, 431985004, 711184004, 419636004, 419356006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	241645008	3	1.0	[116680003, 260686004, 405813007]	241645008	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 495741000119105, 411571000119106, 411611000119102, 394451000119106, 571891000119109, 396171000119100, 764568007, 91583001], [312250003, 764577000, 16327691000119101, 4251000179103, 408548005, 764550009, 489801000119103, 382911000119105, 764576009, 16334561000119101], [53418001, 304037003, 75160005, 6989001, 3865001, 30340003, 699692001, 7874003, 362665007, 699691008]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[414458006, 432850003, 495741000119105, 411571000119106, 411611000119102, 394451000119106, 571891000119109, 396171000119100, 764568007, 91583001], [312250003, 764577000, 16327691000119101, 4251000179103, 408548005, 764550009, 489801000119103, 382911000119105, 764576009, 16334561000119101], [53418001, 304037003, 75160005, 6989001, 3865001, 30340003, 699692001, 7874003, 362665007, 699691008]]
llanto excesivo en el recién nacido (hallazgo)	95629002	hallazgo	0	0	[240301009, 48000002, 87476004, 433237003, 735747007, 431335002, 51978008, 72552008, 70612009, 4952001]	0	1.0	2	1.0	[116680003, 363714003]	240301009	2	1.0	[116680003, 363714003]	240301009	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 371105007, 206567004, 87476004, 431335002, 48000002, 735747007, 433237003, 276717003], [364645004, 364660001, 364656004, 365968000, 364654001, 228282009, 364663004, 364393001, 363896009, 473344002]]	[[116680003, -1], [363714003, -1]]	[[72552008, 49415001, 371105007, 206567004, 87476004, 431335002, 48000002, 735747007, 433237003, 276717003], [364645004, 364660001, 364656004, 365968000, 364654001, 228282009, 364663004, 364393001, 363896009, 473344002]]
obtención y preparación de epiplón mayor (procedimiento)	180850006	procedimiento	0	0	[180826009, 733474006, 256777008, 238307009, 309065004, 180793002, 262886005, 180662008, 177961005, 180851005]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	180826009	3	1.0	[116680003, 260686004, 405813007]	180826009	[[116680003, 3], [260686004, 0], [405813007, -1]]	[[360025001, 44945006, 180660000, 53958007, 67954006, 233462003, 74909004, 780905001, 89106004, 448365004], [360025001, 53958007, 439587001, 448361008, 233462003, 419656003, 448365004, 67954006, 180660000, 439269000], [245076006, 81440007, 245136004, 245085006, 280342008, 82465007, 245183002, 25541006, 40717002, 245077002]]	[[116680003, 3], [260686004, 0], [405813007, -1]]	[[360025001, 44945006, 180660000, 53958007, 67954006, 233462003, 74909004, 780905001, 89106004, 448365004], [360025001, 53958007, 439587001, 448361008, 233462003, 419656003, 448365004, 67954006, 180660000, 439269000], [245076006, 81440007, 245136004, 245085006, 280342008, 82465007, 245183002, 25541006, 40717002, 245077002]]
catarata en hipoparatiroidismo (trastorno)	231971006	trastorno	0	0	[717894000, 717893006, 36976004, 128306009, 193570009, 285096004, 240091005, 267626000, 95724003, 237658004]	0	1.0	4	1.0	[116676008, 116680003, 363698007, 42752001]	717894000	4	1.0	[116676008, 116680003, 363698007, 42752001]	717894000	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 370950002, 50822002, 64634000, 247075009, 247060001, 247056004, 840576009, 247054001, 128308005], [128306009, 193570009, 285096004, 95724003, 95723009, 68216000, 247064005, 267626000, 54885007, 193576003], [78076003, 40049005, 280536008, 302151004, 38881003, 840672002, 70278005, 32259006, 77205005, 840671009], [36976004, 359743001, 58976002, 237658004, 237659007, 190455009, 237654002, 240091005, 359742006, 717903003]]	[[116676008, 0], [116680003, -1], [363698007, 0], [42752001, -1]]	[[128305008, 370950002, 50822002, 64634000, 247075009, 247060001, 247056004, 840576009, 247054001, 128308005], [128306009, 193570009, 285096004, 95724003, 95723009, 68216000, 247064005, 267626000, 54885007, 193576003], [78076003, 40049005, 280536008, 302151004, 38881003, 840672002, 70278005, 32259006, 77205005, 840671009], [36976004, 359743001, 58976002, 237658004, 237659007, 190455009, 237654002, 240091005, 359742006, 717903003]]
placa superior de laminilla espiral coclear [como un todo] (estructura corporal)	729132006	estructura corporal	0	0	[729131004, 729129008, 729130003, 729128000, 729149004, 279790004, 730956009, 279840005, 729148007, 149380004]	0	1.0	2	1.0	[116680003, 272741003]	729131004	2	1.0	[116680003, 272741003]	729131004	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 729131004, 279788000, 279791000, 279786001, 729129008, 4871003, 279843007], [182353008, 46669005, 709880000, 437882009, 384727002, 272424004, 88288001, 369358005, 180919005, 729527002]]	[[116680003, 0], [272741003, 0]]	[[279793002, 279792007, 279789008, 729131004, 279788000, 279791000, 279786001, 729129008, 4871003, 279843007], [182353008, 46669005, 709880000, 437882009, 384727002, 272424004, 88288001, 369358005, 180919005, 729527002]]
histerectomía vaginal asistida por laparoscopia con salpingo-ooforectomía bilateral (procedimiento)	441820006	procedimiento	0	0	[75835007, 414575003, 116144002, 739674007, 739673001, 739670003, 739669004, 608806004, 302190000, 302191001]	0	1.0	5	1.0	[116680003, 424876005, 405813007, 260686004, 425391005]	75835007	5	1.0	[116680003, 424876005, 405813007, 260686004, 425391005]	75835007	[[116680003, -1], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[739673001, 739674007, 739670003, 739669004, 116144002, 429763009, 739672006, 739671004, 302190000, 302191001], [739673001, 739674007, 116144002, 429763009, 739669004, 414575003, 739670003, 29827000, 739671004, 739672006], [739674007, 739673001, 116144002, 739670003, 739669004, 29827000, 429763009, 739672006, 739671004, 427851004], [29827000, 739673001, 739674007, 429763009, 116144002, 739671004, 739672006, 739669004, 739670003, 765469005], [609275002, 609230000, 739674007, 739673001, 116144002, 29827000, 414575003, 429763009, 446598002, 608887006]]	[[116680003, -1], [424876005, -1], [405813007, -1], [260686004, -1], [425391005, -1]]	[[739673001, 739674007, 739670003, 739669004, 116144002, 429763009, 739672006, 739671004, 302190000, 302191001], [739673001, 739674007, 116144002, 429763009, 739669004, 414575003, 739670003, 29827000, 739671004, 739672006], [739674007, 739673001, 116144002, 739670003, 739669004, 29827000, 429763009, 739672006, 739671004, 427851004], [29827000, 739673001, 739674007, 429763009, 116144002, 739671004, 739672006, 739669004, 739670003, 765469005], [609275002, 609230000, 739674007, 739673001, 116144002, 29827000, 414575003, 429763009, 446598002, 608887006]]
síndrome de Bloom (trastorno)	4434006	trastorno	0	0	[32643003, 48982009, 55602000, 14921002, 35031005, 715441004, 32123005, 90549003, 722296002, 724207001]	0	1.0	2	0.5	[116676008, 116680003]	32643003	2	0.5	[116676008, 116680003]	32643003	[[116676008, -1], [116680003, -1]]	[[409774005, 72724002, 723198002, 409775006, 409776007, 409777003, 127582006, 708039003, 703938007, 189982000], [73160007, 233747001, 8690003, 469119008, 32873005, 263734003, 210084003, 13082000, 108184008, 418889006]]	[[116676008, -1], [116680003, -1]]	[[409774005, 72724002, 723198002, 409775006, 409776007, 409777003, 127582006, 708039003, 703938007, 189982000], [73160007, 233747001, 8690003, 469119008, 32873005, 263734003, 210084003, 13082000, 108184008, 418889006]]
síndrome de aspiración de meconio (trastorno)	206292002	trastorno	0	0	[278927005, 77925001, 10269001, 117695009, 119340004, 129571008, 447031008, 249529000, 276541002, 276533002]	0	1.0	3	0.75	[246454002, 116680003, 363698007]	278927005	3	0.75	[246454002, 116680003, 363698007]	278927005	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[724207001, 32123005, 771442003, 90549003, 46288008, 55602000, 74320008, 32680009, 236422008, 715441004], [276533002, 10269001, 129571008, 205812004, 205826008, 205482002, 202836006, 771178004, 154081000119108, 155597006], [82094008, 58675001, 47005005, 321667001, 408418009, 119253004, 89187006, 87200008, 15562006, 70791007]]	[[246454002, -1], [116680003, 0], [363698007, 0]]	[[724207001, 32123005, 771442003, 90549003, 46288008, 55602000, 74320008, 32680009, 236422008, 715441004], [276533002, 10269001, 129571008, 205812004, 205826008, 205482002, 202836006, 771178004, 154081000119108, 155597006], [82094008, 58675001, 47005005, 321667001, 408418009, 119253004, 89187006, 87200008, 15562006, 70791007]]
estudios de captación/excreción de isótopos (procedimiento)	169123003	procedimiento	0	0	[71977002, 12341000, 241386007, 50621006, 241406009, 7656009, 43129000, 706951006, 69720006, 241444000]	0	1.0	3	1.0	[116680003, 260686004, 424361007]	71977002	3	1.0	[116680003, 260686004, 424361007]	71977002	[[116680003, 4], [260686004, 0], [424361007, 0]]	[[373205008, 399319009, 399019003, 371572003, 363679005, 108294005, 830201002, 767437000, 252820003, 108300008], [312421008, 5608002, 443779006, 313824003, 444125003, 250720001, 412853007, 313676001, 444144005, 390944003], [89457008, 33638001, 40670003, 29043006, 708552003, 88090008, 15126000, 430046001, 37930007, 56904008]]	[[116680003, 4], [260686004, 0], [424361007, 0]]	[[373205008, 399319009, 399019003, 371572003, 363679005, 108294005, 830201002, 767437000, 252820003, 108300008], [312421008, 5608002, 443779006, 313824003, 444125003, 250720001, 412853007, 313676001, 444144005, 390944003], [89457008, 33638001, 40670003, 29043006, 708552003, 88090008, 15126000, 430046001, 37930007, 56904008]]
