Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
citrilo - CoA liasa (sustancia)	89453007	sustancia	0	0	[424006, 66103001, 124611007, 104743008, 130824008, 51880001, 89781000, 79006006, 785897001, 709558005]	0	1.0	2	1.0	[116680003, 726542003]	424006	2	1.0	[116680003, 726542003]	424006	[[116680003, 0], [726542003, 1]]	[[21533003, 1672007, 130932001, 28598003, 74628008, 130944003, 304264009, 68101005, 26160000, 129922006], [130824008, 736202003, 89781000, 130859008, 112058000, 2883002, 57091004, 86813000, 17676003, 28767002]]	[[116680003, 0], [726542003, 1]]	[[21533003, 1672007, 130932001, 28598003, 74628008, 130944003, 304264009, 68101005, 26160000, 129922006], [130824008, 736202003, 89781000, 130859008, 112058000, 2883002, 57091004, 86813000, 17676003, 28767002]]
derivación para endoscopia (procedimiento)	266755007	procedimiento	0	0	[306730008, 183876007, 183875006, 183597004, 306235002, 183874005, 440378000, 700274009, 413292001, 713969001]	0	1.0	2	1.0	[116680003, 260686004]	306730008	2	1.0	[116680003, 260686004]	306730008	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 308460009, 306156007, 306105003, 306180006, 306157003, 306124000, 183521007, 306142005], [129276002, 424208002, 129265001, 3457005, 413292001, 129271007, 81294000, 44383000, 27217005, 103701006]]	[[116680003, 0], [260686004, 0]]	[[306235002, 310030000, 308460009, 306156007, 306105003, 306180006, 306157003, 306124000, 183521007, 306142005], [129276002, 424208002, 129265001, 3457005, 413292001, 129271007, 81294000, 44383000, 27217005, 103701006]]
hipertrofia de papila anal (trastorno)	85316008	trastorno	1	1	[347954002, 5126000, 416658003, 247206004, 830296000, 373650004, 247223008, 6971002, 235582004, 15986191000119105]	0	1.0	1	0.25	[116680003]	347954002	3	1.0	[116676008, 116680003, 363698007]	5126000	[[116680003, -1]]	[[49264007, 53676003, 70355002, 88888008, 79764004, 235589008, 174384000, 174337000, 88218008, 71088006]]	[[116676008, 3], [116680003, -1], [363698007, -1]]	[[263939004, 371568002, 282074002, 56246009, 249641001, 61902006, 275431006, 282077009, 62202002, 174368001], [6971002, 9491003, 418103007, 247206004, 235581006, 109624002, 255225007, 830296000, 347954002, 416658003], [36451009, 9325002, 368729003, 21974007, 49475008, 368730008, 46563004, 368732000, 60692007, 51540000]]
clorhidrato de memantina (sustancia)	426610008	sustancia	0	0	[386856007, 385555005, 108713004, 708181006, 395848002, 42163009, 48384000, 2991007, 71043005, 1956002]	0	1.0	2	1.0	[116680003, 726542003]	386856007	2	1.0	[116680003, 726542003]	386856007	[[116680003, -1], [726542003, -1]]	[[372521009, 48070003, 417422007, 91384006, 429890005, 764415004, 418104001, 300067003, 766988001, 418808000], [734716009, 734690005, 734546009, 734717000, 734935001, 734720008, 734735009, 734715008, 763159006, 782206004]]	[[116680003, -1], [726542003, -1]]	[[372521009, 48070003, 417422007, 91384006, 429890005, 764415004, 418104001, 300067003, 766988001, 418808000], [734716009, 734690005, 734546009, 734717000, 734935001, 734720008, 734735009, 734715008, 763159006, 782206004]]
cloxacilina (sustancia)	373276005	sustancia	0	0	[372873001, 387544009, 96066001, 16492006, 372868007, 387170002, 426208000, 70886000, 871506009, 96070009]	0	1.0	2	1.0	[116680003, 726542003]	372873001	2	1.0	[116680003, 726542003]	372873001	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 360212004, 68892006, 764146007, 292962002, 373218000, 323388008, 391818008, 292955006], [768681000, 80343000, 787994008, 88704000, 764148008, 770387008, 462691007, 296587004, 372722000, 724423003]]	[[116680003, 0], [726542003, 0]]	[[373277001, 372598006, 360212004, 68892006, 764146007, 292962002, 373218000, 323388008, 391818008, 292955006], [768681000, 80343000, 787994008, 88704000, 764148008, 770387008, 462691007, 296587004, 372722000, 724423003]]
enfermedad de Paget de metacarpiano (trastorno)	203338008	trastorno	0	0	[203349002, 203337003, 203344007, 203335006, 203334005, 203336007, 203343001, 203345008, 203332009, 203342006]	0	1.0	2	1.0	[116680003, 363698007]	203349002	2	1.0	[116680003, 363698007]	203349002	[[116680003, 0], [363698007, 1]]	[[2089002, 203356008, 55413008, 111254007, 203355007, 254779008, 109714003, 84727000, 302728008, 870320009], [312780007, 36455000, 9498009, 119542006, 7160008, 11052003, 53884002, 762009005, 762008002, 126579006]]	[[116680003, 0], [363698007, 1]]	[[2089002, 203356008, 55413008, 111254007, 203355007, 254779008, 109714003, 84727000, 302728008, 870320009], [312780007, 36455000, 9498009, 119542006, 7160008, 11052003, 53884002, 762009005, 762008002, 126579006]]
medición sérica de GH a 180 minutos (procedimiento)	313932005	procedimiento	0	0	[313902002, 313926000, 313931003, 313906004, 313905000, 313908003, 313894005, 313924002, 313912009, 313893004]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	4	1.0	[116686009, 246093002, 116680003, 260686004]	313902002	[[116686009, 5], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 447142002, 122591000, 119364003, 703432000, 122588000, 788707000, 119348006], [395883003, 395886006, 395887002, 395885005, 109052005, 395870004, 64488003, 88724001, 387497000, 783892009], [313439006, 313877008, 313878003, 313879006, 271534009, 313875000, 313874001, 313873007, 313876004, 271541003], [129266000, 313553008, 129265001, 166793003, 313749008, 313623006, 121591003, 313727002, 105145002, 104836008]]	[[116686009, 5], [246093002, 0], [116680003, 4], [260686004, 0]]	[[119361006, 119362004, 419185008, 447142002, 122591000, 119364003, 703432000, 122588000, 788707000, 119348006], [395883003, 395886006, 395887002, 395885005, 109052005, 395870004, 64488003, 88724001, 387497000, 783892009], [313439006, 313877008, 313878003, 313879006, 271534009, 313875000, 313874001, 313873007, 313876004, 271541003], [129266000, 313553008, 129265001, 166793003, 313749008, 313623006, 121591003, 313727002, 105145002, 104836008]]
sinfisectomía púbica (procedimiento)	133867001	procedimiento	0	0	[21922009, 263012009, 69119007, 724617000, 280009001, 263038009, 239998007, 209716000, 209232001, 208207008]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	21922009	3	1.0	[116680003, 260686004, 405813007]	21922009	[[116680003, 0], [260686004, 2], [405813007, -1]]	[[123014005, 119608007, 65801008, 446921005, 5572009, 34896006, 178044007, 704964009, 278718004, 82443007], [129298006, 129296005, 129304002, 129264002, 129391002, 129318009, 129384000, 129293002, 129345005, 129308004], [1981004, 52699005, 39659002, 73219006, 404057003, 19929002, 732745007, 255396000, 90287005, 312230002]]	[[116680003, 0], [260686004, 2], [405813007, -1]]	[[123014005, 119608007, 65801008, 446921005, 5572009, 34896006, 178044007, 704964009, 278718004, 82443007], [129298006, 129296005, 129304002, 129264002, 129391002, 129318009, 129384000, 129293002, 129345005, 129308004], [1981004, 52699005, 39659002, 73219006, 404057003, 19929002, 732745007, 255396000, 90287005, 312230002]]
campo quirúrgico para uso general, reutilizable, estéril (objeto físico)	470548001	objeto físico	0	0	[470401001, 470531009, 704736009, 704914002, 701713004, 701714005, 718154001, 470556003, 701772001, 700628001]	0	1.0	2	1.0	[840562008, 116680003]	470401001	2	1.0	[840562008, 116680003]	470401001	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 336964001, 134823007, 718249000, 718252008, 718250000, 718251001, 415584007, 465171006], [706785002, 464948004, 700806004, 469847005, 65105002, 465470002, 465180006, 468647002, 706111009, 470181009]]	[[840562008, 0], [116680003, 0]]	[[261029002, 863956004, 336964001, 134823007, 718249000, 718252008, 718250000, 718251001, 415584007, 465171006], [706785002, 464948004, 700806004, 469847005, 65105002, 465470002, 465180006, 468647002, 706111009, 470181009]]
producto que contiene exactamente primidona 50 miligramos/1 mililitro, suspensión de liberación convencional para administración oral (fármaco de uso clínico)	371194003	fármaco de uso clínico	0	0	[408039005, 375391008, 322239002, 376631009, 324005008, 323888003, 323573004, 317430009, 766547008, 413804001]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	408039005	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	408039005	[[411116001, 0], [116680003, 0], [766952006, 1], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 1], [732943007, 0]]	[[385024007, 421366001, 421026006, 385193009, 422353003, 420692007, 421873001, 385027000, 764774009, 385171004], [780287000, 779864004, 778582000, 779213006, 780813001, 778745007, 778799002, 778645002, 778938000, 780659001], [387256009, 38112003, 254253000, 82609006, 129480005, 260303000, 256179003, 113087005, 422270009, 250603006], [732774003, 387256009, 278495003, 278496002, 337570006, 337566003, 337568002, 337572003, 264679004, 235469009], [258684004, 408169001, 414718005, 396163008, 1711000175100, 258798001, 258797006, 418830004, 418670008, 258916009], [258773002, 419346007, 258862002, 419805009, 259035002, 258954009, 258798001, 258808001, 418081005, 417932008], [387256009, 113087005, 295991009, 254253000, 293866006, 387252006, 387244008, 250603006, 698258003, 420222008], [387256009, 38112003, 254253000, 82609006, 129480005, 260303000, 256179003, 113087005, 422270009, 250603006], [387256009, 113087005, 295991009, 254253000, 293866006, 387252006, 387244008, 250603006, 698258003, 420222008]]	[[411116001, 0], [116680003, 0], [766952006, 1], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 1], [732943007, 0]]	[[385024007, 421366001, 421026006, 385193009, 422353003, 420692007, 421873001, 385027000, 764774009, 385171004], [780287000, 779864004, 778582000, 779213006, 780813001, 778745007, 778799002, 778645002, 778938000, 780659001], [387256009, 38112003, 254253000, 82609006, 129480005, 260303000, 256179003, 113087005, 422270009, 250603006], [732774003, 387256009, 278495003, 278496002, 337570006, 337566003, 337568002, 337572003, 264679004, 235469009], [258684004, 408169001, 414718005, 396163008, 1711000175100, 258798001, 258797006, 418830004, 418670008, 258916009], [258773002, 419346007, 258862002, 419805009, 259035002, 258954009, 258798001, 258808001, 418081005, 417932008], [387256009, 113087005, 295991009, 254253000, 293866006, 387252006, 387244008, 250603006, 698258003, 420222008], [387256009, 38112003, 254253000, 82609006, 129480005, 260303000, 256179003, 113087005, 422270009, 250603006], [387256009, 113087005, 295991009, 254253000, 293866006, 387252006, 387244008, 250603006, 698258003, 420222008]]
