Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
supervisión de embarazo de alto riesgo con antecedente de muerte intrauterina (régimen/tratamiento)	713234005	régimen/tratamiento	0	0	[713233004, 713242006, 713241004, 713237003, 32531000119102, 713240003, 702740001, 713238008, 713239000, 10761551000119100]	0	1.0	2	1.0	[116680003, 363702006]	713233004	2	1.0	[116680003, 363702006]	713233004	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 47200007, 702742009, 713242006, 386322007, 10761591000119105, 10761551000119100], [47200007, 702738006, 702741002, 386322007, 702758007, 74491000119109, 237239003, 401330008, 15508007, 10761551000119100]]	[[116680003, 0], [363702006, 0]]	[[702738006, 702741002, 702758007, 74491000119109, 47200007, 702742009, 713242006, 386322007, 10761591000119105, 10761551000119100], [47200007, 702738006, 702741002, 386322007, 702758007, 74491000119109, 237239003, 401330008, 15508007, 10761551000119100]]
linfoma semejante a hidroa vacciniforme (trastorno)	763719001	trastorno	4	4	[450907007, 789440003, 782919005, 419879004, 200837006, 419094004, 419770008, 783220004, 733875004, 420063007]	0	1.0	1	1.0	[116680003]	450907007	3	0.75	[116676008, 116680003, 246075003]	200837006	[[116680003, 2]]	[[789440003, 445964006, 277466009, 414629003, 20991001, 722958008, 397351004, 200837006, 722956007, 450907007]]	[[116676008, 0], [116680003, -1], [246075003, -1]]	[[450907007, 419094004, 419879004, 783220004, 733875004, 419770008, 254609000, 277622004, 77381001, 118617000], [238513004, 733210008, 762664003, 733209003, 402179009, 736883000, 701689004, 402318000, 450801009, 788671008], [403721009, 286632006, 286631004, 419201009, 41355003, 313093000, 464184007, 465983009, 403714009, 706263009]]
cinamil - alcohol deshidrogenasa (sustancia)	69095004	sustancia	0	0	[26148001, 13305006, 45717000, 26753001, 68826003, 34690002, 43821000, 79211004, 87336008, 129992001]	1	0.75	2	1.0	[116680003, 726542003]	26148001	2	1.0	[116680003, 726542003]	26148001	[[116680003, 0], [726542003, -1]]	[[68101005, 129922006, 130944003, 771370002, 28598003, 130945002, 21533003, 26160000, 44121006, 129921004], [736199008, 89201002, 61872006, 74941005, 74690007, 129955001, 52610008, 129925008, 51314007, 130219001]]	[[116680003, 0], [726542003, -1]]	[[68101005, 129922006, 130944003, 771370002, 28598003, 130945002, 21533003, 26160000, 44121006, 129921004], [736199008, 89201002, 61872006, 74941005, 74690007, 129955001, 52610008, 129925008, 51314007, 130219001]]
remoción colposcópica de cuerpo extraño de la vagina (procedimiento)	176740000	procedimiento	0	0	[176738005, 343973002, 112914002, 363282007, 176354006, 302421003, 284904002, 300231003, 172828005, 234928001]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	4	1.0	[363700003, 116680003, 260686004, 405814001]	176738005	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 42014008, 262604009, 8210009, 57690004, 9805008, 397325001, 371650005, 371646003, 231852005], [128395003, 128394004, 68017002, 235196003, 315305006, 49619003, 429593000, 235233003, 66256006, 1868005], [129303008, 129306000, 129423005, 129398008, 360325005, 129286001, 129319001, 129443004, 278312000, 129404003], [76784001, 85802006, 12817009, 18857001, 312597003, 67468006, 304697002, 464661001, 52732006, 176652003]]	[[363700003, 0], [116680003, -1], [260686004, 0], [405814001, 0]]	[[19227008, 42014008, 262604009, 8210009, 57690004, 9805008, 397325001, 371650005, 371646003, 231852005], [128395003, 128394004, 68017002, 235196003, 315305006, 49619003, 429593000, 235233003, 66256006, 1868005], [129303008, 129306000, 129423005, 129398008, 360325005, 129286001, 129319001, 129443004, 278312000, 129404003], [76784001, 85802006, 12817009, 18857001, 312597003, 67468006, 304697002, 464661001, 52732006, 176652003]]
neoplasia maligna del recto, unión rectosigmoide y ano (trastorno)	187760008	trastorno	0	0	[109839004, 187734007, 188838004, 96281000119107, 126847008, 189380000, 443488001, 449416001, 126849006, 448994001]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	109839004	3	1.0	[116676008, 116680003, 363698007]	109839004	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[86049000, 722533007, 93980002, 188253000, 422782004, 96981000119102, 10987871000119109, 94080006, 68453008, 94075002], [109821008, 128415001, 448675008, 187734007, 443488001, 188253000, 128348002, 92314003, 722533007, 10987871000119109], [280876005, 244415001, 22301005, 72257001, 263976001, 61990008, 413244001, 110599008, 85036004, 306789001]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[86049000, 722533007, 93980002, 188253000, 422782004, 96981000119102, 10987871000119109, 94080006, 68453008, 94075002], [109821008, 128415001, 448675008, 187734007, 443488001, 188253000, 128348002, 92314003, 722533007, 10987871000119109], [280876005, 244415001, 22301005, 72257001, 263976001, 61990008, 413244001, 110599008, 85036004, 306789001]]
hipersensibilidad gastrointestinal causada por alimento (trastorno)	735459007	trastorno	0	0	[402384009, 402390008, 735455001, 419452009, 735468009, 735456000, 762531008, 865890009, 10852006, 432989008]	0	1.0	5	1.0	[116680003, 116676008, 246075003, 363698007, 370135005]	402384009	5	1.0	[116680003, 116676008, 246075003, 363698007, 370135005]	402384009	[[116680003, -1], [116676008, -1], [246075003, -1], [363698007, -1], [370135005, -1]]	[[421807004, 187101004, 240384004, 111798006, 235157009, 235435008, 240376003, 252632002, 721193002, 197483008], [421807004, 252632002, 252637008, 361586003, 235157009, 187101004, 443466001, 705509004, 303499003, 449072004], [705505005, 259653007, 56552006, 89227002, 105590001, 116180002, 417176000, 102850002, 700624004, 448904009], [39937001, 6076005, 37222002, 42275007, 75042008, 82654007, 50545003, 4658004, 70762009, 45591000], [769260004, 769261000, 422076005, 422339003, 421871004, 421310001, 771698008, 771519007, 447302002, 234540007]]	[[116680003, -1], [116676008, -1], [246075003, -1], [363698007, -1], [370135005, -1]]	[[421807004, 187101004, 240384004, 111798006, 235157009, 235435008, 240376003, 252632002, 721193002, 197483008], [421807004, 252632002, 252637008, 361586003, 235157009, 187101004, 443466001, 705509004, 303499003, 449072004], [705505005, 259653007, 56552006, 89227002, 105590001, 116180002, 417176000, 102850002, 700624004, 448904009], [39937001, 6076005, 37222002, 42275007, 75042008, 82654007, 50545003, 4658004, 70762009, 45591000], [769260004, 769261000, 422076005, 422339003, 421871004, 421310001, 771698008, 771519007, 447302002, 234540007]]
piel de la cara posterior del antebrazo [como un todo] (estructura corporal)	181539006	estructura corporal	0	0	[181538003, 727628007, 181548001, 727856004, 181549009, 727626006, 727627002, 727621001, 727633006, 727852002]	0	1.0	2	1.0	[116680003, 272741003]	181538003	2	1.0	[116680003, 272741003]	181538003	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 244137003, 52968007, 244139000, 181536004, 73958006, 66420006], [182353008, 275470000, 789667003, 789682008, 735614005, 737326006, 16055431000119108, 721287004, 721288009, 309750008]]	[[116680003, 0], [272741003, 0]]	[[41550009, 70559009, 4578000, 88200005, 244137003, 52968007, 244139000, 181536004, 73958006, 66420006], [182353008, 275470000, 789667003, 789682008, 735614005, 737326006, 16055431000119108, 721287004, 721288009, 309750008]]
tuberculosis en la madre que complica el nacimiento (trastorno)	10759881000119100	trastorno	0	0	[10754031000119105, 10760041000119103, 10809061000119106, 10759921000119107, 10812131000119108, 10759961000119102, 10753101000119102, 10759761000119100, 32801000119106, 10759401000119105]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	3	1.0	[116680003, 370135005, 246075003]	10754031000119105	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 10743001000119103, 10745291000119103, 10811201000119102, 10760001000119100, 10835871000119104, 10760421000119102, 40609001], [441862004, 263680009, 702639009, 472964009, 308489006, 71375000, 472963003, 702640006, 609404002, 737093003], [68704007, 424392009, 112341004, 450421001, 113898005, 66768001, 54915000, 113896009, 116412006, 450422008]]	[[116680003, 1], [370135005, 0], [246075003, -1]]	[[10759841000119105, 32801000119106, 10759961000119102, 10743001000119103, 10745291000119103, 10811201000119102, 10760001000119100, 10835871000119104, 10760421000119102, 40609001], [441862004, 263680009, 702639009, 472964009, 308489006, 71375000, 472963003, 702640006, 609404002, 737093003], [68704007, 424392009, 112341004, 450421001, 113898005, 66768001, 54915000, 113896009, 116412006, 450422008]]
colágeno ADP (sustancia)	391381000	sustancia	0	-1	[109010000, 61472002, 17420003, 712596002, 413884004, 26234007, 115498000, 409080009, 121756009, 816029007]	0	1.0	1	1.0	[116680003]	109010000	1	1.0	[116680003]	109010000	[[116680003, 0]]	[[61472002, 412028008, 109010000, 17420003, 58680005, 6925009, 80819005, 54911009, 53323002, 261267006]]	[[116680003, 0]]	[[61472002, 412028008, 109010000, 17420003, 58680005, 6925009, 80819005, 54911009, 53323002, 261267006]]
tratamiento hipolipemiante suspendido (situación)	764637000	situación	0	0	[170588009, 764968003, 170712003, 170586008, 309841001, 170711005, 308116003, 135822005, 135797000, 702542006]	0	1.0	4	1.0	[408731000, 116680003, 408730004, 408732007]	170588009	4	1.0	[408731000, 116680003, 408730004, 408732007]	170588009	[[408731000, 0], [116680003, 0], [408730004, 0], [408732007, 0]]	[[410512000, 410584005, 410585006, 410511007, 410587003, 410588008, 410586007, 426794005, 308917006, 53324008], [394908001, 394906002, 183932001, 385655000, 708538000, 789482004, 309841001, 261513001, 169443000, 362964009], [410545000, 307155000, 3091000175105, 769562006, 309606002, 707762009, 307165006, 171072005, 288120003, 272113006], [410604004, 444147003, 444279003, 444280000, 444055008, 444199001, 444191003, 444242001, 444053001, 444054007]]	[[408731000, 0], [116680003, 0], [408730004, 0], [408732007, 0]]	[[410512000, 410584005, 410585006, 410511007, 410587003, 410588008, 410586007, 426794005, 308917006, 53324008], [394908001, 394906002, 183932001, 385655000, 708538000, 789482004, 309841001, 261513001, 169443000, 362964009], [410545000, 307155000, 3091000175105, 769562006, 309606002, 707762009, 307165006, 171072005, 288120003, 272113006], [410604004, 444147003, 444279003, 444280000, 444055008, 444199001, 444191003, 444242001, 444053001, 444054007]]
