Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
producto que contiene exactamente clorhidrato de desipramina 50 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	375530008	fármaco de uso clínico	0	0	[321843006, 376658002, 375370000, 374626009, 376689003, 371142000, 371743002, 441611004, 371955003, 321499001]	0	1.0	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	321843006	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	321843006	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 385059007, 385057009, 66076007, 447079001], [421026006, 764780001, 421366001, 385085006, 764774009, 385060002, 420692007, 385032004, 421873001, 385061003], [732774003, 278495003, 278496002, 409079006, 318100006, 337572003, 337570006, 318128000, 395514005, 235469009], [778938000, 779771003, 780319009, 778314006, 778810007, 778799002, 779982000, 779928004, 779542002, 780685002], [385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 385059007, 385057009, 66076007, 447079001], [38112003, 262052000, 261768000, 708708008, 262049008, 697941000, 697940004, 264614004, 96002002, 82609006], [258684004, 408169001, 414718005, 418670008, 258797006, 258916009, 258798001, 258685003, 258796002, 396163008], [26120001, 10424009, 46950002, 387027004, 108436007, 3378009, 55124001, 58956008, 108501006, 396037001], [38112003, 262052000, 261768000, 708708008, 262049008, 697941000, 697940004, 264614004, 96002002, 82609006], [773864007, 773873004, 773862006, 789696002, 773923003, 773870001, 773876007, 773872009, 789691007, 773897008], [26120001, 10424009, 46950002, 387027004, 108436007, 3378009, 55124001, 58956008, 108501006, 396037001]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 385059007, 385057009, 66076007, 447079001], [421026006, 764780001, 421366001, 385085006, 764774009, 385060002, 420692007, 385032004, 421873001, 385061003], [732774003, 278495003, 278496002, 409079006, 318100006, 337572003, 337570006, 318128000, 395514005, 235469009], [778938000, 779771003, 780319009, 778314006, 778810007, 778799002, 779982000, 779928004, 779542002, 780685002], [385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 385059007, 385057009, 66076007, 447079001], [38112003, 262052000, 261768000, 708708008, 262049008, 697941000, 697940004, 264614004, 96002002, 82609006], [258684004, 408169001, 414718005, 418670008, 258797006, 258916009, 258798001, 258685003, 258796002, 396163008], [26120001, 10424009, 46950002, 387027004, 108436007, 3378009, 55124001, 58956008, 108501006, 396037001], [38112003, 262052000, 261768000, 708708008, 262049008, 697941000, 697940004, 264614004, 96002002, 82609006], [773864007, 773873004, 773862006, 789696002, 773923003, 773870001, 773876007, 773872009, 789691007, 773897008], [26120001, 10424009, 46950002, 387027004, 108436007, 3378009, 55124001, 58956008, 108501006, 396037001]]
fractura de Quervain (trastorno)	46773004	trastorno	0	0	[87905008, 30060003, 27094009, 263241008, 263180005, 26176009, 82640004, 123973009, 61653009, 123971006]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	87905008	3	1.0	[116676008, 116680003, 363698007]	87905008	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[72704001, 699532008, 9661000, 30060003, 87905008, 263241008, 27094009, 263180005, 73737008, 46675001], [278537006, 263242001, 208637008, 208638003, 208639006, 263232003, 31978002, 263199001, 208621002, 208634001], [64605006, 20285007, 91238003, 719495000, 719496004, 85401006, 118495001, 12611008, 312715005, 719612005]]	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[72704001, 699532008, 9661000, 30060003, 87905008, 263241008, 27094009, 263180005, 73737008, 46675001], [278537006, 263242001, 208637008, 208638003, 208639006, 263232003, 31978002, 263199001, 208621002, 208634001], [64605006, 20285007, 91238003, 719495000, 719496004, 85401006, 118495001, 12611008, 312715005, 719612005]]
vena safena externa [como un todo] (estructura corporal)	181404009	estructura corporal	0	0	[181402008, 731339000, 732135003, 361642000, 730650001, 9231002, 302677006, 181400000, 714755003, 730649001]	0	1.0	2	1.0	[116680003, 272741003]	181402008	2	1.0	[116680003, 272741003]	181402008	[[116680003, 0], [272741003, 0]]	[[26805005, 60734001, 422849006, 423152005, 362072009, 175831002, 414369008, 210871006, 721080005, 721081009], [182353008, 437882009, 709880000, 24614000, 384727002, 279204001, 369104008, 279210001, 369231001, 714756002]]	[[116680003, 0], [272741003, 0]]	[[26805005, 60734001, 422849006, 423152005, 362072009, 175831002, 414369008, 210871006, 721080005, 721081009], [182353008, 437882009, 709880000, 24614000, 384727002, 279204001, 369104008, 279210001, 369231001, 714756002]]
hiperplasia congénita de las glándulas sebáceas del labio (trastorno)	27680009	trastorno	0	0	[235700007, 19845004, 65274008, 253755003, 123637000, 126884005, 35419003, 92833001, 126490003, 123638005]	0	1.0	2	0.6667	[116676008, 116680003]	235700007	2	0.6667	[116676008, 116680003]	235700007	[[116676008, 8], [116680003, 1]]	[[10653003, 112669001, 254665009, 2953007, 783152005, 88000003, 697962004, 125528006, 76197007, 237676006], [90678009, 109549008, 11102005, 204647002, 428543009, 364128008, 128337009, 128336000, 5294002, 48477009]]	[[116676008, 8], [116680003, 1]]	[[10653003, 112669001, 254665009, 2953007, 783152005, 88000003, 697962004, 125528006, 76197007, 237676006], [90678009, 109549008, 11102005, 204647002, 428543009, 364128008, 128337009, 128336000, 5294002, 48477009]]
apófisis clinoides media [como un todo] (estructura corporal)	139885000	estructura corporal	0	0	[729830000, 727164007, 369004005, 139986003, 140188009, 730196005, 730236002, 730054009, 730275006, 773180004]	0	1.0	2	1.0	[116680003, 272741003]	729830000	2	1.0	[116680003, 272741003]	729830000	[[116680003, -1], [272741003, 2]]	[[306373001, 360777002, 302461002, 241045007, 370529001, 65000005, 280002005, 181904004, 280004006, 281910003], [82497007, 255586005, 182353008, 49252004, 32176000, 417522009, 279190006, 2272004, 117145009, 64322004]]	[[116680003, -1], [272741003, 2]]	[[306373001, 360777002, 302461002, 241045007, 370529001, 65000005, 280002005, 181904004, 280004006, 281910003], [82497007, 255586005, 182353008, 49252004, 32176000, 417522009, 279190006, 2272004, 117145009, 64322004]]
termometría con cristales líquidos (procedimiento)	252463007	procedimiento	1	1	[264514008, 104424009, 251840008, 6528000, 16590001, 78534001, 405537002, 439081000124109, 251853006, 405687003]	0	1.0	1	1.0	[116680003]	264514008	2	0.5	[116680003, 260686004]	104424009	[[116680003, -1]]	[[430701006, 789022006, 228061007, 225579004, 413097003, 288949005, 435741000124103, 251840008, 251854000, 289154005]]	[[116680003, -1], [260686004, 6]]	[[86988001, 396275006, 703051004, 67801009, 263939004, 227637003, 399269003, 312278002, 9656002, 20446002], [129318009, 257890000, 256644001, 129410003, 367558000, 277763000, 129266000, 129291000, 129372002, 129310002]]
cuerpo extraño en la piel de la palma de la mano (trastorno)	298082009	trastorno	0	0	[298080001, 298081002, 298097007, 298079004, 298099005, 298100002, 298064006, 298066008, 298072008, 298068009]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	298080001	3	1.0	[116676008, 116680003, 363698007]	298080001	[[116676008, -1], [116680003, 4], [363698007, 3]]	[[283162007, 298099005, 298080001, 211311003, 298097007, 298079004, 298100002, 298064006, 298081002, 298063000], [298092001, 298073003, 298081002, 298079004, 298080001, 298100002, 298097007, 298099005, 298094000, 298095004], [89784008, 33712006, 26795005, 70887009, 782450001, 24785000, 782451002, 21548009, 24527008, 281644008]]	[[116676008, -1], [116680003, 4], [363698007, 3]]	[[283162007, 298099005, 298080001, 211311003, 298097007, 298079004, 298100002, 298064006, 298081002, 298063000], [298092001, 298073003, 298081002, 298079004, 298080001, 298100002, 298097007, 298099005, 298094000, 298095004], [89784008, 33712006, 26795005, 70887009, 782450001, 24785000, 782451002, 21548009, 24527008, 281644008]]
producto que contiene exactamente clorhidrato de milnaciprán 25 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	441568008	fármaco de uso clínico	0	0	[375369001, 410916007, 375539009, 374536006, 321842001, 409460004, 373949001, 375529003, 321498009, 703778007]	0	1.0	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	375369001	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	375369001	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 385059007, 66076007, 385057009, 385084005], [421026006, 764780001, 421366001, 764774009, 385085006, 385060002, 385032004, 420692007, 421873001, 385061003], [725124009, 67517005, 278495003, 278494004, 707603007, 74023000, 273092009, 447678008, 377264009, 377483004], [779905000, 778950006, 780566009, 778766004, 780765005, 778555008, 779928004, 779032007, 780416001, 778464000], [385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 385059007, 66076007, 385057009, 385084005], [38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [258684004, 408169001, 414718005, 418670008, 258798001, 258797006, 258916009, 258796002, 258685003, 396163008], [38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [442642007, 442699004, 1956002, 55124001, 32030002, 6088007, 395904008, 108531000, 426686007, 2991007], [442642007, 442699004, 1956002, 55124001, 32030002, 6088007, 395904008, 108531000, 426686007, 2991007]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 385059007, 66076007, 385057009, 385084005], [421026006, 764780001, 421366001, 764774009, 385085006, 385060002, 385032004, 420692007, 421873001, 385061003], [725124009, 67517005, 278495003, 278494004, 707603007, 74023000, 273092009, 447678008, 377264009, 377483004], [779905000, 778950006, 780566009, 778766004, 780765005, 778555008, 779928004, 779032007, 780416001, 778464000], [385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 385059007, 66076007, 385057009, 385084005], [38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [258684004, 408169001, 414718005, 418670008, 258798001, 258797006, 258916009, 258796002, 258685003, 396163008], [38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [442642007, 442699004, 1956002, 55124001, 32030002, 6088007, 395904008, 108531000, 426686007, 2991007], [442642007, 442699004, 1956002, 55124001, 32030002, 6088007, 395904008, 108531000, 426686007, 2991007]]
endocarditis de prótesis de válvula tricúspide (trastorno)	703190002	trastorno	0	0	[703179007, 703189006, 703201004, 703191003, 703287002, 17107009, 703292000, 703200003, 472831008, 736893007]	0	1.0	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	4	0.8	[116676008, 116680003, 255234002, 363698007]	703179007	[[116676008, 0], [116680003, 0], [255234002, 2], [363698007, 1]]	[[409774005, 72724002, 723198002, 409775006, 409776007, 409777003, 281371002, 417373000, 127582006, 50540008], [473086001, 473090004, 473060006, 473036007, 473101005, 473095009, 473088000, 473048005, 473075003, 473100006], [77181006, 79917009, 8069005, 35350000, 47432005, 39883008, 733689006, 767701006, 62826009, 700982004], [708080005, 711576007, 711570001, 711577003, 711579000, 711578008, 46030003, 711571002, 314844000, 711574005]]	[[116676008, 0], [116680003, 0], [255234002, 2], [363698007, 1]]	[[409774005, 72724002, 723198002, 409775006, 409776007, 409777003, 281371002, 417373000, 127582006, 50540008], [473086001, 473090004, 473060006, 473036007, 473101005, 473095009, 473088000, 473048005, 473075003, 473100006], [77181006, 79917009, 8069005, 35350000, 47432005, 39883008, 733689006, 767701006, 62826009, 700982004], [708080005, 711576007, 711570001, 711577003, 711579000, 711578008, 46030003, 711571002, 314844000, 711574005]]
puente de estómago por anastomosis de esófago a duodeno (procedimiento)	173740007	procedimiento	0	0	[265365007, 173748000, 305621000, 173586007, 173858006, 303566003, 173857001, 235282003, 448190006, 398261006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	265365007	3	1.0	[116680003, 260686004, 405813007]	265365007	[[116680003, 9], [260686004, 0], [405813007, 0]]	[[110772008, 302914006, 735725007, 235628006, 427225008, 235638001, 173590009, 235168009, 173586007, 265344001], [360021005, 129407005, 360324009, 48537004, 277763000, 129286001, 257878002, 303996000, 360082000, 281698007], [38848004, 9566001, 714325007, 32849002, 78540008, 77763002, 19017009, 15103007, 12515005, 60865004]]	[[116680003, 9], [260686004, 0], [405813007, 0]]	[[110772008, 302914006, 735725007, 235628006, 427225008, 235638001, 173590009, 235168009, 173586007, 265344001], [360021005, 129407005, 360324009, 48537004, 277763000, 129286001, 257878002, 303996000, 360082000, 281698007], [38848004, 9566001, 714325007, 32849002, 78540008, 77763002, 19017009, 15103007, 12515005, 60865004]]
