Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
incapaz de usar palangana (hallazgo)	284914006	hallazgo	0	0	[285869003, 284921006, 284913000, 285868006, 289984003, 289980007, 284920007, 285862007, 289985002, 285875007]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	285869003	3	1.0	[363713009, 116680003, 363714003]	285869003	[[363713009, 0], [116680003, -1], [363714003, -1]]	[[371151008, 225601007, 282976003, 282926000, 714994009, 289118006, 715006005, 288807004, 248591004, 286658006], [365269002, 365268005, 365274005, 365367003, 365209004, 365122002, 365216003, 365271002, 365280002, 364979001], [285867001, 285860004, 285898004, 288474001, 288615004, 288473007, 304659002, 285885008, 304653001, 300675008]]	[[363713009, 0], [116680003, -1], [363714003, -1]]	[[371151008, 225601007, 282976003, 282926000, 714994009, 289118006, 715006005, 288807004, 248591004, 286658006], [365269002, 365268005, 365274005, 365367003, 365209004, 365122002, 365216003, 365271002, 365280002, 364979001], [285867001, 285860004, 285898004, 288474001, 288615004, 288473007, 304659002, 285885008, 304653001, 300675008]]
componente C4 del complemento (sustancia)	300899005	sustancia	0	0	[62699008, 29776002, 20057002, 10473000, 52313003, 923009, 44728009, 27273002, 84720003, 103200008]	0	1.0	2	1.0	[116680003, 726542003]	62699008	2	1.0	[116680003, 726542003]	62699008	[[116680003, -1], [726542003, 0]]	[[259784004, 86091003, 27960005, 15615005, 234624002, 250330007, 234593008, 70818006, 250340005, 63244002], [734544007, 108940007, 75777003, 38476002, 433451001, 764413006, 77438003, 770620001, 121224003, 734934002]]	[[116680003, -1], [726542003, 0]]	[[259784004, 86091003, 27960005, 15615005, 234624002, 250330007, 234593008, 70818006, 250340005, 63244002], [734544007, 108940007, 75777003, 38476002, 433451001, 764413006, 77438003, 770620001, 121224003, 734934002]]
producto que contiene exactamente mesalazina 500 miligramos por cada comprimido de liberación prolongada para administración oral (fármaco de uso clínico)	765648000	fármaco de uso clínico	0	0	[765726003, 439147003, 765507008, 317431008, 324244008, 409489002, 324797001, 386090004, 329613005, 376655004]	0	1.0	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	10	0.9091	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	765726003	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 66076007, 385057009, 733000006, 385059007, 447079001, 385192004], [385060002, 421155001, 764774009, 421620004, 421026006, 385053008, 764780001, 421752008, 422353003, 765062008], [732775002, 317402009, 317432001, 441252003, 441254002, 441251005, 322250004, 329853005, 319385001, 324517004], [779815007, 780541005, 778453003, 779038006, 778751002, 780222008, 778201008, 780458003, 778925008, 779826001], [385055001, 732936001, 421595009, 761877007, 66076007, 385057009, 733000006, 385059007, 447079001, 385192004], [38112003, 262052000, 261768000, 262049008, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 258916009, 396163008, 258796002, 258685003], [38112003, 262052000, 261768000, 262049008, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [387501005, 387248006, 391819000, 788426009, 395833008, 96035007, 387014003, 725850006, 386938006, 419985007], [387501005, 387248006, 391819000, 788426009, 395833008, 96035007, 387014003, 725850006, 386938006, 419985007]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 66076007, 385057009, 733000006, 385059007, 447079001, 385192004], [385060002, 421155001, 764774009, 421620004, 421026006, 385053008, 764780001, 421752008, 422353003, 765062008], [732775002, 317402009, 317432001, 441252003, 441254002, 441251005, 322250004, 329853005, 319385001, 324517004], [779815007, 780541005, 778453003, 779038006, 778751002, 780222008, 778201008, 780458003, 778925008, 779826001], [385055001, 732936001, 421595009, 761877007, 66076007, 385057009, 733000006, 385059007, 447079001, 385192004], [38112003, 262052000, 261768000, 262049008, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 258916009, 396163008, 258796002, 258685003], [38112003, 262052000, 261768000, 262049008, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [387501005, 387248006, 391819000, 788426009, 395833008, 96035007, 387014003, 725850006, 386938006, 419985007], [387501005, 387248006, 391819000, 788426009, 395833008, 96035007, 387014003, 725850006, 386938006, 419985007]]
soplo orbitario (hallazgo)	111977003	hallazgo	0	0	[422325003, 9559002, 89985004, 71201008, 65254001, 68494000, 23795000, 79758006, 30782001, 414069003]	0	1.0	3	0.75	[418775008, 116680003, 363698007]	422325003	3	0.75	[418775008, 116680003, 363698007]	422325003	[[418775008, 1], [116680003, -1], [363698007, -1]]	[[263826004, 37931006, 249093003, 280547001, 464005008, 80096003, 280557000, 280545009, 255001009, 253105004], [30782001, 31574009, 71201008, 65254001, 23795000, 9559002, 79758006, 422325003, 89985004, 68494000], [91744000, 31636006, 721986002, 721987006, 373128001, 65643003, 373126002, 404675003, 95681002, 373636009]]	[[418775008, 1], [116680003, -1], [363698007, -1]]	[[263826004, 37931006, 249093003, 280547001, 464005008, 80096003, 280557000, 280545009, 255001009, 253105004], [30782001, 31574009, 71201008, 65254001, 23795000, 9559002, 79758006, 422325003, 89985004, 68494000], [91744000, 31636006, 721986002, 721987006, 373128001, 65643003, 373126002, 404675003, 95681002, 373636009]]
producto que contiene minociclina en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779911002	forma farmacéutica de producto medicinal	0	0	[779617001, 779273004, 778808005, 780193003, 786246007, 779543007, 778682006, 779072003, 779968000, 779994009]	0	1.0	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	779617001	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	779617001	[[411116001, 0], [766939001, 4], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 425427001, 772805002, 772557005, 428646005, 764194006, 781658000, 349873009, 764362007], [788020005, 788025000, 788026004, 787992007, 787994008, 788077006, 787981006, 788067009, 773898003, 773887004], [425427001, 430199005, 440284000, 437947009, 349870007, 430217001, 440295006, 785541007, 386687006, 768947009], [38112003, 262052000, 261768000, 262049008, 697941000, 697940004, 708708008, 264614004, 96002002, 82609006], [372653009, 372478003, 71417000, 387180003, 387474003, 372718005, 387536009, 387532006, 372594008, 387155003]]	[[411116001, 0], [766939001, 4], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 425427001, 772805002, 772557005, 428646005, 764194006, 781658000, 349873009, 764362007], [788020005, 788025000, 788026004, 787992007, 787994008, 788077006, 787981006, 788067009, 773898003, 773887004], [425427001, 430199005, 440284000, 437947009, 349870007, 430217001, 440295006, 785541007, 386687006, 768947009], [38112003, 262052000, 261768000, 262049008, 697941000, 697940004, 708708008, 264614004, 96002002, 82609006], [372653009, 372478003, 71417000, 387180003, 387474003, 372718005, 387536009, 387532006, 372594008, 387155003]]
monobenzoato de resorcinol (sustancia)	256103001	sustancia	0	1	[78032005, 724034007, 434295000, 419757004, 63379003, 772929008, 332315002, 27079005, 772404007, 735137000]	1	0.6667000000000001	1	1.0	[116680003]	78032005	2	1.0	[116680003, 738774007]	724034007	[[116680003, 0]]	[[302221001, 255853000, 273963008, 255767004, 256209008, 255878001, 288847006, 256164005, 255873005, 288841007]]	[[116680003, -1], [738774007, 0]]	[[1520008, 439718001, 311950005, 438465002, 442296001, 16073002, 417174002, 116280007, 769039004, 301843001], [78032005, 398713003, 387357002, 422343004, 387054001, 395909003, 395933009, 22192002, 420578008, 126148000]]
polo uterino del ovario [como un todo] (estructura corporal)	279913006	estructura corporal	0	0	[279912001, 258222009, 258665002, 280124008, 279909004, 181464007, 730128003, 729049002, 258409003, 730219005]	0	1.0	2	1.0	[116680003, 272741003]	279912001	2	1.0	[116680003, 272741003]	279912001	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 71252005, 57117003, 19931006, 7755000, 43754007, 37397003, 74676009, 7435002], [182353008, 437882009, 709880000, 24614000, 384727002, 254881001, 289774005, 279881002, 289785007, 23952005]]	[[116680003, 0], [272741003, 0]]	[[84569004, 74240004, 71252005, 57117003, 19931006, 7755000, 43754007, 37397003, 74676009, 7435002], [182353008, 437882009, 709880000, 24614000, 384727002, 254881001, 289774005, 279881002, 289785007, 23952005]]
anestesia para procedimiento cerrado en húmero y codo (procedimiento)	1861004	procedimiento	0	0	[57179005, 63675002, 75154005, 30796007, 79038001, 16342009, 69749003, 34728006, 112995002, 45146004]	0	1.0	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	4	1.0	[116680003, 260686004, 363701004, 363702006]	57179005	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 78382006, 232604000, 86921005, 239291009, 722308008, 239284006, 239281003, 81862004], [129445006, 257878002, 129333001, 129442009, 257935006, 257791009, 302196006, 288468001, 129402004, 360038009], [373266007, 42360002, 25228008, 29179001, 28069006, 373520001, 413535001, 373477003, 373288007, 231206009], [118704009, 118706006, 79038001, 16342009, 71936001, 118712001, 119638001, 118695007, 283246005, 118715004]]	[[116680003, -1], [260686004, 0], [363701004, 0], [363702006, -1]]	[[75154005, 65031003, 78382006, 232604000, 86921005, 239291009, 722308008, 239284006, 239281003, 81862004], [129445006, 257878002, 129333001, 129442009, 257935006, 257791009, 302196006, 288468001, 129402004, 360038009], [373266007, 42360002, 25228008, 29179001, 28069006, 373520001, 413535001, 373477003, 373288007, 231206009], [118704009, 118706006, 79038001, 16342009, 71936001, 118712001, 119638001, 118695007, 283246005, 118715004]]
epinefrina (sustancia)	387362001	sustancia	0	2	[126133006, 468846009, 126134000, 50685004, 96254001, 131033001, 313191000, 346385006, 346357009, 64722001]	0	1.0	1	1.0	[116680003]	126133006	2	1.0	[116680003, 726542003]	126134000	[[116680003, -1]]	[[372884008, 311927004, 108817007, 78257008, 255683006, 158764006, 78276005, 59303007, 87010005, 419117008]]	[[116680003, 3], [726542003, 0]]	[[59431004, 45120003, 734544007, 34582008, 438406004, 422248006, 734549002, 300046003, 130787006, 227637003], [734672009, 21568003, 734671002, 79580006, 734668005, 75025002, 38254008, 127023007, 123671009, 129637007]]
venas bronquiales izquierdas (estructura corporal)	361640008	estructura corporal	0	0	[361641007, 360700004, 161992004, 267042006, 248498007, 360694005, 360695006, 272998002, 248743003, 161991006]	0	1.0	2	1.0	[116680003, 272741003]	361641007	2	1.0	[116680003, 272741003]	361641007	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 46704009, 84680009, 64468002, 90895003, 313762007, 75207001, 27284009, 25527002], [24028007, 7771000, 51440002, 16001231000119100, 678741000119108, 15989551000119101, 335441000119101, 333081000119102, 332241000119106, 16001191000119109]]	[[116680003, 0], [272741003, 1]]	[[20976003, 159530000, 46704009, 84680009, 64468002, 90895003, 313762007, 75207001, 27284009, 25527002], [24028007, 7771000, 51440002, 16001231000119100, 678741000119108, 15989551000119101, 335441000119101, 333081000119102, 332241000119106, 16001191000119109]]
